# location=Porto lat=41.15 lon=-8.61 baseline=1991-2020
scenario,time,mean,min,max
ssp126,2021-07-01,0.004806423187255864,-0.22401790618896483,0.30242919921875
ssp126,2022-07-01,-0.009947443008422846,-0.5050558090209961,0.602872657775879
ssp126,2023-07-01,-0.03312773704528808,-0.36324138641357423,0.5414947509765625
ssp126,2024-07-01,-0.014052581787109376,-0.2500627517700195,0.4952798843383789
ssp126,2025-07-01,-0.02396659851074219,-0.25479965209960936,0.47425994873046873
ssp126,2026-07-01,-0.08391294479370118,-0.2548530578613281,0.25446376800537107
ssp126,2027-07-01,0.013951683044433588,-0.28928489685058595,0.2792177200317383
ssp126,2028-07-01,-0.012593412399291987,-0.2660940170288086,0.18872642517089844
ssp126,2029-07-01,0.009824657440185555,-0.29837188720703123,0.4442264556884766
ssp126,2030-07-01,0.06186723709106445,-0.41774673461914064,0.7176313400268555
ssp126,2031-07-01,0.17862982749938966,-0.22027301788330078,0.6616540908813476
ssp126,2032-07-01,0.13024935722351072,-0.023451805114746094,0.32361679077148436
ssp126,2033-07-01,0.1335587978363037,0.04785022735595703,0.20466747283935546
ssp126,2034-07-01,0.23414583206176756,-0.07302227020263671,0.4364458084106445
ssp126,2035-07-01,0.2629697322845459,-0.16550254821777344,0.7841030120849609
ssp126,2036-07-01,0.3316811561584473,-0.06062660217285156,0.8031326293945312
ssp126,2037-07-01,0.3776243686676025,-0.06521892547607422,0.6739982604980469
ssp126,2038-07-01,0.42374386787414553,-0.06321086883544921,0.6451377868652344
ssp126,2039-07-01,0.484645414352417,0.005072593688964844,0.8152790069580078
ssp126,2040-07-01,0.5538039207458496,0.14697418212890626,1.0892173767089843
ssp126,2041-07-01,0.49344215393066404,0.1977985382080078,0.8558149337768555
ssp126,2042-07-01,0.5722710609436035,0.11129264831542969,0.961583137512207
ssp126,2043-07-01,0.6200348377227782,0.16466026306152343,1.0103694915771484
ssp126,2044-07-01,0.6532956123352051,0.2042919158935547,1.0401058197021484
ssp126,2045-07-01,0.6565815448760987,0.2723175048828125,0.9332561492919922
ssp126,2046-07-01,0.7596807956695557,0.4264324188232422,0.961367416381836
ssp126,2047-07-01,0.7278862476348877,0.6382228851318359,0.9513435363769531
ssp126,2048-07-01,0.7371151447296143,0.6080984115600586,0.9761741638183594
ssp126,2049-07-01,0.6748185634613038,0.49038448333740237,1.0223129272460938
ssp126,2050-07-01,0.6188985347747803,0.2901302337646484,1.0721893310546875
ssp126,2051-07-01,0.6265808582305908,0.2070779800415039,1.176234817504883
ssp126,2052-07-01,0.7957929611206055,0.30805721282958987,1.338559341430664
ssp126,2053-07-01,0.8861608028411866,0.18624477386474608,1.5923030853271485
ssp126,2054-07-01,0.8802572250366211,0.1337413787841797,1.4081356048583984
ssp126,2055-07-01,0.9075990200042725,0.2139486312866211,1.4717273712158203
ssp126,2056-07-01,0.8774104118347168,-0.039198112487792966,1.3680522918701172
ssp126,2057-07-01,0.6493788242340087,-0.08778972625732422,1.2753326416015625
ssp126,2058-07-01,0.7128996849060059,0.07362384796142578,1.3344470977783203
ssp126,2059-07-01,0.7374727725982666,0.12490406036376953,1.2495166778564453
ssp126,2060-07-01,0.7866592884063721,0.21521682739257814,1.3519935607910156
ssp126,2061-07-01,0.7813753604888916,0.20806655883789063,1.4699016571044923
ssp126,2062-07-01,0.8826862335205079,0.15868759155273438,1.640935516357422
ssp126,2063-07-01,0.8154076576232909,0.10479698181152344,1.5568294525146484
ssp126,2064-07-01,0.8879183292388917,0.19054069519042968,1.7955242156982423
ssp126,2065-07-01,0.9875225067138672,0.17343406677246093,1.9560604095458984
ssp126,2066-07-01,1.119114923477173,0.49231414794921874,2.133066940307617
ssp126,2067-07-01,1.1693292140960694,0.46077823638916016,2.1170589447021486
ssp126,2068-07-01,1.1690252780914308,0.48073635101318357,2.1161975860595703
ssp126,2069-07-01,1.1725717067718506,0.6373641967773438,1.9631935119628907
ssp126,2070-07-01,1.122115659713745,0.6852115631103516,1.714939498901367
ssp126,2071-07-01,1.027620220184326,0.5331375122070312,1.549353790283203
ssp126,2072-07-01,0.9718723773956299,0.6189529418945312,1.45867919921875
ssp126,2073-07-01,1.0204635620117188,0.6451593399047851,1.5443058013916016
ssp126,2074-07-01,0.9707419872283936,0.44614639282226565,1.7493545532226562
ssp126,2075-07-01,1.0238918304443358,0.08403301239013672,2.0288681030273437
ssp126,2076-07-01,1.1409204483032227,0.13447647094726561,2.2881580352783204
ssp126,2077-07-01,1.1222136974334718,-0.05684585571289062,2.429248046875
ssp126,2078-07-01,1.0836389064788818,-0.03765239715576172,2.3852325439453126
ssp126,2079-07-01,1.1607057571411132,0.15836353302001954,2.4082359313964843
ssp126,2080-07-01,1.0929877758026123,0.29857311248779295,2.2483795166015623
ssp126,2081-07-01,0.9642732620239258,0.15057640075683593,2.081585693359375
ssp126,2082-07-01,1.001219129562378,0.1083993911743164,2.037160110473633
ssp126,2083-07-01,1.0182275772094727,0.13370609283447266,2.1034782409667967
ssp126,2084-07-01,1.004562759399414,0.13172645568847657,2.116281509399414
ssp126,2085-07-01,1.071002197265625,0.3151706695556641,2.238618850708008
ssp126,2086-07-01,1.1213491439819336,0.36699371337890624,2.286612319946289
ssp126,2087-07-01,1.1536188125610352,0.3339639663696289,2.329302978515625
ssp126,2088-07-01,1.1505193233489992,0.21602535247802734,2.3228218078613283
ssp126,2089-07-01,1.0982935428619385,0.1469350814819336,2.3442874908447267
ssp126,2090-07-01,1.0080312728881835,-0.07157478332519532,2.3315616607666017
ssp126,2091-07-01,0.9874367237091065,-0.207586669921875,2.305497741699219
ssp126,2092-07-01,1.0578689575195312,-0.07623748779296875,2.3456119537353515
ssp126,2093-07-01,1.0265531539916992,-0.08978633880615235,2.099374771118164
ssp126,2094-07-01,0.9802072525024415,-0.1972015380859375,2.060956573486328
ssp126,2095-07-01,1.0045777797698974,-0.07344207763671876,2.291605758666992
ssp126,2096-07-01,1.0336937427520752,-0.09983158111572266,2.3115711212158203
ssp126,2097-07-01,0.908211135864258,-0.09549961090087891,2.2246109008789063
ssp126,2098-07-01,0.846818208694458,-0.049227333068847655,2.3473167419433594
ssp126,2099-07-01,0.8844045996665955,0.030200719833374023,2.3622865676879883
ssp126,2100-07-01,0.8357526461283366,-0.05879624684651693,2.023108164469401
ssp245,2015-07-01,-0.25693631172180176,-0.6428470611572266,0.026396433512369793
ssp245,2016-07-01,-0.192255437374115,-0.3200051784515381,-0.0624852180480957
ssp245,2017-07-01,-0.10125102996826171,-0.2720926284790039,0.04279594421386719
ssp245,2018-07-01,0.09020285606384276,-0.009418106079101563,0.201751708984375
ssp245,2019-07-01,0.029709577560424805,-0.3843269348144531,0.3083028793334961
ssp245,2020-07-01,0.025047254562377913,-0.5042083740234375,0.20550994873046874
ssp245,2021-07-01,-0.08885889053344725,-0.4999347686767578,0.14043045043945312
ssp245,2022-07-01,-0.09329013824462892,-0.5182022094726563,0.2185667037963867
ssp245,2023-07-01,-0.13480916023254394,-0.5396743774414062,0.2416513442993164
ssp245,2024-07-01,-0.0661959171295166,-0.35356616973876953,0.2411966323852539
ssp245,2025-07-01,0.057675266265869135,-0.44643325805664064,0.3431344985961914
ssp245,2026-07-01,0.30150585174560546,-0.07516059875488282,0.6594654083251953
ssp245,2027-07-01,0.24370498657226564,-0.18797798156738282,0.5489473342895508
ssp245,2028-07-01,0.1600353240966797,-0.2138446807861328,0.4544544219970703
ssp245,2029-07-01,0.1923234462738037,-0.078082275390625,0.5842597961425782
ssp245,2030-07-01,0.17910051345825195,-0.14272842407226563,0.5067426681518554
ssp245,2031-07-01,0.022211933135986336,-0.21431617736816405,0.3426374435424805
ssp245,2032-07-01,0.06195106506347656,-0.20024147033691406,0.36184005737304686
ssp245,2033-07-01,0.08011455535888673,-0.3357109069824219,0.4597953796386719
ssp245,2034-07-01,0.17525300979614258,-0.1962718963623047,0.4886787414550781
ssp245,2035-07-01,0.22519731521606445,-0.2496807098388672,0.542399787902832
ssp245,2036-07-01,0.31431107521057133,-0.31247425079345703,0.7355087280273438
ssp245,2037-07-01,0.3621589183807373,-0.47135486602783205,0.8145694732666016
ssp245,2038-07-01,0.45881013870239257,-0.312956428527832,0.8549304962158203
ssp245,2039-07-01,0.3666279792785645,-0.10567646026611328,0.7679878234863281
ssp245,2040-07-01,0.4453409194946289,0.2462228775024414,0.6323810577392578
ssp245,2041-07-01,0.4192915439605713,0.27258892059326173,0.750516128540039
ssp245,2042-07-01,0.42435283660888673,0.07528324127197265,0.8390449523925781
ssp245,2043-07-01,0.35571546554565425,0.017889785766601562,0.8155509948730468
ssp245,2044-07-01,0.4127331256866455,0.18710365295410156,0.8082981109619141
ssp245,2045-07-01,0.2425539970397949,-0.08242359161376953,0.8699928283691406
ssp245,2046-07-01,0.42052769660949707,0.06755943298339843,0.9408428192138671
ssp245,2047-07-01,0.568977165222168,0.2880880355834961,1.016167449951172
ssp245,2048-07-01,0.7875253677368164,0.3840482711791992,1.0507291793823241
ssp245,2049-07-01,0.8042477607727051,0.2444700241088867,1.2269886016845704
ssp245,2050-07-01,1.0043506145477294,0.3859437942504883,1.4329338073730469
ssp245,2051-07-01,0.9589294910430908,0.08166370391845704,1.5438575744628906
ssp245,2052-07-01,0.9688886165618896,0.2390901565551758,1.3302093505859376
ssp245,2053-07-01,0.8289732456207276,0.5295244216918945,1.319179153442383
ssp245,2054-07-01,0.9309370040893554,0.7164400100708008,1.4461181640625
ssp245,2055-07-01,0.8678117275238036,0.5049406051635742,1.299459457397461
ssp245,2056-07-01,0.9230981826782226,0.5145454406738281,1.4173873901367187
ssp245,2057-07-01,0.8719568252563477,0.3939939498901367,1.3956653594970703
ssp245,2058-07-01,1.0149446487426759,0.4565732955932617,1.392034912109375
ssp245,2059-07-01,1.0941488265991213,0.6313032150268555,1.412569808959961
ssp245,2060-07-01,1.1931832790374757,0.7119255065917969,1.6646503448486327
ssp245,2061-07-01,1.288806676864624,0.9968269348144532,1.671514892578125
ssp245,2062-07-01,1.3806452751159668,1.1037727355957032,1.7514583587646484
ssp245,2063-07-01,1.3518156051635741,0.9233531951904297,1.8012451171875
ssp245,2064-07-01,1.2880428791046143,0.7899257659912109,1.8511833190917968
ssp245,2065-07-01,1.2736956596374511,0.955363655090332,1.7239234924316407
ssp245,2066-07-01,1.2045594215393067,0.8053504943847656,1.7324596405029298
ssp245,2067-07-01,1.205685806274414,0.8132499694824219,1.8983348846435546
ssp245,2068-07-01,1.233723306655884,0.8374296188354492,2.0192066192626954
ssp245,2069-07-01,1.2374374389648437,0.8440500259399414,1.8824859619140626
ssp245,2070-07-01,1.2112456798553468,0.6847681045532227,2.0127235412597657
ssp245,2071-07-01,1.3005271911621095,0.7589824676513672,2.000226593017578
ssp245,2072-07-01,1.2914294719696044,0.612882423400879,1.9087642669677733
ssp245,2073-07-01,1.2867412090301513,0.5722015380859375,1.993382453918457
ssp245,2074-07-01,1.3864672183990479,0.7279764175415039,2.034893608093262
ssp245,2075-07-01,1.4707046508789063,0.6529752731323242,2.19180850982666
ssp245,2076-07-01,1.485447311401367,0.5578092575073242,2.1964700698852537
ssp245,2077-07-01,1.489771270751953,0.6579256057739258,2.0538381576538085
ssp245,2078-07-01,1.6301630973815917,0.7920122146606445,2.02490119934082
ssp245,2079-07-01,1.590869426727295,0.5884529113769531,2.108286476135254
