iso3;year;code;value
EGY;1990;NV.IND.TOTL.ZS;27.406053862212943
SLV;1990;NV.IND.TOTL.ZS;23.307547551274137
SWZ;1990;NV.IND.TOTL.ZS;36.828493109723055
ETH;1990;NV.IND.TOTL.ZS;9.077381177956468
FJI;1990;NV.IND.TOTL.ZS;21.087813131313133
FIN;1990;NV.IND.TOTL.ZS;29.22254958005365
FRA;1990;NV.IND.TOTL.ZS;24.26045149748825
GAB;1990;NV.IND.TOTL.ZS;42.99642107861286
GMB;1990;NV.IND.TOTL.ZS;11.009486891465672
GEO;1990;NV.IND.TOTL.ZS;31.404516904984632
GHA;1990;NV.IND.TOTL.ZS;16.77282952700216
GRD;1990;NV.IND.TOTL.ZS;13.301585663691606
GTM;1990;NV.IND.TOTL.ZS;19.787759754756863
GIN;1990;NV.IND.TOTL.ZS;23.73640227808018
GNB;1990;NV.IND.TOTL.ZS;17.41795027679743
GUY;1990;NV.IND.TOTL.ZS;17.39546826921679
HTI;1990;NV.IND.TOTL.ZS;23.08565561272721
HND;1990;NV.IND.TOTL.ZS;31.330937238240747
IND;1990;NV.IND.TOTL.ZS;27.45369549572011
IDN;1990;NV.IND.TOTL.ZS;39.38494007071676
IRN;1990;NV.IND.TOTL.ZS;32.79981981917424
IRQ;1990;NV.IND.TOTL.ZS;72.2523311846799
ITA;1990;NV.IND.TOTL.ZS;27.915458938586102
JOR;1990;NV.IND.TOTL.ZS;23.41458114519576
KEN;1990;NV.IND.TOTL.ZS;16.325792719484205
KIR;1990;NV.IND.TOTL.ZS;12.901225369012876
KOR;1990;NV.IND.TOTL.ZS;36.321838965836015
KGZ;1990;NV.IND.TOTL.ZS;34.10981308411215
LAO;1990;NV.IND.TOTL.ZS;14.381326395200212
LSO;1990;NV.IND.TOTL.ZS;21.353611238847808
MWI;1990;NV.IND.TOTL.ZS;29.117787013289657
MYS;1990;NV.IND.TOTL.ZS;42.198167633795485
MLI;1990;NV.IND.TOTL.ZS;16.334725341617432
MLT;1990;NV.IND.TOTL.ZS;50.77844147518871
MRT;1990;NV.IND.TOTL.ZS;28.812944472070868
MUS;1990;NV.IND.TOTL.ZS;27.41485855797948
MEX;1990;NV.IND.TOTL.ZS;26.14692974899204
MNG;1990;NV.IND.TOTL.ZS;41.21422017022698
MAR;1990;NV.IND.TOTL.ZS;27.59813790413557
NAM;1990;NV.IND.TOTL.ZS;29.160148184158885
NPL;1990;NV.IND.TOTL.ZS;15.346754854181173
NLD;1990;NV.IND.TOTL.ZS;25.50311538695485
NCL;1990;NV.IND.TOTL.ZS;23.309787253123424
NZL;1990;NV.IND.TOTL.ZS;26.535920238548744
NER;1990;NV.IND.TOTL.ZS;27.565358101247423
NGA;1990;NV.IND.TOTL.ZS;35.4103267697692
MKD;1990;NV.IND.TOTL.ZS;37.435150375939855
NOR;1990;NV.IND.TOTL.ZS;29.530139585869914
OMN;1990;NV.IND.TOTL.ZS;47.49110946109656
PAK;1990;NV.IND.TOTL.ZS;22.344244885465503
PAN;1990;NV.IND.TOTL.ZS;19.392813174204964
PNG;1990;NV.IND.TOTL.ZS;30.410890059163904
PRY;1990;NV.IND.TOTL.ZS;32.84141414901347
PHL;1990;NV.IND.TOTL.ZS;38.16862009621555
PRI;1990;NV.IND.TOTL.ZS;41.97403607034772
ROU;1990;NV.IND.TOTL.ZS;45.87947313206667
RUS;1990;NV.IND.TOTL.ZS;45.00357031977647
RWA;1990;NV.IND.TOTL.ZS;24.62417175499681
SAU;1990;NV.IND.TOTL.ZS;48.55343056580217
SEN;1990;NV.IND.TOTL.ZS;22.209241068035364
SYC;1990;NV.IND.TOTL.ZS;23.37216741474085
SLE;1990;NV.IND.TOTL.ZS;17.96942654442705
SGP;1990;NV.IND.TOTL.ZS;30.85854767116408
ZAF;1990;NV.IND.TOTL.ZS;35.60760071996492
LKA;1990;NV.IND.TOTL.ZS;26.32760728625413
KNA;1990;NV.IND.TOTL.ZS;23.97204227753154
VCT;1990;NV.IND.TOTL.ZS;16.393176782384934
SDN;1990;NV.IND.TOTL.ZS;14.675447780665914
SUR;1990;NV.IND.TOTL.ZS;22.4768280123584
SWE;1990;NV.IND.TOTL.ZS;26.783919017543127
CHE;1990;NV.IND.TOTL.ZS;30.5152652504732
SYR;1990;NV.IND.TOTL.ZS;24.1502936704332
TJK;1990;NV.IND.TOTL.ZS;37.585733882030176
TZA;1990;NV.IND.TOTL.ZS;11.120444179987468
THA;1990;NV.IND.TOTL.ZS;37.22474396158223
TGO;1990;NV.IND.TOTL.ZS;26.225718273799504
TON;1990;NV.IND.TOTL.ZS;11.708662915545409
TTO;1990;NV.IND.TOTL.ZS;47.48456288592785
TUN;1990;NV.IND.TOTL.ZS;29.78817829636547
TUR;1990;NV.IND.TOTL.ZS;31.06106901690886
TKM;1990;NV.IND.TOTL.ZS;30.0
TUV;1990;NV.IND.TOTL.ZS;13.447852760736197
UGA;1990;NV.IND.TOTL.ZS;10.414632923059257
UKR;1990;NV.IND.TOTL.ZS;42.640718562874255
ARE;1990;NV.IND.TOTL.ZS;58.90235057085293
GBR;1990;NV.IND.TOTL.ZS;27.416561713766885
URY;1990;NV.IND.TOTL.ZS;34.642444688903446
UZB;1990;NV.IND.TOTL.ZS;33.314112684394885
VUT;1990;NV.IND.TOTL.ZS;13.212605594617836
VEN;1990;NV.IND.TOTL.ZS;57.74742339732045
VNM;1990;NV.IND.TOTL.ZS;22.67429388630676
YEM;1990;NV.IND.TOTL.ZS;38.583910082498136
ZMB;1990;NV.IND.TOTL.ZS;45.2940709370037
ZWE;1990;NV.IND.TOTL.ZS;29.80366723727285
ATG;1991;NV.IND.TOTL.ZS;14.079356103722526
ARG;1991;NV.IND.TOTL.ZS;32.72252825563223
AUS;1991;NV.IND.TOTL.ZS;27.64703899530977
AUT;1991;NV.IND.TOTL.ZS;29.955021406217668
AZE;1991;NV.IND.TOTL.ZS;29.60329341317365
BHS;1991;NV.IND.TOTL.ZS;15.699224726468582
BGD;1991;NV.IND.TOTL.ZS;21.119504535766687
BRB;1991;NV.IND.TOTL.ZS;17.39419291338583
BLR;1991;NV.IND.TOTL.ZS;44.44444444444444
BLZ;1991;NV.IND.TOTL.ZS;23.58901356556691
BEN;1991;NV.IND.TOTL.ZS;11.982630421404192
BTN;1991;NV.IND.TOTL.ZS;26.06822034978392
BOL;1991;NV.IND.TOTL.ZS;30.60623997592573
BWA;1991;NV.IND.TOTL.ZS;53.54514945268638
BRA;1991;NV.IND.TOTL.ZS;31.767242809275785
BRN;1991;NV.IND.TOTL.ZS;74.13646094553276
BGR;1991;NV.IND.TOTL.ZS;39.75386882829772
BFA;1991;NV.IND.TOTL.ZS;19.255487233829587
BDI;1991;NV.IND.TOTL.ZS;17.534851673918585
CPV;1991;NV.IND.TOTL.ZS;30.326377233775048
CMR;1991;NV.IND.TOTL.ZS;28.88150403739529
TCD;1991;NV.IND.TOTL.ZS;12.903132147528442
CHL;1991;NV.IND.TOTL.ZS;36.99547493255269
CHN;1991;NV.IND.TOTL.ZS;41.36470267184392
COL;1991;NV.IND.TOTL.ZS;31.630410369324167
COM;1991;NV.IND.TOTL.ZS;12.20631378350593
COG;1991;NV.IND.TOTL.ZS;36.03486405619878
CRI;1991;NV.IND.TOTL.ZS;27.36903203684211
CIV;1991;NV.IND.TOTL.ZS;24.598463360669047
CUB;1991;NV.IND.TOTL.ZS;17.0174139483178
CYP;1991;NV.IND.TOTL.ZS;26.73944834484877
DNK;1991;NV.IND.TOTL.ZS;22.368680510246016
DMA;1991;NV.IND.TOTL.ZS;12.643251988674669
DOM;1991;NV.IND.TOTL.ZS;33.62260260448089
ECU;1991;NV.IND.TOTL.ZS;30.44020329515105
EGY;1991;NV.IND.TOTL.ZS;32.13333484444444
SLV;1991;NV.IND.TOTL.ZS;22.999882871307094
SWZ;1991;NV.IND.TOTL.ZS;36.22451487098534
ETH;1991;NV.IND.TOTL.ZS;7.099957618231276
FJI;1991;NV.IND.TOTL.ZS;21.45224779627816
FIN;1991;NV.IND.TOTL.ZS;26.50926788857823
FRA;1991;NV.IND.TOTL.ZS;24.10561000634447
GAB;1991;NV.IND.TOTL.ZS;44.612226340226776
GMB;1991;NV.IND.TOTL.ZS;15.360008254011223
GEO;1991;NV.IND.TOTL.ZS;34.55497382198953
DEU;1991;NV.IND.TOTL.ZS;33.27467155898744
GHA;1991;NV.IND.TOTL.ZS;16.964246359157812
GRD;1991;NV.IND.TOTL.ZS;15.323756785789186
GTM;1991;NV.IND.TOTL.ZS;19.5754638267262
GIN;1991;NV.IND.TOTL.ZS;20.97133706022219
GNB;1991;NV.IND.TOTL.ZS;9.247322945942576
GUY;1991;NV.IND.TOTL.ZS;20.212492942565312
HTI;1991;NV.IND.TOTL.ZS;25.987741328760304
HND;1991;NV.IND.TOTL.ZS;29.234462460852168
IND;1991;NV.IND.TOTL.ZS;26.44172017692541
IDN;1991;NV.IND.TOTL.ZS;41.204773616378446
IRN;1991;NV.IND.TOTL.ZS;33.394103771411295
IRQ;1991;NV.IND.TOTL.ZS;51.04943041016122
ITA;1991;NV.IND.TOTL.ZS;27.01674435387098
JOR;1991;NV.IND.TOTL.ZS;21.710615280595
KEN;1991;NV.IND.TOTL.ZS;17.003510866773837
KIR;1991;NV.IND.TOTL.ZS;15.417896551789257
KOR;1991;NV.IND.TOTL.ZS;37.14771996662833
KGZ;1991;NV.IND.TOTL.ZS;33.824864864864864
LAO;1991;NV.IND.TOTL.ZS;16.583541743279646
LBN;1991;NV.IND.TOTL.ZS;23.63038218182488
LSO;1991;NV.IND.TOTL.ZS;27.847461020671776
MAC;1991;NV.IND.TOTL.ZS;18.687371424779347
MWI;1991;NV.IND.TOTL.ZS;28.7570291634613
MYS;1991;NV.IND.TOTL.ZS;42.10650957638909
MLI;1991;NV.IND.TOTL.ZS;16.656776812137426
MLT;1991;NV.IND.TOTL.ZS;49.94580789124413
MRT;1991;NV.IND.TOTL.ZS;24.90869929135104
MUS;1991;NV.IND.TOTL.ZS;27.79831002434144
MEX;1991;NV.IND.TOTL.ZS;25.749795251009942
MNG;1991;NV.IND.TOTL.ZS;34.33669219627392
MAR;1991;NV.IND.TOTL.ZS;26.016158412203094
MOZ;1991;NV.IND.TOTL.ZS;18.128532558246444
NAM;1991;NV.IND.TOTL.ZS;26.08763396991488
NPL;1991;NV.IND.TOTL.ZS;16.447363106921593
NLD;1991;NV.IND.TOTL.ZS;25.15607577177127
NCL;1991;NV.IND.TOTL.ZS;24.093155090406064
NZL;1991;NV.IND.TOTL.ZS;25.98628351784328
NER;1991;NV.IND.TOTL.ZS;25.798130085247685
NGA;1991;NV.IND.TOTL.ZS;36.96556597891114
MKD;1991;NV.IND.TOTL.ZS;28.294421487603305
NOR;1991;NV.IND.TOTL.ZS;28.406745079972207
OMN;1991;NV.IND.TOTL.ZS;43.37339695194379
PAK;1991;NV.IND.TOTL.ZS;22.930922986478546
PAN;1991;NV.IND.TOTL.ZS;21.575905495594817
PNG;1991;NV.IND.TOTL.ZS;34.424223430219655
PRY;1991;NV.IND.TOTL.ZS;36.69607554564801
PER;1991;NV.IND.TOTL.ZS;25.869029095298824
PHL;1991;NV.IND.TOTL.ZS;37.66120382300738
PRI;1991;NV.IND.TOTL.ZS;41.60029455789849
ROU;1991;NV.IND.TOTL.ZS;42.23875856436317
RUS;1991;NV.IND.TOTL.ZS;45.86485520200215
RWA;1991;NV.IND.TOTL.ZS;20.9400496617364
SAU;1991;NV.IND.TOTL.ZS;48.26627300192255
SEN;1991;NV.IND.TOTL.ZS;22.134883664863217
SYC;1991;NV.IND.TOTL.ZS;25.999448539524472
SLE;1991;NV.IND.TOTL.ZS;33.79119042554577
SGP;1991;NV.IND.TOTL.ZS;32.617884771105686
ZAF;1991;NV.IND.TOTL.ZS;34.421706755236514
LKA;1991;NV.IND.TOTL.ZS;25.895592770145964
KNA;1991;NV.IND.TOTL.ZS;22.5204043932422
VCT;1991;NV.IND.TOTL.ZS;17.07204522992849
SDN;1991;NV.IND.TOTL.ZS;12.126064724855894
SUR;1991;NV.IND.TOTL.ZS;18.076322249497885
SWE;1991;NV.IND.TOTL.ZS;25.084064889198167
CHE;1991;NV.IND.TOTL.ZS;30.24103324129624
SYR;1991;NV.IND.TOTL.ZS;21.77016600120681
TJK;1991;NV.IND.TOTL.ZS;36.3905325443787
TZA;1991;NV.IND.TOTL.ZS;10.596634210948228
THA;1991;NV.IND.TOTL.ZS;38.65788145480676
TGO;1991;NV.IND.TOTL.ZS;27.97250469479512
TON;1991;NV.IND.TOTL.ZS;9.99113247613936
TTO;1991;NV.IND.TOTL.ZS;44.7674057787274
TUN;1991;NV.IND.TOTL.ZS;28.977121574886937
TUR;1991;NV.IND.TOTL.ZS;31.540845833527083
TKM;1991;NV.IND.TOTL.ZS;30.508474576271187
TUV;1991;NV.IND.TOTL.ZS;13.614337358664718
UGA;1991;NV.IND.TOTL.ZS;11.554924346953197
UKR;1991;NV.IND.TOTL.ZS;54.62541806020067
ARE;1991;NV.IND.TOTL.ZS;46.77830148799459
GBR;1991;NV.IND.TOTL.ZS;26.71614251365041
URY;1991;NV.IND.TOTL.ZS;35.54865820373451
UZB;1991;NV.IND.TOTL.ZS;36.68213935820553
VUT;1991;NV.IND.TOTL.ZS;11.932399377362684
VEN;1991;NV.IND.TOTL.ZS;53.49224952691234
VNM;1991;NV.IND.TOTL.ZS;23.794438577965504
YEM;1991;NV.IND.TOTL.ZS;34.687078497944725
ZMB;1991;NV.IND.TOTL.ZS;46.28369246613688
ZWE;1991;NV.IND.TOTL.ZS;33.200554020730095
ATG;1992;NV.IND.TOTL.ZS;13.008336507130464
ARG;1992;NV.IND.TOTL.ZS;30.683954902211408
AUS;1992;NV.IND.TOTL.ZS;26.864014364014366
AUT;1992;NV.IND.TOTL.ZS;29.44810910401347
AZE;1992;NV.IND.TOTL.ZS;36.53658637787598
BHS;1992;NV.IND.TOTL.ZS;15.417272434866517
BGD;1992;NV.IND.TOTL.ZS;21.71789053341997
BRB;1992;NV.IND.TOTL.ZS;15.250383239652528
BLR;1992;NV.IND.TOTL.ZS;45.65217391304348
BLZ;1992;NV.IND.TOTL.ZS;23.11669658886894
BEN;1992;NV.IND.TOTL.ZS;12.727680504492916
BTN;1992;NV.IND.TOTL.ZS;28.11138507391905
BOL;1992;NV.IND.TOTL.ZS;30.1608798507641
BWA;1992;NV.IND.TOTL.ZS;49.66163307765292
BRA;1992;NV.IND.TOTL.ZS;34.13227184024933
BRN;1992;NV.IND.TOTL.ZS;71.14843725109151
BGR;1992;NV.IND.TOTL.ZS;39.05229083665338
BFA;1992;NV.IND.TOTL.ZS;20.25967662176912
BDI;1992;NV.IND.TOTL.ZS;18.98600615178469
CPV;1992;NV.IND.TOTL.ZS;32.38157608222742
CMR;1992;NV.IND.TOTL.ZS;25.108752883117862
TCD;1992;NV.IND.TOTL.ZS;13.047328061907775
CHL;1992;NV.IND.TOTL.ZS;34.81703072023766
CHN;1992;NV.IND.TOTL.ZS;42.95568711074312
COL;1992;NV.IND.TOTL.ZS;29.70021055730332
COM;1992;NV.IND.TOTL.ZS;12.206565014124529
COG;1992;NV.IND.TOTL.ZS;35.51004636785162
CRI;1992;NV.IND.TOTL.ZS;27.880456767333825
CIV;1992;NV.IND.TOTL.ZS;24.4419992901914
CUB;1992;NV.IND.TOTL.ZS;16.813309257677062
CYP;1992;NV.IND.TOTL.ZS;25.55996003787069
DNK;1992;NV.IND.TOTL.ZS;22.454576190234743
DMA;1992;NV.IND.TOTL.ZS;13.8996138996139
DOM;1992;NV.IND.TOTL.ZS;32.35208130973638
ECU;1992;NV.IND.TOTL.ZS;32.61490022416683
EGY;1992;NV.IND.TOTL.ZS;31.411214953271028
SLV;1992;NV.IND.TOTL.ZS;24.94461029023071
ERI;1992;NV.IND.TOTL.ZS;10.760506699592993
SWZ;1992;NV.IND.TOTL.ZS;36.129195249554655
ETH;1992;NV.IND.TOTL.ZS;5.945667943592763
FJI;1992;NV.IND.TOTL.ZS;21.959495484543247
FIN;1992;NV.IND.TOTL.ZS;26.25669332201071
FRA;1992;NV.IND.TOTL.ZS;23.82164790641755
GAB;1992;NV.IND.TOTL.ZS;43.31982219339846
GMB;1992;NV.IND.TOTL.ZS;15.170034484705324
GEO;1992;NV.IND.TOTL.ZS;23.659517426273457
DEU;1992;NV.IND.TOTL.ZS;32.25061261250723
GHA;1992;NV.IND.TOTL.ZS;17.37508807920439
GRD;1992;NV.IND.TOTL.ZS;15.273743625163178
GTM;1992;NV.IND.TOTL.ZS;20.00923082591274
GIN;1992;NV.IND.TOTL.ZS;18.432188166995623
GNB;1992;NV.IND.TOTL.ZS;10.387207373208152
GUY;1992;NV.IND.TOTL.ZS;16.506183934608636
HTI;1992;NV.IND.TOTL.ZS;22.93742269037495
HND;1992;NV.IND.TOTL.ZS;30.36254682335824
IND;1992;NV.IND.TOTL.ZS;26.79274326963444
IDN;1992;NV.IND.TOTL.ZS;39.97996032853056
IRN;1992;NV.IND.TOTL.ZS;33.54157415173435
IRQ;1992;NV.IND.TOTL.ZS;52.23206994450449
ITA;1992;NV.IND.TOTL.ZS;26.550774789703325
JOR;1992;NV.IND.TOTL.ZS;23.06115665854199
KAZ;1992;NV.IND.TOTL.ZS;38.97180762852405
KEN;1992;NV.IND.TOTL.ZS;15.846070726597912
KIR;1992;NV.IND.TOTL.ZS;8.572237297204333
KOR;1992;NV.IND.TOTL.ZS;35.88131907092579
KGZ;1992;NV.IND.TOTL.ZS;36.06286253878322
LAO;1992;NV.IND.TOTL.ZS;17.533432211928726
LBN;1992;NV.IND.TOTL.ZS;22.829260655261173
LSO;1992;NV.IND.TOTL.ZS;29.62767785175094
MAC;1992;NV.IND.TOTL.ZS;17.307741392072284
MWI;1992;NV.IND.TOTL.ZS;33.43795169868351
MYS;1992;NV.IND.TOTL.ZS;41.146255027143255
MLI;1992;NV.IND.TOTL.ZS;16.24003684951302
MLT;1992;NV.IND.TOTL.ZS;46.73992442951868
MRT;1992;NV.IND.TOTL.ZS;24.12667572411205
MUS;1992;NV.IND.TOTL.ZS;28.19276566857271
MEX;1992;NV.IND.TOTL.ZS;25.72598066324765
MNG;1992;NV.IND.TOTL.ZS;34.69147466386289
MAR;1992;NV.IND.TOTL.ZS;26.372239756643225
MOZ;1992;NV.IND.TOTL.ZS;19.67712407949777
NAM;1992;NV.IND.TOTL.ZS;25.43828885176561
NPL;1992;NV.IND.TOTL.ZS;19.398301666378547
NLD;1992;NV.IND.TOTL.ZS;24.23411019672773
NCL;1992;NV.IND.TOTL.ZS;20.640522976146013
NZL;1992;NV.IND.TOTL.ZS;25.95902214846493
NER;1992;NV.IND.TOTL.ZS;24.159513604698382
NGA;1992;NV.IND.TOTL.ZS;37.709608233088446
MKD;1992;NV.IND.TOTL.ZS;33.18616798323392
NOR;1992;NV.IND.TOTL.ZS;28.0212718594306
OMN;1992;NV.IND.TOTL.ZS;42.83225759131582
PAK;1992;NV.IND.TOTL.ZS;22.644989000193995
PAN;1992;NV.IND.TOTL.ZS;21.46625476818761
PNG;1992;NV.IND.TOTL.ZS;39.74899834241061
PRY;1992;NV.IND.TOTL.ZS;35.51082370963184
PER;1992;NV.IND.TOTL.ZS;26.278895576358835
PHL;1992;NV.IND.TOTL.ZS;36.45778844938704
PRI;1992;NV.IND.TOTL.ZS;43.26050817157049
ROU;1992;NV.IND.TOTL.ZS;43.14005174815897
RUS;1992;NV.IND.TOTL.ZS;42.25027143608627
RWA;1992;NV.IND.TOTL.ZS;18.703438165118424
SAU;1992;NV.IND.TOTL.ZS;51.02260641924137
SEN;1992;NV.IND.TOTL.ZS;24.13517347724872
SYC;1992;NV.IND.TOTL.ZS;26.09635166662379
SLE;1992;NV.IND.TOTL.ZS;38.807388888398094
SGP;1992;NV.IND.TOTL.ZS;32.287135451871286
ZAF;1992;NV.IND.TOTL.ZS;33.060858320150984
LKA;1992;NV.IND.TOTL.ZS;25.889541599358544
KNA;1992;NV.IND.TOTL.ZS;22.04444988298637
VCT;1992;NV.IND.TOTL.ZS;17.93742671356998
SDN;1992;NV.IND.TOTL.ZS;11.693277071751032
SUR;1992;NV.IND.TOTL.ZS;16.790245509968692
SWE;1992;NV.IND.TOTL.ZS;24.14884383066344
CHE;1992;NV.IND.TOTL.ZS;29.48293856636208
SYR;1992;NV.IND.TOTL.ZS;17.35328148965369
TJK;1992;NV.IND.TOTL.ZS;49.61360123647604
TZA;1992;NV.IND.TOTL.ZS;10.39157464226181
THA;1992;NV.IND.TOTL.ZS;38.05583670272728
TGO;1992;NV.IND.TOTL.ZS;28.085395068514448
TON;1992;NV.IND.TOTL.ZS;10.926549755743547
TTO;1992;NV.IND.TOTL.ZS;42.69771304735251
TUN;1992;NV.IND.TOTL.ZS;28.458025069678527
TUR;1992;NV.IND.TOTL.ZS;31.17906322482457
TKM;1992;NV.IND.TOTL.ZS;12.1875
TUV;1992;NV.IND.TOTL.ZS;18.926455210874867
UGA;1992;NV.IND.TOTL.ZS;12.457438920789665
UKR;1992;NV.IND.TOTL.ZS;52.14921517981323
ARE;1992;NV.IND.TOTL.ZS;55.29802322311062
GBR;1992;NV.IND.TOTL.ZS;26.32776678518828
URY;1992;NV.IND.TOTL.ZS;32.7821761160779
UZB;1992;NV.IND.TOTL.ZS;36.126464760698966
VUT;1992;NV.IND.TOTL.ZS;10.228183390273736
VEN;1992;NV.IND.TOTL.ZS;51.49000007987446
VNM;1992;NV.IND.TOTL.ZS;27.26359787210944
YEM;1992;NV.IND.TOTL.ZS;31.38864570776848
ZMB;1992;NV.IND.TOTL.ZS;43.73480416599364
ZWE;1992;NV.IND.TOTL.ZS;37.212144634173214
ATG;1993;NV.IND.TOTL.ZS;12.191528786281584
ARG;1993;NV.IND.TOTL.ZS;27.33873964586097
AUS;1993;NV.IND.TOTL.ZS;26.820851407719893
AUT;1993;NV.IND.TOTL.ZS;28.712683832628983
AZE;1993;NV.IND.TOTL.ZS;32.14872611464968
BHS;1993;NV.IND.TOTL.ZS;13.089877102199225
BGD;1993;NV.IND.TOTL.ZS;22.934256051742192
BRB;1993;NV.IND.TOTL.ZS;14.612048192771084
BLR;1993;NV.IND.TOTL.ZS;36.04060913705584
BLZ;1993;NV.IND.TOTL.ZS;23.656770937105662
BEN;1993;NV.IND.TOTL.ZS;12.217101797024547
BTN;1993;NV.IND.TOTL.ZS;29.94272061728348
BOL;1993;NV.IND.TOTL.ZS;28.62844224592898
BWA;1993;NV.IND.TOTL.ZS;47.87950364597103
BRA;1993;NV.IND.TOTL.ZS;37.29912041146691
BRN;1993;NV.IND.TOTL.ZS;68.20434667489059
BGR;1993;NV.IND.TOTL.ZS;32.68919371027099
BFA;1993;NV.IND.TOTL.ZS;19.853110046119788
BDI;1993;NV.IND.TOTL.ZS;20.12341270830252
CPV;1993;NV.IND.TOTL.ZS;22.52794029624581
KHM;1993;NV.IND.TOTL.ZS;12.646242989169648
CMR;1993;NV.IND.TOTL.ZS;29.129080621385096
TCD;1993;NV.IND.TOTL.ZS;13.606525018931931
CHL;1993;NV.IND.TOTL.ZS;34.54190817327103
CHN;1993;NV.IND.TOTL.ZS;45.98771588818443
COL;1993;NV.IND.TOTL.ZS;30.168880331547737
COM;1993;NV.IND.TOTL.ZS;12.206210327671984
COG;1993;NV.IND.TOTL.ZS;35.29798710695961
CRI;1993;NV.IND.TOTL.ZS;27.35790875947244
CIV;1993;NV.IND.TOTL.ZS;22.75389253733072
CUB;1993;NV.IND.TOTL.ZS;16.293658793659066
CYP;1993;NV.IND.TOTL.ZS;24.68012381636255
CZE;1993;NV.IND.TOTL.ZS;34.587150342844645
DNK;1993;NV.IND.TOTL.ZS;21.636624112945448
DMA;1993;NV.IND.TOTL.ZS;14.081638810112834
DOM;1993;NV.IND.TOTL.ZS;32.210578141693055
ECU;1993;NV.IND.TOTL.ZS;28.58268326348728
EGY;1993;NV.IND.TOTL.ZS;31.14690721649485
SLV;1993;NV.IND.TOTL.ZS;26.26698636635781
ERI;1993;NV.IND.TOTL.ZS;13.610725087877054
SWZ;1993;NV.IND.TOTL.ZS;36.83498193314808
ETH;1993;NV.IND.TOTL.ZS;7.273196267572726
FJI;1993;NV.IND.TOTL.ZS;22.25996828543112
FIN;1993;NV.IND.TOTL.ZS;26.98983763579021
FRA;1993;NV.IND.TOTL.ZS;22.841389075063184
GAB;1993;NV.IND.TOTL.ZS;45.24836037730919
GMB;1993;NV.IND.TOTL.ZS;15.200113494225706
DEU;1993;NV.IND.TOTL.ZS;30.251061263045287
GHA;1993;NV.IND.TOTL.ZS;24.81857390046745
GRD;1993;NV.IND.TOTL.ZS;14.886761142862062
GTM;1993;NV.IND.TOTL.ZS;19.879625708205108
GIN;1993;NV.IND.TOTL.ZS;19.49547297003031
GNB;1993;NV.IND.TOTL.ZS;9.672518562667063
GUY;1993;NV.IND.TOTL.ZS;23.55219538596847
HTI;1993;NV.IND.TOTL.ZS;24.059174509973232
HND;1993;NV.IND.TOTL.ZS;30.722002175344144
IND;1993;NV.IND.TOTL.ZS;26.781554282073856
IDN;1993;NV.IND.TOTL.ZS;39.6804980838497
IRN;1993;NV.IND.TOTL.ZS;42.02935024116731
IRQ;1993;NV.IND.TOTL.ZS;57.85826009826304
ITA;1993;NV.IND.TOTL.ZS;26.242332082719795
JAM;1993;NV.IND.TOTL.ZS;28.4493302485964
JOR;1993;NV.IND.TOTL.ZS;22.95077746884976
KAZ;1993;NV.IND.TOTL.ZS;36.98964419112874
KEN;1993;NV.IND.TOTL.ZS;14.367019669865346
KIR;1993;NV.IND.TOTL.ZS;9.055329731425644
KOR;1993;NV.IND.TOTL.ZS;36.21407742147139
