iso3,country,city,city_qid,admin,is_capital,population,year,lat,lon
COD,Congo - Kinshasa,Mebandaca,Q211070,,0,470307,,0.048611111111111,18.260277777778
COD,Congo - Kinshasa,Likasi,Q18780,,0,422535,,-10.983333333333,26.733333333333
COD,Congo - Kinshasa,Kolwezi,Q271404,,0,418000,,-10.716666666667,25.466666666667
COD,Congo - Kinshasa,Quicuíte,Q261887,,0,397737,,-5.0333333333333,18.816666666667
COD,Congo - Kinshasa,Lemba,Q3229301,,0,349838,,-4.39611111,15.31888889
COD,Congo - Kinshasa,Bunia,Q648298,,0,327837,,1.5666666666667,30.25
COD,Congo - Kinshasa,Matadi,Q211073,,0,306053,,-5.8166666666667,13.483333333333
COD,Congo - Kinshasa,Beni (Kongo),Q817269,,0,232000,,0.5,29.466666666667
COD,Congo - Kinshasa,Butembo,Q518785,,0,217625,,0.1251,29.299
COD,Congo - Kinshasa,Quindu,Q270225,,0,172321,,-2.95,25.916666666667
COD,Congo - Kinshasa,Kamakombe,Q132572271,,0,154414,,-2.2788888888889,28.7925
COG,República do Congo,Brazavile,Q3844,,1,2145783,,-4.2694444444444,15.271111111111
COG,República do Congo,Pointe-Noire,Q223920,,0,1420612,,-4.7975,11.850277777778
COG,República do Congo,Dolisie,Q246554,,0,117920,,-4.2005555555556,12.679166666667
COG,República do Congo,Nkayi,Q2088506,,0,100783,,-4.1841666666667,13.288333333333
COG,República do Congo,Makélékélé,Q3281047,,0,74815,,-4.27796,15.20758
COG,República do Congo,Ouésso,Q627885,,0,39653,,1.6105555555556,16.051388888889
COG,República do Congo,Impfondo,Q1142926,,0,39653,,1.6186111111111,18.062222222222
COG,República do Congo,Madingou,Q1971302,,0,36183,,-4.1641666666667,13.551666666667
COG,República do Congo,Owando,Q1201732,,0,34808,,-0.48333333333333,15.8975
COG,República do Congo,Sibiti,Q739308,,0,32296,,-3.685,13.351111111111
COG,República do Congo,Gamboma,Q3307123,,0,26053,,-1.8711111111111,15.878055555556
COG,República do Congo,Mindouli,Q3314787,,0,20462,,-4.2747222222222,14.3575
COG,República do Congo,Makoua,Q1667693,,0,20038,,-0.0066666666666667,15.618055555556
COG,República do Congo,Loudima,Q3260216,,0,19884,,-4.1122222222222,13.06
COG,República do Congo,Kinkala,Q667652,,0,12102,,-4.3566666666667,14.758888888889
COG,República do Congo,Ewo,Q2362433,,0,11457,,-0.87416666666667,14.816666666667
COG,República do Congo,Etoumbi,Q105344,,0,10862,,0.020833333333333,14.893333333333
COG,República do Congo,Boundji,Q2922199,,0,9970,,-1.0263888888889,15.347777777778
COG,República do Congo,Dongou,Q3036277,,0,9935,,2.0447222222222,18.0525
COG,República do Congo,Kellé,Q213089,,0,8862,,-0.060833333333333,14.487777777778
COK,Ilhas Cook,Avarua,Q170482,,1,4798,,-21.207,-159.771
COK,Ilhas Cook,Amuri,Q2844525,,0,234,,-18.866666666667,-159.76666666667
COL,Colômbia,Bogotá,Q2841,,1,8034649,,4.60971,-74.08175
COL,Colômbia,Cáli,Q51103,,0,3200653,,3.44,-76.519722222222
COL,Colômbia,Medellín,Q48278,,0,2529403,,6.250200154879,-75.567584500697
COL,Colômbia,Barranquilla,Q62823,,0,1326588,,10.983333333333,-74.801944444444
COL,Colômbia,Bucaramanga metropolitan area,Q6173897,,0,1306899,,7.1333333333333,-73.133333333333
COL,Colômbia,Cartagena das Índias,Q657461,,0,973035,,10.423611111111,-75.525277777778
COL,Colômbia,Cúcuta,Q216847,,0,806378,,7.9075,-72.504722222222
COL,Colômbia,Palermo,Q1442359,,0,800000,,2.8883333333333,-75.433888888889
COL,Colômbia,Soacha,Q1011151,,0,782647,,4.5780555555556,-74.214444444444
COL,Colômbia,Soledad (Colômbia),Q767071,,0,676014,,10.909722222222,-74.785833333333
COL,Colômbia,Villavicencio,Q749224,,0,664148,,4.1425,-73.629444444444
COL,Colômbia,Bucaramanga,Q243766,,0,614860,,7.1186111111111,-73.116111111111
COL,Colômbia,Pereira,Q51111,,0,590554,,4.8142777777778,-75.694558333333
COL,Colômbia,Bello,Q816024,,0,561955,,6.3319444444444,-75.558055555556
COL,Colômbia,Ibagué,Q222755,,0,546003,,4.4377777777778,-75.200555555556
COL,Colômbia,Valledupar,Q376903,,0,544134,,10.460277777778,-73.259722222222
COL,Colômbia,Santa Marta,Q209016,,0,515556,,11.236111111111,-74.201666666667
COL,Colômbia,Manizales,Q235190,,0,454494,,5.0675,-75.51
COL,Colômbia,Buenaventura,Q996581,,0,423927,,3.8772222222222,-77.026666666667
COL,Colômbia,Pasto,Q320015,,0,410835,,1.21,-77.274722222222
COM,Comores,Moroni,Q3901,,1,85400,,-11.703611111111,43.253611111111
COM,Comores,Mutsamudu,Q691016,,0,30000,,-12.1675,44.393888888889
COM,Comores,Domoni,Q2721251,,0,17665,,-12.258611,44.530278
COM,Comores,Tsimbeo,Q1885248,,0,12472,,-12.2,44.46666667
COM,Comores,Ongoujou,Q3120986,,0,11736,,-12.31166667,44.50805556
COM,Comores,Adda-Douéni,Q2824136,,0,11165,,-12.3,44.5
COM,Comores,Sima,Q3110104,,0,11000,,-12.19916667,44.27416667
COM,Comores,Ouani,Q3143004,,0,10000,,-12.135,44.4275
COM,Comores,Q106706598,Q106706598,,0,9349,,-12.345524,43.8004382
COM,Comores,Q25384279,Q25384279,,0,9244,,-11.849930555556,43.378819444444
COM,Comores,Bazimini,Q548071,,0,9205,,-12.17916667,44.44888889
COM,Comores,Iconi,Q3120964,,0,8817,,-11.74527778,43.23277778
COM,Comores,Ivémbéni-Bandasamoulini,Q3156386,,0,8786,,-11.4778,43.3181
COM,Comores,Moya,Q786648,,0,8475,,-12.3,44.43333333
COM,Comores,Q15918441,Q15918441,,0,8470,,-11.63041,43.26923
COM,Comores,Mkazi,Q939788,,0,8438,,-11.732305555556,43.267138888889
COM,Comores,Q106367624,Q106367624,,0,8279,,-11.663332346471,43.272099494934
COM,Comores,Dindri,Q3028292,,0,8037,,-12.213888888889,44.4525
COM,Comores,Q106706461,Q106706461,,0,7914,,-12.35697,43.726144
COM,Comores,Mbéni,Q3121010,,0,7725,,-11.5,43.38333333
CPV,Cabo Verde,Praia,Q3751,,1,159050,,14.917719444444,-23.509155555556
CPV,Cabo Verde,Praia,Q497019,,0,130271,,14.95,-23.51666667
CPV,Cabo Verde,São Vicente,Q648842,,0,83467,,16.85,-24.97
CPV,Cabo Verde,Mindelo,Q495547,,0,70468,,16.891352777778,-24.987983333333
CPV,Cabo Verde,Tarrafal,Q499598,,0,30000,,15.278655555556,-23.751644444444
CPV,Cabo Verde,Santa Maria,Q497445,,0,25779,,16.6,-22.904166666667
CPV,Cabo Verde,São Filipe (concelho de Cabo Verde),Q6430079,,0,22227,,14.895111111111,-24.500444444444
CPV,Cabo Verde,Ribeira Grande,Q1355642,,0,18890,,17.18333333,-25.06666667
CPV,Cabo Verde,Porto Novo,Q1552897,,0,18028,,17.019505555556,-25.064630555556
CPV,Cabo Verde,Assomada,Q490573,,0,12026,,15.094880555556,-23.665394444444
CPV,Cabo Verde,Pedra Badejo,Q490579,,0,9530,,15.1375,-23.533333333333
CPV,Cabo Verde,Mosteiros,Q516835,,0,9524,,15.03333333,-24.325
CPV,Cabo Verde,Boa Vista,Q2721025,,0,8696,,16.176044444444,-22.917077777778
CPV,Cabo Verde,São Filipe,Q13957085,,0,8122,,14.89659863,-24.49549913
CPV,Cabo Verde,concelho de Ribeira Brava,Q747221,,0,7580,,16.615852777778,-24.298288888889
CPV,Cabo Verde,Paul,Q1475374,,0,6997,,17.12,-25.025
CPV,Cabo Verde,Sal Rei,Q501656,,0,6357,,16.176044444444,-22.917077777778
CPV,Cabo Verde,Tarrafal,Q2311253,,0,6272,,15.266666666667,-23.75
CPV,Cabo Verde,Q498968,Q498968,,0,6173,,16.754583333333,-22.945277777778
CPV,Cabo Verde,Tarrafal de São Nicolau,Q1895853,,0,5237,,16.565988888889,-24.356833333333
CRI,Costa Rica,Greater Metropolitan Area,Q7414547,,0,2576374,,9.9327388888889,-84.079613888889
CRI,Costa Rica,San José,Q3070,,1,342188,,9.9327388888889,-84.079613888889
CRI,Costa Rica,Limón,Q30620,,0,71514,,10.0022155,-83.0840367
CRI,Costa Rica,San Isidro de El General,Q2518620,,0,45327,,9.3403459,-83.7337922
CRI,Costa Rica,Alajuela,Q37104,,0,44374,,10.016475,-84.213866666667
CRI,Costa Rica,Desamparados,Q14108797,,0,43352,,9.8966632,-84.0706388
CRI,Costa Rica,Puntarenas,Q30687,,0,41528,,9.9773027777778,-84.834641666667
CRI,Costa Rica,San Juan,Q3947434,,0,25978,,9.9609348,-84.0730993
CRI,Costa Rica,El Roble,Q2412778,,0,23953,,9.977073,-84.7442821
CRI,Costa Rica,Cartago,Q30617,,0,22798,,9.8642916666667,-83.920711111111
CRI,Costa Rica,Heredia,Q30616,,0,22700,,9.9983944444444,-84.117122222222
CRI,Costa Rica,Buenos Aires,Q1001817,,0,22619,,9.1984622,-83.2816226
CRI,Costa Rica,Sixaola,Q1759580,,0,13961,,9.5578991,-82.6697806
CRI,Costa Rica,Santa Ana,Q3948919,,0,13186,,9.9319879,-84.1759787
CRI,Costa Rica,Santiago,Q3556823,,0,12189,,9.8290594,-84.3043974
CRI,Costa Rica,Tres Ríos,Q1112873,,0,10009,,9.907172,-83.9864611
CRI,Costa Rica,Zarcero,Q975960,,0,4755,,10.1890471,-84.37505
CRI,Costa Rica,Capellades,Q3656787,,0,2604,,9.9216666666667,-83.785
CRI,Costa Rica,Estanquillos,Q56448421,,0,980,,9.9856666666667,-84.455138888889
CRI,Costa Rica,"Montezuma, Costa Rica",Q633703,,0,500,,9.65,-85.066666666667
CUB,Cuba,Havana,Q1563,,1,2492618,,23.136666666667,-82.358888888889
CUB,Cuba,Santiago de Cuba,Q117040,,0,509143,,20.021666666667,-75.829444444444
CUB,Cuba,Camagüey,Q115329,,0,354000,,21.378611111111,-77.918611111111
CUB,Cuba,Holguín,Q244154,,0,350191,,20.887222222222,-76.263055555556
CUB,Cuba,Santa Clara,Q211590,,0,247436,,22.406666666667,-79.953055555556
CUB,Cuba,Bayamo,Q115382,,0,235107,,20.381666666667,-76.642777777778
CUB,Cuba,Guantánamo,Q185156,,0,228436,,20.138333,-75.206111
CUB,Cuba,Diez de Octubre,Q2397948,,0,227293,,23.088055555556,-82.359722222222
CUB,Cuba,Carlos Manuel de Céspedes,Q603146,,0,224488,,21.576666666667,-78.2775
CUB,Cuba,Arroyo Naranjo,Q1936053,,0,210053,,23.043611111111,-82.332777777778
CUB,Cuba,Las Tunas,Q115527,,0,202105,,20.966666666667,-76.95
CUB,Cuba,Pinar del Río,Q244139,,0,188614,,22.412222222222,-83.671944444444
CUB,Cuba,Playa,Q2066897,,0,175394,,23.094166666667,-82.448888888889
CUB,Cuba,Habana del Este,Q1566695,,0,172040,,23.159166666667,-82.271055555556
CUB,Cuba,Cienfuegos,Q190005,,0,170487,,22.145555555556,-80.436388888889
CUB,Cuba,Matanzas,Q272471,,0,151624,,23.049444,-81.573611
CUB,Cuba,Manzanillo,Q115403,,0,150999,,20.339722222222,-77.108611111111
CUB,Cuba,Plaza de la Revolución,Q2099152,,0,147789,,23.124444444444,-82.386111111111
CUB,Cuba,Ciego de Ávila,Q115465,,0,143449,,21.848055555556,-78.763055555556
CUB,Cuba,Centro Habana,Q1054312,,0,140234,,23.134805555556,-82.370083333333
CUW,Curaçao,Willemstad,Q132679,,1,150000,,12.108,-68.935
CUW,Curaçao,Koraal Partir,Q114102446,,0,3958,,12.133333333333,-68.85
CUW,Curaçao,Koraal Specht,Q110805550,,0,3064,,12.096,-68.898194444444
CUW,Curaçao,Berg Altena,Q110805546,,0,2760,,12.103745370553,-68.921111855007
CUW,Curaçao,Barber,Q255239,,0,2424,,12.283333333333,-69.066666666667
CUW,Curaçao,Q114098488,Q114098488,,0,,,12.093055555556,-68.8175
CXR,Ilha Christmas,Poon Saan,Q7228678,,0,,,-10.42507778,105.68508611
CXR,Ilha Christmas,Flying Fish Cove,Q30980,,1,,,,
CXR,Ilha Christmas,Drumsite,Q16541313,,0,,,-10.4319,105.672
CYM,Ilhas Cayman,George Town,Q172996,,1,27704,,19.295,-81.381111111111
CYP,Chipre,Nicósia,Q3856,,1,330000,,35.1725,33.365
CYP,Chipre,Limassol,Q185632,,0,107970,,34.674997,33.044286
CYP,Chipre,Larnaca,Q171882,,0,72000,,34.916666666667,33.633333333333
CYP,Chipre,Strovolos,Q668370,,0,67904,,35.13671129,33.34850576
CYP,Chipre,Nicósia (Norte),Q2762100,,0,61378,,35.19,33.363611111111
CYP,Chipre,Famagusta,Q193190,,0,40920,,35.116666666667,33.95
CYP,Chipre,Lakatamia,Q349503,,0,38345,,35.11171774,33.31263982
CYP,Chipre,Pafos,Q180918,,0,35961,,34.77612852,32.42651039
CYP,Chipre,Cirénia,Q206760,,0,33207,,35.340277777778,33.319166666667
CYP,Chipre,Kato Polemidia,Q2423938,,0,23174,,34.69313,32.999197
CYP,Chipre,Aglandjia,Q2542169,,0,20783,,35.14934501,33.39253622
CYP,Chipre,Aradippou,Q2009604,,0,19199,,34.94779146,33.58812756
CYP,Chipre,Engomi,Q2430556,,0,18010,,35.15596349,33.31354606
CYP,Chipre,Latsia,Q2430447,,0,16774,,35.09681029,33.37732184
CYP,Chipre,Paralimni,Q954174,,0,14963,,35.0386637,33.98623964
CYP,Chipre,Agios Dometios,Q2430460,,0,14824,,35.17839717,33.32340626
CYP,Chipre,Agios Athanasios,Q3606577,,0,14578,,34.708663,33.05036
CYP,Chipre,Mesa Geitonia,Q649368,,0,14477,,34.702426,33.045312
CYP,Chipre,Germasogeia,Q349340,,0,13421,,34.718055555556,33.085555555556
CYP,Chipre,Pallouriotissa,Q3361547,,0,12398,,35.17309185,33.38205505
CZE,Tchéquia,Praga,Q1085,,1,1397880,,50.0875,14.421388888889
CZE,Tchéquia,Brno,Q14960,,0,402739,,49.195277777778,16.608333333333
CZE,Tchéquia,Ostrava,Q8385,,0,327371,,49.835555555556,18.2925
CZE,Tchéquia,Liberec,Q146351,,0,108090,,50.766666666667,15.05
CZE,Tchéquia,České Budějovice,Q16506,,0,97377,,48.974722222222,14.474722222222
CZE,Tchéquia,Pardubice,Q36989,,0,94636,,50.03861,15.77916
CZE,Tchéquia,Havířov,Q192904,,0,89920,,49.777777777778,18.422777777778
CZE,Tchéquia,Most,Q146363,,0,70670,,50.503055555556,13.636666666667
CZE,Tchéquia,Teplice,Q146342,,0,56088,,50.633333333333,13.816666666667
CZE,Tchéquia,Děčín,Q146307,,0,55925,,50.773611111111,14.196111111111
CZE,Tchéquia,Chomutov,Q146356,,0,53107,,50.462777777778,13.411111111111
CZE,Tchéquia,Jablonec nad Nisou,Q147607,,0,49908,,50.727777777778,15.17
CZE,Tchéquia,Cheb,Q193719,,0,37599,,50.079759165169,12.373995588434
CZE,Tchéquia,Tábor,Q193721,,0,36557,,49.414485338494,14.657835974031
CZE,Tchéquia,Nový Jičín,Q3584,,0,31506,,49.594368444158,18.010308756103
CZE,Tchéquia,Jirkov,Q149097,,0,20717,,50.499890572913,13.447786301898
CZE,Tchéquia,Dvůr Králové nad Labem,Q143664,,0,18839,,50.431763800828,15.814108741637
CZE,Tchéquia,Rumburk,Q149103,,0,16397,,50.951576367344,14.55711013781
CZE,Tchéquia,Dobříš,Q16515,,0,9013,,49.781215974594,14.16722087166
CZE,Tchéquia,Tanvald,Q149105,,0,7830,,50.737406262188,15.305960246529
DEU,Alemanha,Berlim,Q64,,1,4332834,,52.516666666667,13.383333333333
DEU,Alemanha,Munique,Q1726,,0,1512491,,48.1375,11.575
DEU,Alemanha,Colónia,Q365,,0,1087863,,50.942222222222,6.9577777777778
DEU,Alemanha,Düsseldorf,Q1718,,0,702596,,51.225555555556,6.7766666666667
DEU,Alemanha,Dresden,Q1731,,0,649252,,51.0493286,13.7381437
DEU,Alemanha,Hanôver,Q1715,,0,580555,,52.374444444444,9.7386111111111
DEU,Alemanha,Bochum,Q2103,,0,414842,,51.483333333333,7.2166666666667
DEU,Alemanha,Wuppertal,Q2107,,0,405369,,51.266666666667,7.1833333333333
DEU,Alemanha,Bielefeld,Q2112,,0,339842,,52.016666666667,8.5333333333333
DEU,Alemanha,Bona,Q586,,0,335789,,50.735277777778,7.1022222222222
DEU,Alemanha,Mannheim,Q2119,,0,332163,,49.487777777778,8.4661111111111
DEU,Alemanha,Münster,Q2742,,0,322904,,51.9625,7.6255555555556
DEU,Alemanha,Gelsenkirchen,Q2765,,0,322584,,51.516666666667,7.1
DEU,Alemanha,Chemnitz,Q2795,,0,317644,,50.833333333333,12.916666666667
DEU,Alemanha,Augsburgo,Q2749,,0,303150,,48.368888888889,10.897777777778
DEU,Alemanha,Wiesbaden,Q1721,,0,285522,,50.0825,8.24
DEU,Alemanha,Brunsvique,Q2773,,0,269976,,52.269166666667,10.521111111111
DEU,Alemanha,Mönchengladbach,Q2758,,0,268943,,51.2,6.4333333333333
DEU,Alemanha,Kiel,Q1707,,0,262164,,54.323333333333,10.139444444444
DEU,Alemanha,Halle,Q2814,,0,242172,,51.482777777778,11.969722222222
DJI,Djibuti,Djibouti,Q3604,,1,647000,,11.595,43.148055555556
DJI,Djibuti,Ali Sabieh,Q842854,,0,71230,,11.155833333333,42.7125
DJI,Djibuti,Dikhil,Q620625,,0,35000,,11.108611111111,42.366666666667
DJI,Djibuti,Obock,Q860179,,0,21200,,11.966666666667,43.283333333333
DJI,Djibuti,Tadjourah,Q820972,,0,14820,,11.783333333333,42.883333333333
DJI,Djibuti,Holhol,Q924549,,0,3519,,11.310277777778,42.929166666667
DJI,Djibuti,Khôr ‘Angar,Q3120866,,0,3500,,12.383333333333,43.333333333333
DJI,Djibuti,We`a,Q3358002,,0,3279,,11.503055555556,42.855277777778
DJI,Djibuti,Galafi,Q1491656,,0,1849,,11.715833333333,41.836111111111
DJI,Djibuti,Damerjog,Q3012680,,0,600,,11.48333333,43.18333333
DMA,Dominica,Roseau,Q36281,,1,16582,,15.3,-61.383333333333
DMA,Dominica,Portsmouth,Q1014235,,0,3633,,15.573611111111,-61.459722222222
DMA,Dominica,Canefield,Q2936342,,0,2803,,15.3375,-61.390277777778
DMA,Dominica,Colihaut,Q1108306,,0,773,,15.485277777778,-61.461666666667
DNK,Dinamarca,Copenhaga,Q1748,,0,667099,2025,55.676111111111,12.568888888889
DNK,Dinamarca,Município de Copenhaga,Q504125,,0,633021,2019,55.68333333,12.55
DNK,Dinamarca,Aarhus Municipality,Q240262,,0,361544,2023,56.1667,10.25
DNK,Dinamarca,Aarhus,Q25319,,0,290598,2023,56.156388888889,10.209722222222
DNK,Dinamarca,Aalborg Municipality,Q300856,,0,210316,2016,57.046388888889,9.9191666666667
DNK,Dinamarca,Odense,Q21146,,0,197480,2015,55.395966666667,10.388536111111
DNK,Dinamarca,Odense,Q25331,,0,185480,2025,55.4,10.383333333333
DNK,Dinamarca,Aalborg,Q25410,,0,121878,2025,57.05,9.9166666666667
DNK,Dinamarca,Esbjerg Municipality,Q645747,,0,115748,2016,55.46666668,8.45000001
DNK,Dinamarca,Vejle,Q28150,,0,111743,2016,55.705,9.5327777777778
DNK,Dinamarca,Frederiksberg,Q30096,,0,105840,2025,55.6779,12.5327
DNK,Dinamarca,Frederiksberg Municipality,Q2488464,,0,104987,2019,55.677777777778,12.533333333333
DNK,Dinamarca,Randers Municipality,Q512457,,0,97520,2016,56.459722,10.036111
DNK,Dinamarca,Viborg Municipality,Q502962,,0,95776,2016,56.45,9.3666694444444
DNK,Dinamarca,Kolding,Q21101,,0,93161,2021,55.49,9.47
DNK,Dinamarca,Horsens,Q512064,,0,90966,2020,55.86,9.84
DNK,Dinamarca,Silkeborg Municipality,Q505151,,0,90719,2016,56.1783,9.5514
DNK,Dinamarca,Herning,Q506877,,0,87593,2016,56.133333333333,8.9833333333333
DNK,Dinamarca,Roskilde,Q510810,,0,86207,2016,55.65,12.1
DNK,Dinamarca,Næstved,Q506716,,0,82342,2016,55.25,11.6667
DOM,República Dominicana,São Domingos,Q34820,,1,2201941,,18.4625,-69.936111111111
DOM,República Dominicana,Santiago de los Caballeros,Q42763,,0,1343423,,19.45,-70.7
DOM,República Dominicana,Santo Domingo Este,Q2713354,,0,948855,,18.485497222222,-69.873405555556
DOM,República Dominicana,Santo Domingo Norte,Q3949487,,0,529390,,18.55,-69.9
DOM,República Dominicana,Santo Domingo Oeste,Q3949488,,0,363321,,18.5,-70.0
DOM,República Dominicana,San Felipe de Puerto Plata,Q988413,,0,338339,,19.795833,-70.694444
DOM,República Dominicana,Concepción de la Vega,Q538953,,0,282055,,19.224167,-70.528333
DOM,República Dominicana,San Cristóbal,Q373759,,0,275232,,18.416666666667,-70.133333333333
DOM,República Dominicana,Los Alcarrizos,Q2560011,,0,272776,,18.516666666667,-70.016666666667
DOM,República Dominicana,Higüey,Q1020261,,0,251243,,18.618055555556,-68.711111111111
DOM,República Dominicana,San Pedro de Macorís,Q680596,,0,217141,,18.457222,-69.306111
DOM,República Dominicana,San Francisco de Macorís,Q681999,,0,188118,,19.3,-70.25
DOM,República Dominicana,San Juan de la Maguana,Q2430320,,0,169032,,18.81,-71.23
DOM,República Dominicana,Bonao,Q2306136,,0,158034,,18.93333333,-70.4
DOM,República Dominicana,Baní,Q1902349,,0,157316,,18.29,-70.33
DOM,República Dominicana,Bajos de Haina,Q2438383,,0,155985,,18.42,-70.03
DOM,República Dominicana,Boca Chica,Q888935,,0,142019,,18.453888888889,-69.606388888889
DOM,República Dominicana,La Romana,Q40508,,0,139238,,18.43,-68.97
DOM,República Dominicana,Punta Cana,Q1568095,,0,138919,,18.533333333333,-68.366666666667
DOM,República Dominicana,Santa Cruz de Barahona,Q958586,,0,138159,,18.2079,-71.0996
DZA,Argélia,Argel,Q3561,,1,3415811,,36.776388888889,3.0586111111111
DZA,Argélia,Orã,Q131818,,0,852000,,35.696944444444,-0.63305555555556
DZA,Argélia,Constantina,Q187346,,0,465138,,36.365,6.6147222222222
DZA,Argélia,Annaba,Q45942,,0,464740,,36.9,7.7666666666667
DZA,Argélia,Batna,Q338844,,0,290645,,35.55,6.1666666666667
DZA,Argélia,Setif,Q244004,,0,288461,,36.19,5.41
DZA,Argélia,Djelfa,Q2794758,,0,265833,,34.666666666667,3.25
DZA,Argélia,Sidi Bel Abbès,Q852276,,0,212935,,35.2,-0.63333333333333
DZA,Argélia,Biskra,Q312759,,0,204661,,34.85,5.7333333333333
DZA,Argélia,Tébessa,Q984575,,0,194461,,35.4,8.1166666666667
DZA,Argélia,Blida,Q216990,,0,191000,,36.472222222222,2.8333333333333
DZA,Argélia,Tiaret,Q565568,,0,178915,,35.366666666667,1.3166666666667
DZA,Argélia,Bugia,Q59975,,0,176139,,36.751111111111,5.0641666666667
DZA,Argélia,Tlemcen,Q185134,,0,173531,,34.882777777778,-1.3166666666667
DZA,Argélia,Bordj Bou Arreridj,Q544733,,0,168346,,36.066666666667,4.7666666666667
DZA,Argélia,Béchar,Q638704,,0,165627,,31.616388888889,-2.2183333333333
DZA,Argélia,Skikda,Q2292517,,0,163318,,36.866666666667,6.9
DZA,Argélia,Tizi-Ouzou,Q277201,,0,156775,,36.716944444444,4.0497222222222
DZA,Argélia,Souk Ahras,Q402992,,0,155259,,36.286388888889,7.9511111111111
DZA,Argélia,Chlef,Q849561,,0,155134,,36.164722222222,1.3316666666667
ECU,Equador,Guaiaquil,Q43509,,0,2723665,,-2.19,-79.8875
ECU,Equador,Quito,Q2900,,1,2011388,,-0.22,-78.5125
ECU,Equador,Cuenca,Q54886,,0,361524,,-2.8974138888889,-79.004480555556
ECU,Equador,Santo Domingo,Q1015654,,0,334826,,-0.25416666666667,-79.171944444444
ECU,Equador,Durán,Q1120810,,0,295211,,-2.1733333333333,-79.831111111111
ECU,Equador,Machala,Q215080,,0,288072,,-3.2666666666667,-79.966666666667
ECU,Equador,Manta,Q990738,,0,258697,,-0.95002222222222,-80.7162
ECU,Equador,Portoviejo,Q990716,,0,244129,,-1.0544444444444,-80.454444444444
ECU,Equador,Loja,Q944697,,0,203496,,-3.9905555555556,-79.205
ECU,Equador,Quevedo,Q773225,,0,177792,,-1.0333333333333,-79.45
ECU,Equador,Ambato,Q210161,,0,177316,,-1.2422222222222,-78.628888888889
ECU,Equador,Riobamba,Q478675,,0,177213,,-1.6730555555556,-78.648333333333
ECU,Equador,Daule,Q1014430,,0,161498,,-1.86666667,-79.98333333
ECU,Equador,Milagro,Q773238,,0,159970,,-2.1347222222222,-79.587222222222
ECU,Equador,Ibarra,Q946384,,0,157941,,0.362778,-78.13
ECU,Equador,Esmeraldas,Q149955,,0,155487,,0.95,-79.666666666667
ECU,Equador,La Libertad,Q1798895,,0,112154,,-2.23333333,-80.9
ECU,Equador,Babahoyo,Q797568,,0,98251,,-1.8166666666667,-79.516666666667
ECU,Equador,Sangolquí,Q2361658,,0,96647,,-0.334444,-78.4475
ECU,Equador,Latacunga,Q379338,,0,77267,,-0.93333333333333,-78.616666666667
EGY,Egito,Região Metropolitana do Cairo,Q3306486,,0,21381869,,30.05,31.3667
EGY,Egito,Cairo,Q85,,1,9717324,,30.044444444444,31.235833333333
EGY,Egito,Gizé,Q81788,,0,5598402,,29.987,31.2118
EGY,Egito,Alexandria,Q87,,0,5039975,,31.1975,29.8925
EGY,Egito,Novo Cairo,Q12191144,,0,1500000,,30.03,31.47
EGY,Egito,Boulaq Ad Dakrour,Q11160667,,0,1041161,,30.035333333333,31.189916666667
EGY,Egito,Shubra El-Kheima,Q269960,,0,1025569,,30.128611111111,31.242222222222
EGY,Egito,Mallawi,Q393498,,0,927386,,27.730555555556,30.8425
EGY,Egito,El Warraq,Q12194844,,0,802514,,30.118026090687,31.194164401813
EGY,Egito,Nasr City,Q1309979,,0,732820,,30.051944444444,31.356944444444
EGY,Egito,Al Haram,Q12209493,,0,714956,,29.985108259116,31.118334104496
EGY,Egito,Imbaba,Q3348063,,0,625271,,30.085833333333,31.209444444444
EGY,Egito,Almançora,Q223587,,0,621953,,31.05,31.383333333333
EGY,Egito,Heluã,Q771345,,0,619293,,29.8493,31.3327
EGY,Egito,Tanta,Q271771,,0,603120,,30.783333333333,31.0
EGY,Egito,Al-Mahalla Al-Kubra,Q312723,,0,592573,,30.966666666667,31.166666666667
EGY,Egito,Porto Said,Q134509,,0,570603,,31.2625,32.306111111111
EGY,Egito,Dar El Salam,Q5668715,,0,567516,,29.987272,31.23712
EGY,Egito,Qism Helwan,Q4497166,,0,562889,,29.84601505,31.313247661111
EGY,Egito,Al Basatin,Q4165848,,0,534858,,29.981144048257,31.291723436199
ERI,Eritreia,Asmara,Q3642,,1,963000,,15.333333333333,38.916666666667
ERI,Eritreia,Keren,Q534409,,0,146500,,15.783333333333,38.45
ERI,Eritreia,Assab,Q738496,,0,74405,,13.007777777778,42.741111111111
ERI,Eritreia,Maçuá,Q275635,,0,39758,,15.6,39.433333333333
ERI,Eritreia,Mendefera,Q1019356,,0,28492,,14.883333333333,38.816666666667
ERI,Eritreia,Barentu,Q808100,,0,18500,,15.116666666667,37.6
ERI,Eritreia,Beilul,Q539154,,0,14055,,13.263888888889,42.334722222222
ERI,Eritreia,Adi Keyh,Q356811,,0,13061,,14.833333333333,39.366666666667
ERI,Eritreia,Ghinda,Q732759,,0,11560,,15.45,39.083333333333
ERI,Eritreia,Mersa Fatma,Q3306637,,0,11400,,14.9008,40.3136
ERI,Eritreia,Edd,Q523618,,0,11259,,13.933333333333,41.7
ERI,Eritreia,Dekemhare,Q1020477,,0,10959,,15.07,39.0475
ERI,Eritreia,Agordat,Q395433,,0,8857,,15.55,37.883333333333
ERI,Eritreia,Nefasit,Q1969147,,0,8600,,15.333333333333,39.061944444444
