iso3;year;agr_vab;ind_vab;srv_vab;agr_emp;ind_emp;srv_emp
MMR;2023;22.7222309725462;37.5929250362669;39.6848437771931;45.1986253107037;18.734659036044;36.0667156532523
MMR;2024;20.8341766680737;37.8123706470247;41.3534526849016;;;
MNE;1991;;;;12.1043624426756;24.2038526891478;63.6917848681766
MNE;1992;;;;11.9635843475731;24.2368956989769;63.79951995345
MNE;1993;;;;11.808888969394;24.2716805236051;63.9194305070009
MNE;1994;;;;11.6399693970373;24.3203190419104;64.040313981578
MNE;1995;;;;11.4541047985037;24.4062761229485;64.1396190785478
MNE;1996;;;;11.2512368444724;24.5078108602441;64.2409522952835
MNE;1997;;;;11.0320476375714;24.6153385798498;64.3526137825788
MNE;1998;;;;10.7902508875034;24.7934130843352;64.4163360281615
MNE;1999;;;;10.5372406100696;24.5167101095716;64.9460492803588
MNE;2000;11.3018779223777;21.2590046532839;58.1769336369838;10.2586663020409;24.5022561218484;65.2390775761107
MNE;2001;10.8112052258109;22.3143207912841;57.3561319115751;9.91847987546197;24.5101068317667;65.5708191227674
MNE;2002;10.923782282981;21.5953506185527;57.0810664584854;9.62379702537183;24.0541722825187;66.3220306921094
MNE;2003;9.91498733882161;19.3294873017387;56.1878860599896;9.34956702910346;23.3780608349265;67.27237213597
MNE;2004;9.2619220581357;18.9729443885822;56.8952971733453;8.99545349737793;21.2574124546976;69.7471340479245
MNE;2005;8.75765980493599;17.341544930727;57.6489509056228;8.63010950627773;19.2338100632493;72.136080430473
MNE;2006;8.21140388518037;17.6826544999168;55.8457229323539;8.66613549295467;18.2960238373299;73.0378406697155
MNE;2007;7.22907202632229;17.0029838668892;55.3447809103918;8.65457313205632;17.5445896232399;73.8008372447038
MNE;2008;7.44048654800711;17.694787409146;55.2396907581915;7.49412678285315;18.1170318382432;74.3888413789036
MNE;2009;8.26818389210544;17.3487567662897;57.4010166051747;6.49762840084301;18.0533270291885;75.4490445699685
MNE;2010;7.67808287121331;17.1484021260188;58.6420871078913;5.59030374067862;18.5139340783704;75.895762180951
MNE;2011;8.07294578104933;15.0942130574761;60.6176340771402;5.54934147545774;18.9843505950402;75.4663079295021
MNE;2012;7.45245054419692;14.8905052590353;61.524820075707;5.65542611894543;17.4244022072348;76.9196811771919
MNE;2013;8.03466250069517;15.457247193367;58.5665762869738;4.51312335316461;17.7772671943058;77.7096094525296
MNE;2014;8.09983568166084;14.3036482604292;58.5542415358125;5.67676749086693;17.5603426857211;76.7628898234119
MNE;2015;8.06118573423757;14.3534622406494;60.2777607516407;7.71969559702845;17.4637615510056;74.8165428519659
MNE;2016;7.46824081972358;15.6549814868251;59.5984635114312;7.74331570192495;17.4646125396027;74.7920717584724
MNE;2017;6.85389074108922;14.8613741835193;60.1290365800584;7.93636575359644;17.0842365502786;74.979397696125
MNE;2018;6.73223778878135;15.9341257910459;59.1700209944822;8.01877489843411;18.8984867011136;73.0827384004523
MNE;2019;6.39384153850846;16.1294414526219;58.7244635474013;7.14950338649298;19.4127193646809;73.4377772488261
MNE;2020;7.55489179088164;17.2946800578084;57.9960401887158;7.50498495980343;18.4343569767499;74.0601705368156
MNE;2021;6.46148344458535;14.8354952739754;59.8617872921643;6.38420623794896;16.9273825007465;76.6884112613046
MNE;2022;6.04398906282864;12.9653049670004;61.5085403184123;6.1601543188934;16.3348293477313;77.504531663484
MNE;2023;5.47218650083326;12.4766805746728;62.2377888496133;6.01530554826124;16.1369433919796;77.8477510597591
MNE;2024;5.15610433910527;11.6497385401079;62.1256406289194;;;
MNG;1990;12.4738366427747;41.214220170227;43.3323886779341;;;
MNG;1991;11.8115698150791;34.3366921962739;43.9878724679278;44.4940588920219;17.3331649902501;38.1727761177279
MNG;1992;25.557106309353;34.6914746638629;33.7379074640898;45.1405003036086;17.007096851145;37.8525383848022
MNG;1993;25.7093652335307;30.0421311198347;36.556260289619;44.9651351006631;16.7504046642569;38.28446023508
MNG;1994;27.4826138521656;31.4217694536983;34.9387988149652;44.6959171783265;16.7412975139413;38.5627853077322
MNG;1995;32.5428245706631;32.8445985623923;29.3133570088122;46.1437862691334;17.9260406902602;35.9301730406064
MNG;1996;38.4770045574782;23.6539827816913;31.7541064055949;46.5306506780214;17.4635920400809;36.0057572818977
MNG;1997;32.2368838484952;28.5247780897138;32.0685963160347;48.9478416297231;16.703680070108;34.3484783001689
MNG;1998;32.4333687636968;22.6048360041451;37.3783321255612;49.7350925857565;15.8213184549236;34.4435889593199
MNG;1999;31.6978330669609;22.3042457388502;37.1754051625983;49.4837390691841;15.5359321043861;34.9803288264298
MNG;2000;27.4225306231533;22.1961421557269;39.1979237053442;48.6403393709358;14.1409394100081;37.2188328542324
MNG;2001;22.9688875084999;21.9418832214059;42.2560506979719;48.3480222940019;13.6608966122734;37.9910810937247
MNG;2002;18.919125275033;22.4846271364412;46.5943186592965;44.9471143584968;14.3201638653187;40.7326155907784
MNG;2003;18.4395172051068;25.2199551531292;45.1543259811307;46.692161930091;11.9254947759432;41.3823432939658
MNG;2004;20.0297765271852;28.3334403733025;40.2348364808485;41.5475822291951;13.2592848994038;45.1930304625399
MNG;2005;19.7979604915498;32.496500599666;37.4557419626278;42.0307839087956;12.3360063443756;45.6332097468288
MNG;2006;17.6436708395409;38.6926063353314;33.6016996064578;41.7373087115168;13.3937118835214;44.8689794049618
MNG;2007;18.4279653888713;37.7347758580465;33.9138972323028;41.5781398293223;13.6867969102825;44.7350632603952
MNG;2008;19.2151247825371;30.8510356631246;39.6705514673849;38.7608634117233;14.539376042352;46.6997605459247
MNG;2009;17.8644380709085;30.0565585316106;43.1000868867331;36.2087939007247;15.3074511104495;48.4838492064988
MNG;2010;11.7325631980129;33.1942474892146;44.8404932199456;33.5273275804864;16.2357016083734;50.2368773499644
MNG;2011;10.3073568180221;31.3337485626924;45.7860011361674;33.0879589441408;17.2298134769625;49.6822275788967
MNG;2012;11.2580245572127;30.7715931133163;46.8583778990963;35.0194505227328;18.17199819388;46.8085512833872
MNG;2013;13.4140624660902;30.5068923847448;44.7170657988719;29.8167784905878;20.4191827407282;49.7641247760583
MNG;2014;13.3412210879498;31.4976232744188;45.8242152655518;27.9751898785866;20.7205007622366;51.3043944302281
MNG;2015;14.079203180176;31.5158775834209;46.1686156086131;28.4531899241862;20.2864096095773;51.2604004662365
MNG;2016;12.6278436864479;33.1780715301999;45.8755640343065;30.3601421258867;18.9906800558414;50.6490908379252
MNG;2017;11.1372332713568;37.4184116118863;42.3762941537368;28.7824959590517;19.219760237069;51.9977438038793
MNG;2018;11.4280045193059;37.975670332755;39.7977094219083;26.6635750862159;20.6113164907514;52.7251084230327
MNG;2019;11.5583828612266;38.0926977643653;39.7406192297241;27.8325294871966;20.8426323330234;51.3248381797801
MNG;2020;12.9656563031474;37.0496708511527;40.4904557964325;25.1567185157421;20.363490129935;54.4797913543228
MNG;2021;13.1631741927742;37.0755721187771;39.6449079170954;26.9170390340713;21.8140984368205;51.2687821475853
MNG;2022;13.0278534035361;35.3122175669446;40.9763284189556;26.4839074205834;23.1657046757704;50.3503879036462
MNG;2023;9.92060281298024;39.5354090088486;41.0433684122384;26.1227991504659;23.3806037022259;50.4965971473082
MNG;2024;7.38483833642148;38.0678890225643;44.1715681772356;;;
