scenario,time,mean,min,max
historical,2005-08-01,0.0712264797951769,-0.1152039934245348,0.22095059267074113
historical,2006-08-01,0.10304751122309064,-0.07709244599350562,0.22651365392020395
historical,2007-08-01,0.13832401721736634,-0.04714719454447369,0.3177557635413386
historical,2008-08-01,0.24510275438847426,0.03909834225972553,0.4300905121071459
historical,2009-08-01,0.29694837043693817,0.19384533183642993,0.4556575616200771
historical,2010-08-01,0.27062438761930097,0.13838186823344678,0.505269606908163
historical,2011-08-01,0.2735949290597178,0.12897070248921771,0.36587463037766277
historical,2012-08-01,0.34848220817787506,0.22355729071378683,0.45109109135943726
historical,2013-08-01,0.37760188406383044,0.2443069164599585,0.5503906736174144
historical,2014-08-01,0.3351276700349735,0.1616602443636026,0.5184553650369192
ssp126,2015-08-01,-0.1449524022258493,-0.22683970133463482,-0.0536068270484531
ssp126,2016-08-01,-0.0875272320108501,-0.14865100573495482,-0.01249931816265537
ssp126,2017-08-01,0.028765378525651388,-0.07728878740976342,0.10278924306233783
ssp126,2018-08-01,0.04706641248280086,-0.09406312591151078,0.18691476186116596
ssp126,2019-08-01,0.09300517863546227,0.004295135182697862,0.18299244155060101
ssp126,2020-08-01,0.06364266459278538,-0.09324208623841912,0.21060496724126665
ssp126,2021-08-01,0.057632622576096484,-0.27932034943463613,0.3429713019984817
ssp126,2022-08-01,0.11256549107697442,-0.264552001489065,0.3642207681809815
ssp126,2023-08-01,0.1554742729154146,-0.0800156532638372,0.31727621844373566
ssp126,2024-08-01,0.23137032337470056,0.06208520701064657,0.38291023520691425
ssp126,2025-08-01,0.25645692668520936,0.043250741750998856,0.33234437306722064
ssp126,2026-08-01,0.22666188398156173,0.06256898244222064,0.4312111422688041
ssp126,2027-08-01,0.2134868967908728,0.012373288472494082,0.5308390680206401
ssp126,2028-08-01,0.3134433608857868,0.13444871075848042,0.5962972952647956
ssp126,2029-08-01,0.3244196503141628,0.19128926595052143,0.44750524083790033
ssp126,2030-08-01,0.25863841915590413,0.058392548311672954,0.40900834401448627
ssp126,2031-08-01,0.2917919446663638,0.11283568361815988,0.5558757712701023
ssp126,2032-08-01,0.3297068922104212,0.160892668927076,0.5084957014861295
ssp126,2033-08-01,0.41336437870924037,0.10302737986190635,0.6302437133361636
ssp126,2034-08-01,0.42076642205622405,0.09558963044566049,0.8334331147478817
ssp126,2035-08-01,0.4011396615897291,0.24779529231058461,0.6993432365435446
ssp126,2036-08-01,0.48403313182575836,0.23378326070674937,0.8602524662419491
ssp126,2037-08-01,0.6428730090524944,0.26757324939605986,0.8790470028202932
ssp126,2038-08-01,0.5892962044157787,0.314090884615446,0.8769328483715579
ssp126,2039-08-01,0.4952270361522209,0.16925020059192164,0.7847634181925809
ssp126,2040-08-01,0.5127071912200789,0.2208563837826425,0.8972813347564692
ssp126,2041-08-01,0.550092285974108,0.3210843247737518,0.8256018813374304
ssp126,2042-08-01,0.6122768266612609,0.374693962834316,0.9403304885041486
ssp126,2043-08-01,0.6067059333410894,0.34678351324289025,1.0335251710205569
ssp126,2044-08-01,0.6103899080482079,0.19361649882608312,1.0303820166989652
ssp126,2045-08-01,0.6370621794529322,0.014960735136973824,1.1161821367637295
ssp126,2046-08-01,0.6987175697698961,0.1445572130704651,1.1463855594996346
ssp126,2047-08-01,0.7054004113923106,0.2621378816639748,1.0823401328908666
ssp126,2048-08-01,0.6645518058899383,0.34228848042689997,0.9805571427819082
ssp126,2049-08-01,0.7559915786003933,0.49372204193386615,1.2991582325551043
ssp126,2050-08-01,0.7413385175457629,0.3314485538652612,1.184901256699316
ssp126,2051-08-01,0.7022386324991263,0.15171801243455008,1.160277914715227
ssp126,2052-08-01,0.6593373821445818,0.18130550022662284,1.177377415160981
ssp126,2053-08-01,0.7579377521526247,0.4063207884261786,1.4591538613204555
ssp126,2054-08-01,0.7626821882927199,0.5109888901885551,1.3007199658782689
ssp126,2055-08-01,0.7066095733182597,0.3586076779961296,1.2162073366087025
ssp126,2056-08-01,0.7471467216354863,0.48664996020963613,1.257026259368999
ssp126,2057-08-01,0.750847106037312,0.40120178293045683,1.224326983500017
ssp126,2058-08-01,0.7710198551180838,0.3431620468556478,1.354920035723186
ssp126,2059-08-01,0.8710522020049558,0.42313325813660896,1.5603569647070348
ssp126,2060-08-01,0.8202019994809956,0.5039461234961067,1.3340994973172116
ssp126,2061-08-01,0.6856455552246656,0.3569871975180945,1.1946609191473154
ssp126,2062-08-01,0.7484610867744114,0.42118215016390614,1.3112375672843086
ssp126,2063-08-01,0.8339062428936442,0.41045520811834457,1.574030967709394
ssp126,2064-08-01,0.8376612912816181,0.35787828000132293,1.601556092994759
ssp126,2065-08-01,0.7763025899078408,0.4529284589736964,1.5613985964858657
ssp126,2066-08-01,0.8943844245370336,0.526333648780728,1.6459501321204044
ssp126,2067-08-01,0.8979163161240223,0.3671515786435009,1.6140208799379856
ssp126,2068-08-01,0.896728902341664,0.44693157587843224,1.7430700093587284
ssp126,2069-08-01,0.8985244479239088,0.45858456417147586,1.550427791158679
ssp126,2070-08-01,0.9281347156532208,0.5514855944766968,1.4924454485683452
ssp126,2071-08-01,0.841380275642752,0.2698897830386997,1.4949449482592065
ssp126,2072-08-01,0.8459419805504445,0.37562729642440473,1.682934527156874
ssp126,2073-08-01,0.8754158066848243,0.4289556046635461,1.739320541505613
ssp126,2074-08-01,0.9213650640113801,0.4458651240077689,1.5239778418538865
ssp126,2075-08-01,0.8489484868884676,0.40424684200275607,1.4736796953394222
ssp126,2076-08-01,0.8791395466582375,0.3014252341679651,1.6943490639300443
ssp126,2077-08-01,0.9228471772018592,0.42760875924799,1.6886514545815778
ssp126,2078-08-01,0.9234509705528006,0.4389972717790869,1.7367486181634462
ssp126,2079-08-01,0.9245559266902263,0.38233103187335615,1.6266465002272206
ssp126,2080-08-01,0.9007519296169522,0.36993993638114375,1.495650698652934
ssp126,2081-08-01,0.9120327832209435,0.4027456139694152,1.6022872934370636
ssp126,2082-08-01,1.0349750584890471,0.5130439753375438,1.6827834042249261
ssp126,2083-08-01,0.9549197097073707,0.4548532226942399,1.6647735141808155
ssp126,2084-08-01,0.7946544225415965,0.34489615436039855,1.4594535130848563
ssp126,2085-08-01,0.7806855974964313,0.23159786758040823,1.475504109720939
ssp126,2086-08-01,0.83097715649744,0.13825052228112789,1.7497705791473344
ssp126,2087-08-01,0.8663383546562764,0.08553141058808933,1.925820064509704
ssp126,2088-08-01,0.854278389860305,0.296969669593679,1.7079949611403613
ssp126,2089-08-01,0.8995632337851835,0.5372788706001685,1.6713399233645987
ssp126,2090-08-01,0.8905782390116553,0.4454313957428777,1.8545892097510617
ssp126,2091-08-01,0.8949055132171484,0.3277687298946148,1.9030615019505817
ssp126,2092-08-01,0.8380290752238191,0.32172587946809195,1.7536300119447183
ssp126,2093-08-01,0.8752149911331811,0.4258457239968738,1.6524859359334698
ssp126,2094-08-01,0.9213014198725175,0.3840262832769543,1.7399597911529838
ssp126,2095-08-01,0.8484605310617906,0.2486779190270063,1.7275760931544362
ssp126,2096-08-01,0.7562654203999494,0.1280425396143272,1.8179209665952207
ssp126,2097-08-01,0.7968713843958947,0.2566108450316964,1.9366440501718962
ssp126,2098-08-01,0.8544108212069824,0.32722221143329655,1.7789600513154085
ssp126,2099-08-01,0.8703076107327158,0.34580178660196026,1.7114404218696535
ssp126,2100-08-01,0.8764608889111984,0.3764864831934407,1.7548506105360033
ssp245,2015-08-01,-0.15239315877108947,-0.276974519093832,-0.06987827592143425
ssp245,2016-08-01,-0.09660148407205556,-0.19781192143758197,0.04757305945845225
ssp245,2017-08-01,0.03496185744395167,-0.10776449819022282,0.1807194032291619
ssp245,2018-08-01,0.09288687878448064,-0.02678683773944357,0.1902665038429454
ssp245,2019-08-01,0.11827761136135605,-0.09398608693610377,0.224080354680666
ssp245,2020-08-01,0.002868295253354652,-0.24487025583569988,0.1280513612713019
ssp245,2021-08-01,0.03393527309977478,-0.08807372608792718,0.18194864450143378
ssp245,2022-08-01,0.14465023345435618,-0.004071076711019472,0.2662563465165029
ssp245,2023-08-01,0.13609340458012653,-0.1537050433417093,0.3422737705172345
ssp245,2024-08-01,0.14193915374650473,-0.2832304086446431,0.29060848753380775
ssp245,2025-08-01,0.20353261464264552,-0.2773248622653455,0.5031579242949391
ssp245,2026-08-01,0.22796408256241843,-0.2876612150701252,0.45523351604327544
ssp245,2027-08-01,0.22891865540472597,-0.20766267282753859,0.5039705159099128
ssp245,2028-08-01,0.234994246847837,0.1159173594428573,0.5167427992940183
ssp245,2029-08-01,0.33098832724175153,0.15539296952770343,0.6341397595780247
ssp245,2030-08-01,0.30905071312385346,0.20273815339339585,0.692358788507935
ssp245,2031-08-01,0.39551494916728686,0.18517731374534208,0.8519918191656863
ssp245,2032-08-01,0.49190382068655075,0.21074962651966445,0.8610471629943568
ssp245,2033-08-01,0.35704759830153854,-0.04952234845806913,0.7219306186015313
ssp245,2034-08-01,0.397206406044955,0.1649140870064283,0.6882869143722967
ssp245,2035-08-01,0.45476995521253905,0.3288610600741748,0.6597828251391924
ssp245,2036-08-01,0.5118572478048738,0.24726432044629654,0.9605559155938792
ssp245,2037-08-01,0.5730380571212235,0.17446775597826303,1.0068550944644894
ssp245,2038-08-01,0.5678916553553339,0.3038923102402791,1.051350096723084
ssp245,2039-08-01,0.5968842755605329,0.3063662036264727,1.0225398055160255
ssp245,2040-08-01,0.6786244426601551,0.31342521962978154,1.155088593784333
ssp245,2041-08-01,0.684862465589454,0.20924245391806373,1.177087565379706
ssp245,2042-08-01,0.6610607533844026,0.23513635495235263,1.168527137822183
ssp245,2043-08-01,0.6160636398038923,0.3220163189155105,1.0128731306504761
ssp245,2044-08-01,0.678860085994539,0.3777051180263804,1.1852043249413509
ssp245,2045-08-01,0.708793141140976,0.2717935807570182,1.2923946739711223
ssp245,2046-08-01,0.8100268550745415,0.23714675626228043,1.3453109706163637
ssp245,2047-08-01,0.94111692972127,0.44647918674708365,1.4662262205332421
ssp245,2048-08-01,0.9304113971026534,0.443796350170361,1.4792597043305147
ssp245,2049-08-01,0.955501894876739,0.6283301591078843,1.3727829982683897
ssp245,2050-08-01,0.9356810617677466,0.44548228682641167,1.4841913219570753
ssp245,2051-08-01,0.9609380556665007,0.5215402147564561,1.5696148175515798
ssp245,2052-08-01,1.0186719831199957,0.5948719665664033,1.51216888581415
ssp245,2053-08-01,1.0944269035694736,0.48551320166808765,1.69934826430209
ssp245,2054-08-01,1.0861690803625652,0.3910660300851898,1.7436779286215138
ssp245,2055-08-01,1.0219716411292092,0.4722836360592453,1.6788850219529667
ssp245,2056-08-01,1.032134772638725,0.5154979475045476,1.718696428631299
ssp245,2057-08-01,1.1828162391870751,0.7184555480653909,1.7943314649722435
ssp245,2058-08-01,1.1911516623634775,0.5856120678446857,1.9619816498765363
ssp245,2059-08-01,1.2406331437532003,0.6873260592102799,1.920528270182663
ssp245,2060-08-01,1.2462812901233522,0.7169785398996087,1.8109761885514164
ssp245,2061-08-01,1.2273954433053582,0.6876061556094211,1.9629198571135245
ssp245,2062-08-01,1.281209290397389,0.7260341870972642,2.105426098857871
ssp245,2063-08-01,1.3363086481712598,0.6977566614139281,2.0246026649369977
ssp245,2064-08-01,1.2713063569657967,0.5437507022596968,1.8778705515092025
ssp245,2065-08-01,1.2113388361287392,0.6697282692299869,1.8603956254276977
ssp245,2066-08-01,1.3448852578055441,0.7732385519087099,1.8812180936492542
ssp245,2067-08-01,1.452585521996182,0.8988271650767956,2.1713799815534482
ssp245,2068-08-01,1.4607640263604826,0.8665456546637049,2.267711050856553
ssp245,2069-08-01,1.33334126392069,0.6611003731303331,2.0969481114606925
ssp245,2070-08-01,1.357822352477879,0.5021911783358952,2.3822930772139497
ssp245,2071-08-01,1.4884128256149758,0.8483870847245445,2.3526440198705796
ssp245,2072-08-01,1.5492258520619695,1.0338083732786814,2.3259382314510813
ssp245,2073-08-01,1.625380393288108,0.9802298650112373,2.310250053034844
ssp245,2074-08-01,1.593352526220739,0.9584206399256434,2.3212810323811244
ssp245,2075-08-01,1.5308523166487973,1.041105244661713,2.3437097544992387
ssp245,2076-08-01,1.6122397484352204,0.8191215786255928,2.4129934452174115
ssp245,2077-08-01,1.669726363457721,0.8668236875124666,2.549652717406884
ssp245,2078-08-01,1.573546161501012,0.953422087250404,2.37907814117297
ssp245,2079-08-01,1.5742792081466543,0.8864753717764469,2.3786197861573743
ssp245,2080-08-01,1.6682596231100086,0.9333969944148617,2.5258469716907737
ssp245,2081-08-01,1.697149356845239,1.0424161519869255,2.715160049119776
ssp245,2082-08-01,1.7090260084413929,1.1824797793446713,2.7205504353681906
ssp245,2083-08-01,1.6892218179820975,1.0208430934804813,2.7499465138256998
ssp245,2084-08-01,1.6941857195560506,1.0632332318510525,2.5516905500146354
ssp245,2085-08-01,1.8149590755372327,1.2461175351152534,2.584360658041577
ssp245,2086-08-01,1.8815764998949522,1.2231619458368304,2.789772078781626
ssp245,2087-08-01,1.7663605882954216,0.9998099740772783,2.760954988909221
ssp245,2088-08-01,1.8026629040372906,0.953878575914791,2.8280746377889
ssp245,2089-08-01,1.8090756583462986,1.0443902865125043,2.7583160046633974
ssp245,2090-08-01,1.8422391434008976,1.2149682216756528,2.634603146967992
ssp245,2091-08-01,1.8591985753621532,1.0514344228054977,2.863124209666326
ssp245,2092-08-01,1.8682305063420823,1.2322667335626054,2.856011079341071
ssp245,2093-08-01,1.9073449035812242,1.0413925190810165,2.827672434858277
ssp245,2094-08-01,1.9048293542983037,1.1238797359257173,2.778770394298176
ssp245,2095-08-01,1.9484065721500305,1.2699764184139202,2.9684958435311035
ssp245,2096-08-01,1.9560499659095762,1.1239874544622328,2.952875257721468
ssp245,2097-08-01,1.970720706876717,1.202168513111582,3.027230309659446
ssp245,2098-08-01,1.946460658694684,1.2819778027962343,3.049355433476231
ssp245,2099-08-01,1.9120311904306675,1.1934944000813932,2.9518508184499286
ssp245,2100-08-01,1.9826177457420695,1.229909223305965,3.0161561408050144
ssp370,2015-08-01,-0.1664873912395716,-0.25887670997978063,-0.08973737093629452
ssp370,2016-08-01,-0.05211976713677201,-0.15172455405300944,0.11003877928532191
ssp370,2017-08-01,0.09085823496975085,-0.06453698136344954,0.352691734121354
ssp370,2018-08-01,0.08262182588916696,-0.018546557980304357,0.16010971715233246
ssp370,2019-08-01,0.040178345934047295,-0.23561680805525853,0.23774474871970774
ssp370,2020-08-01,0.004948751583375964,-0.11882977643481141,0.08649151186389936
ssp370,2021-08-01,0.10638092431003189,-0.15920027542103554,0.22740424437056994
ssp370,2022-08-01,0.1416642725035643,-0.12797435124715228,0.4482034453819832
ssp370,2023-08-01,0.06129410183180844,-0.2510609047373169,0.3276551291890595
ssp370,2024-08-01,0.021221142099699466,-0.4457741304651339,0.4242419255614731
ssp370,2025-08-01,0.12039700884023675,-0.3615193587698382,0.6169113380511746
ssp370,2026-08-01,0.21712114868921667,-0.03675480142794463,0.5712370803655986
ssp370,2027-08-01,0.31447032740515163,0.10738852540909427,0.6008919067877176
ssp370,2028-08-01,0.3277292691404564,0.0496876438868874,0.5538589154885631
ssp370,2029-08-01,0.26773940791190604,-0.03532595963776153,0.5206767717997227
ssp370,2030-08-01,0.2538963330458007,-0.1283613991849979,0.6401737795813052
ssp370,2031-08-01,0.3543391145204153,0.056514805442256844,0.9324435320212192
ssp370,2032-08-01,0.41967204231847105,0.141476834503786,0.946929184582201
ssp370,2033-08-01,0.46663157790938037,0.3285937239201946,0.6825098148319952
ssp370,2034-08-01,0.4892355513009744,0.3485941779496535,0.9820337357170743
