ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;guerra;1864-12-27T00:00:00Z;1870-03-01T00:00:00Z;1864-10-12T00:00:00Z;1864;1870;1864;;;http://www.wikidata.org/entity/Q10356223;Questão do Prata;;;http://www.wikidata.org/entity/Q236118;Cone Sul;;1000000;participant;1000000.0
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q5722546;Batalha de Lomas Valentinas;batalha;1868-12-21T00:00:00Z;1868-12-27T00:00:00Z;1868-01-01T00:00:00Z;1868;1868;1868;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q5978601;Fortificações de Lomas Valentinas;Point(-57.5175 -25.591388888);;participant;
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q223126;Guerra do Chaco;guerra;1932-09-09T00:00:00Z;1935-06-12T00:00:00Z;;1932;1935;;;;http://www.wikidata.org/entity/Q154611;período entreguerras;;;http://www.wikidata.org/entity/Q208347;Chaco;Point(-59.73666667 -21.32722222);;participant;
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q6086088;First Battle of Alihuatá;batalha;1933-03-10T00:00:00Z;1933-03-13T00:00:00Z;;1933;1933;;;;http://www.wikidata.org/entity/Q223126;Guerra do Chaco;;;;;;;participant;
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q2236812;Batalha Naval do Riachuelo;batalha naval;;;1865-06-11T00:00:00Z;;;1865;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q6107876;Riachuelo;Point(-58.83916667 -27.56222222);;participant;
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q6065909;Passagem de Mercedes;batalha naval;;;1865-07-18T00:00:00Z;;;1865;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q44758;Corrientes;;;participant;
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q63874705;Combate do Alegre;batalha naval;;;1867-07-11T00:00:00Z;;;1867;;;;;;;http://www.wikidata.org/entity/Q271215;Corumbá;;;participant;
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q6065903;Passagem de Curupaiti;batalha naval;;;1867-08-15T00:00:00Z;;;1867;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q3748678;Forte de Curupaiti;;;participant;
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q15048733;Assalto aos encouraçados Cabral e Lima Barros;batalha naval;;;1868-03-02T00:00:00Z;;;1868;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q179396;Rio Paraguai;;;participant;
PRY;http://www.wikidata.org/entity/Q733;Paraguai;http://www.wikidata.org/entity/Q7510095;Passagem de Humaitá;batalha naval;;;1868-02-19T00:00:00Z;;;1868;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q2039512;Humaitá;Point(-58.502222222 -27.07);;participant;
