ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
MLI;http://www.wikidata.org/entity/Q912;Mali;http://www.wikidata.org/entity/Q580961;Guerra da Faixa de Agacher;guerra;1985-12-14T00:00:00Z;1985-12-30T00:00:00Z;;1985;1985;;;;;;;;http://www.wikidata.org/entity/Q3089020;Fronteira Burquina Fasso-Mali;Point(-0.4 14.9);;participant;
MLI;http://www.wikidata.org/entity/Q912;Mali;http://www.wikidata.org/entity/Q632787;Insurgência islâmica no Magrebe;guerra;2002-04-11T00:00:00Z;;;2002;;;;;http://www.wikidata.org/entity/Q185729;Guerra ao Terror;;;http://www.wikidata.org/entity/Q28227;Magrebe;;;participant;
MLI;http://www.wikidata.org/entity/Q912;Mali;http://www.wikidata.org/entity/Q128007033;Battle of Tinzaouaten;batalha;2024-07-25T00:00:00Z;2024-07-27T00:00:00Z;;2024;2024;;;;http://www.wikidata.org/entity/Q2946372;Guerra Civil do Mali;;;http://www.wikidata.org/entity/Q2312553;Tinzaouaten;Point(2.701944444 19.943333333);;participant;
MLI;http://www.wikidata.org/entity/Q912;Mali;http://www.wikidata.org/entity/Q135194308;Battle of Boulikessi;batalha;;;2025-06-01T00:00:00Z;;;2025;;;http://www.wikidata.org/entity/Q2946372;Guerra Civil do Mali;;;http://www.wikidata.org/entity/Q940936;Cercle de Douentza;;;participant;
