ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q815104;Siege of Abadan;batalha;1980-11-06T00:00:00Z;1981-09-27T00:00:00Z;;1980;1981;;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q63049;Abadan;Point(48.283333333 30.333333333);;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;guerra;1980-09-22T00:00:00Z;1988-08-20T00:00:00Z;;1980;1988;;;;http://www.wikidata.org/entity/Q9001214;Gulf War;;;http://www.wikidata.org/entity/Q794;Irão;;;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q15059994;conflito por procuração entre Irã e Israel;guerra por procuração;1985-02-16T00:00:00Z;;;1985;;;;;http://www.wikidata.org/entity/Q2301356;relações entre Irão e Israel;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q101792505;Iran–Turkey proxy conflict;guerra por procuração;2011-03-15T00:00:00Z;;;2011;;;;;http://www.wikidata.org/entity/Q3303039;relações entre Irão e Turquia;;;;;;;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q17984356;Guerra Civil Iraquiana;guerra civil;2014-01-01T00:00:00Z;2017-12-09T00:00:00Z;;2014;2017;;;;http://www.wikidata.org/entity/Q17272643;consequências externas da Guerra Civil Síria;;;http://www.wikidata.org/entity/Q796;Iraque;;;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q24205448;Batalha de Faluja;batalha;2016-05-22T00:00:00Z;2016-06-26T00:00:00Z;2016-06-29T00:00:00Z;2016;2016;2016;;;http://www.wikidata.org/entity/Q2165215;Guerra Civil Iraquiana (2011–presente);;;http://www.wikidata.org/entity/Q191170;Falluja;Point(43.766666666 33.366666666);;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q134900605;guerra Israel-Irã;guerra;2025-06-13T00:00:00Z;2025-06-24T00:00:00Z;2025-06-01T00:00:00Z;2025;2025;2025;;;http://www.wikidata.org/entity/Q124373310;crise no Médio Oriente (2023–presente);;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q22948406;Conflito iraniano-saudita;guerra por procuração;;;1979-02-11T00:00:00Z;;;1979;;;http://www.wikidata.org/entity/Q17512479;Inverno Árabe;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q191577;Operação Morvarid;operação militar;;;1980-11-29T00:00:00Z;;;1980;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q1788937;Battle of the Marshes;batalha;;;1984-02-01T00:00:00Z;;;1984;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q3892852;Pântanos de Hawizeh;Point(47.7067 31.5422);;participant;
IRN;http://www.wikidata.org/entity/Q794;Irão;http://www.wikidata.org/entity/Q2026308;Operation Praying Mantis;batalha;;;1988-04-18T00:00:00Z;;;1988;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;2;participant;2.0
