ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q1107697;Guerra Luso-persa;series of wars;1507-01-01T00:00:00Z;1625-01-01T00:00:00Z;;1507;1625;;;;;;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q4203073;Ottoman–Persian Wars;series of wars;1514-01-01T00:00:00Z;1823-01-01T00:00:00Z;;1514;1823;;;;;;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q2567256;Batalha naval do Golfo Pérsico;batalha naval;1625-02-01T00:00:00Z;1625-02-24T00:00:00Z;1625-02-12T00:00:00Z;1625;1625;1625;;;http://www.wikidata.org/entity/Q377269;Guerra Luso-Holandesa;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;Point(51.683428 26.750534);;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q89640491;British campaigns against the Al-Qasimi;guerra;1790-01-01T00:00:00Z;1820-01-01T00:00:00Z;;1790;1820;;;;;;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q1809288;Guerra otomano-wahhabi;guerra;1811-08-01T00:00:00Z;1818-08-01T00:00:00Z;;1811;1818;;;;;;;;http://www.wikidata.org/entity/Q31945;Arábia;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q131179825;Qajar-Wahhabi War;guerra;1812-01-01T00:00:00Z;1814-01-01T00:00:00Z;;1812;1814;;;;;;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q7267163;Guerra barenita-catarense;guerra;1867-01-01T00:00:00Z;1868-01-01T00:00:00Z;1867-01-01T00:00:00Z;1867;1868;1867;;;;;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q128395214;Qatari–Abu Dhabi War;guerra;1881-01-01T00:00:00Z;1893-01-01T00:00:00Z;;1881;1893;;;;;;;;http://www.wikidata.org/entity/Q4165357;Eastern Arabia;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q42868725;The First Yemeni Rebellion of 1890–1892;guerra civil;1890-04-01T00:00:00Z;1892-09-01T00:00:00Z;;1890;1892;;;;;;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q361;Primeira Guerra Mundial;guerra mundial;1914-07-28T00:00:00Z;1918-11-11T00:00:00Z;;1914;1918;;;;;;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;17000000;location;17000000.0
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q42423510;The Ethiopian Northern Resistance of 1928–1930;guerra;1928-01-01T00:00:00Z;1930-04-01T00:00:00Z;;1928;1930;;;;;;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;guerra mundial;1939-09-01T00:00:00Z;1945-09-02T00:00:00Z;;1939;1945;;;;;;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;73000000;location;73000000.0
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q49077;Guerra dos Seis Dias;guerra;1967-06-05T00:00:00Z;1967-06-10T00:00:00Z;;1967;1967;;;;http://www.wikidata.org/entity/Q8669;conflito israelo-árabe;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q12409218;War of Attrition in the Bashan Salient;batalha;1974-03-01T00:00:00Z;1974-05-31T00:00:00Z;;1974;1974;;;;http://www.wikidata.org/entity/Q49100;Guerra do Yom Kipur;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q117230127;Persian Gulf Wars;series of wars;1974-01-01T00:00:00Z;2011-01-01T00:00:00Z;;1974;2011;;;;http://www.wikidata.org/entity/Q51615;história do Oriente Médio;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;guerra;1980-09-22T00:00:00Z;1988-08-20T00:00:00Z;;1980;1988;;;;http://www.wikidata.org/entity/Q9001214;Gulf War;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q15059994;conflito por procuração entre Irã e Israel;guerra por procuração;1985-02-16T00:00:00Z;;;1985;;;;;http://www.wikidata.org/entity/Q2301356;relações entre Irão e Israel;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q1687078;Operação Earnest Will;operação militar;1987-07-24T00:00:00Z;1988-09-26T00:00:00Z;;1987;1988;;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q37643;Guerra do Golfo;guerra;1990-08-02T00:00:00Z;1991-02-28T00:00:00Z;;1990;1991;;;;;;;;http://www.wikidata.org/entity/Q31945;Arábia;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q4870581;Battle of Bubiyan;batalha naval;1991-01-29T00:00:00Z;1991-02-02T00:00:00Z;;1991;1991;;;;http://www.wikidata.org/entity/Q37643;Guerra do Golfo;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q4872147;Battle of Qurah and Umm al Maradim;batalha;1991-01-24T00:00:00Z;1991-01-29T00:00:00Z;;1991;1991;;;;http://www.wikidata.org/entity/Q37643;Guerra do Golfo;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q33761;Primavera Árabe;guerra civil;2010-12-18T00:00:00Z;2012-12-01T00:00:00Z;2010-12-17T00:00:00Z;2010;2012;2010;;;;;;;http://www.wikidata.org/entity/Q143487;mundo árabe;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q17512479;Inverno Árabe;guerra;2012-01-01T00:00:00Z;2018-01-01T00:00:00Z;;2012;2018;;;;;;;;http://www.wikidata.org/entity/Q143487;mundo árabe;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q134900605;guerra Israel-Irã;guerra;2025-06-13T00:00:00Z;2025-06-24T00:00:00Z;2025-06-01T00:00:00Z;2025;2025;2025;;;http://www.wikidata.org/entity/Q124373310;crise no Médio Oriente (2023–presente);;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q124296290;Battle Of Mawiyya;batalha;;;1817-01-01T00:00:00Z;;;1817;;;http://www.wikidata.org/entity/Q3656338;Nejd Expedition;;;http://www.wikidata.org/entity/Q31945;Arábia;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q125496727;Battle of Al-Dula'a;batalha;;;1869-01-01T00:00:00Z;;;1869;;;;;;;http://www.wikidata.org/entity/Q398;Bahrein;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q22948406;Conflito iraniano-saudita;guerra por procuração;;;1979-02-11T00:00:00Z;;;1979;;;http://www.wikidata.org/entity/Q17512479;Inverno Árabe;;;http://www.wikidata.org/entity/Q7204;Médio Oriente;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q191577;Operação Morvarid;operação militar;;;1980-11-29T00:00:00Z;;;1980;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q116283575;Iran–U.S. naval skirmish on 8 October 1987;escaramuça;;;1987-10-08T00:00:00Z;;;1987;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;7;location;7.0
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q4202311;Iraqi attack on USS Stark;batalha naval;;;1987-05-17T00:00:00Z;;;1987;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;Point(51.916666666 26.783333333);37;location;37.0
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q2026308;Operation Praying Mantis;batalha;;;1988-04-18T00:00:00Z;;;1988;;;http://www.wikidata.org/entity/Q82664;Guerra Irã-Iraque;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;2;location;2.0
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q3491398;Arab–Israeli Wars;series of wars;;;;;;;;;;;;;http://www.wikidata.org/entity/Q984212;MENA;;;location;
BHR;http://www.wikidata.org/entity/Q398;Bahrein;http://www.wikidata.org/entity/Q12186748;The first British campaign against Al-Qawasim 1800;guerra;;;;;;;;;http://www.wikidata.org/entity/Q89640491;British campaigns against the Al-Qasimi;;;http://www.wikidata.org/entity/Q34675;Golfo Pérsico;;;location;
