ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q10684373;Svante Nilsson Sture's War against Denmark;guerra;1501-01-01T00:00:00Z;1512-01-01T00:00:00Z;;1501;1512;;;;http://www.wikidata.org/entity/Q124333710;Danish-Hanseatic Rivalry;;;http://www.wikidata.org/entity/Q21195;Escandinávia;;;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q15701718;Siege of Narva;batalha;1581-09-14T00:00:00Z;1581-09-16T00:00:00Z;1581-01-01T00:00:00Z;1581;1581;1581;;;http://www.wikidata.org/entity/Q246863;Guerra da Livónia;;;http://www.wikidata.org/entity/Q102158;Narva;Point(28.200555555 59.379166666);;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q1634776;Guerra Russo Sueca de 1590-1595;guerra;1590-01-01T00:00:00Z;1595-01-01T00:00:00Z;;1590;1595;;;;http://www.wikidata.org/entity/Q278709;Russo-Swedish Wars;;;http://www.wikidata.org/entity/Q545;Mar Báltico;;;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q924600;War against Sigismund;guerra;1598-01-01T00:00:00Z;1599-01-01T00:00:00Z;;1598;1599;;;;http://www.wikidata.org/entity/Q1645044;Polish–Swedish Wars;;;http://www.wikidata.org/entity/Q545;Mar Báltico;;;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q1044829;Guerra polaco-moscovita;guerra;1605-01-01T00:00:00Z;1618-01-01T00:00:00Z;;1605;1618;;;;http://www.wikidata.org/entity/Q94080;Tempo de Dificuldades;;;http://www.wikidata.org/entity/Q27468;Europa de Leste;Point(19.93 50.05);;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q748173;Battle of Salis;batalha;1609-03-23T00:00:00Z;1609-03-24T00:00:00Z;;1609;1609;;;;http://www.wikidata.org/entity/Q598774;Guerra Polaco-Sueca (1600–1611);;;http://www.wikidata.org/entity/Q659665;Salacgrīva;Point(24.349444444 57.755277777);;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q4110458;Siege of Pärnu;batalha;1609-02-28T00:00:00Z;1609-03-02T00:00:00Z;;1609;1609;;;;http://www.wikidata.org/entity/Q598774;Guerra Polaco-Sueca (1600–1611);;;http://www.wikidata.org/entity/Q102365;Pärnu;Point(24.498888888 58.384444444);;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q2373506;Polish–Swedish War of 1617-18;guerra;1617-01-01T00:00:00Z;1618-01-01T00:00:00Z;;1617;1618;;;;http://www.wikidata.org/entity/Q2067876;Polish–Swedish War of 1600-1629;;;http://www.wikidata.org/entity/Q1352878;Ducado da Livônia;;;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q2487;Guerra dos Trinta Anos;guerra religiosa;1618-01-01T00:00:00Z;1648-01-01T00:00:00Z;;1618;1648;;;;http://www.wikidata.org/entity/Q2490042;Guerras de religião na Europa;;;http://www.wikidata.org/entity/Q27509;Europa Central;;;participant;
SWE;http://www.wikidata.org/entity/Q34;Suécia;http://www.wikidata.org/entity/Q7210108;Polish–Swedish War of 1621–25;guerra;1621-01-01T00:00:00Z;1625-01-01T00:00:00Z;;1621;1625;;;;http://www.wikidata.org/entity/Q2067876;Polish–Swedish War of 1600-1629;;;;;;;participant;
