ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4871774;Batalha de Monte Santiago;batalha naval;1827-04-07T00:00:00Z;1827-04-08T00:00:00Z;1827-01-01T00:00:00Z;1827;1827;1827;;;http://www.wikidata.org/entity/Q288251;Guerra da Cisplatina;;;http://www.wikidata.org/entity/Q3331353;Ensenada;Point(-57.95 -34.8167);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;guerra;1864-12-27T00:00:00Z;1870-03-01T00:00:00Z;1864-10-12T00:00:00Z;1864;1870;1864;;;http://www.wikidata.org/entity/Q10356223;Questão do Prata;;;http://www.wikidata.org/entity/Q236118;Cone Sul;;1000000;participant;1000000.0
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q3042463;Guerra do Uruguai;guerra;1864-08-10T00:00:00Z;1865-02-20T00:00:00Z;;1864;1865;;;;http://www.wikidata.org/entity/Q10356223;Questão do Prata;;;http://www.wikidata.org/entity/Q77;Uruguai;;;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q5722546;Batalha de Lomas Valentinas;batalha;1868-12-21T00:00:00Z;1868-12-27T00:00:00Z;1868-01-01T00:00:00Z;1868;1868;1868;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q5978601;Fortificações de Lomas Valentinas;Point(-57.5175 -25.591388888);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4872743;Battle of Wireless Ridge;batalha;1982-06-13T00:00:00Z;1982-06-14T00:00:00Z;1982-01-01T00:00:00Z;1982;1982;1982;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-57.931944444 -51.670555555);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;guerra;1982-04-02T00:00:00Z;1982-06-14T00:00:00Z;1982-01-01T00:00:00Z;1982;1982;1982;;;http://www.wikidata.org/entity/Q4379537;Questão das ilhas Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-59.0 -51.75);891;participant;891.0
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q2641750;Batalha de Goose Green;batalha;1982-05-28T00:00:00Z;1982-05-29T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q725103;Darwin;Point(-58.969166666 -51.828833333);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4871801;Battle of Mount Harriet;batalha;1982-06-11T00:00:00Z;1982-06-12T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-58.015611111 -51.708833333);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4871802;Battle of Mount Longdon;batalha;1982-06-11T00:00:00Z;1982-06-12T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q6921882;Mount Longdon;Point(-57.980833333 -51.67);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4582489;Battle of Mount Tumbledown;batalha;1982-06-13T00:00:00Z;1982-06-14T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-57.9675 -51.696388888);9;participant;9.0
