ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q124550898;Dano-Mughal War;guerra;1642-01-01T00:00:00Z;1698-01-01T00:00:00Z;;1642;1698;;;;;;;;http://www.wikidata.org/entity/Q38684;Golfo de Bengala;;;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;guerra mundial;1939-09-01T00:00:00Z;1945-09-02T00:00:00Z;;1939;1945;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;73000000;location;73000000.0
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q2342102;Guerras na Indochina;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;;1946;1989;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q4872474;Battle of Sylhet;batalha;1971-12-07T00:00:00Z;1971-12-16T00:00:00Z;1971-01-01T00:00:00Z;1971;1971;1971;;;http://www.wikidata.org/entity/Q371394;Guerra de Independência de Bangladesh;;;http://www.wikidata.org/entity/Q466221;Sylhet;;;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q1922071;Guerra Indo-Paquistanesa de 1971;guerra;1971-12-03T00:00:00Z;1971-12-16T00:00:00Z;;1971;1971;;;;http://www.wikidata.org/entity/Q371394;Guerra de Independência de Bangladesh;;;http://www.wikidata.org/entity/Q38684;Golfo de Bengala;;;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;guerra;1975-05-01T00:00:00Z;1991-10-23T00:00:00Z;;1975;1991;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q43467;Indochina;;;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q29025861;Bengali conquest of Chittagong;batalha;;;1512-01-01T00:00:00Z;;;1512;;;;;;;http://www.wikidata.org/entity/Q158087;Chatigão;;;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q125804243;Capture of St. Michael;batalha naval;;;1644-09-29T00:00:00Z;;;1644;;;http://www.wikidata.org/entity/Q124550898;Dano-Mughal War;;;http://www.wikidata.org/entity/Q38684;Golfo de Bengala;;;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q2606313;Battle of Negapatam;batalha naval;;;1758-08-03T00:00:00Z;;;1758;;;http://www.wikidata.org/entity/Q33143;Guerra dos Sete Anos;;;http://www.wikidata.org/entity/Q38684;Golfo de Bengala;Point(79.833333 10.766667);;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q2601178;Battle of Negapatam;batalha naval;;;1782-07-06T00:00:00Z;;;1782;;;http://www.wikidata.org/entity/Q40949;Guerra da Independência dos Estados Unidos;;;http://www.wikidata.org/entity/Q38684;Golfo de Bengala;Point(79.866111111 10.778055555);;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q2601126;Battle of Sadras;batalha naval;;;1782-02-17T00:00:00Z;;;1782;;;http://www.wikidata.org/entity/Q40949;Guerra da Independência dos Estados Unidos;;;http://www.wikidata.org/entity/Q38684;Golfo de Bengala;Point(80.17685 12.523397222);;location;
BGD;http://www.wikidata.org/entity/Q902;Bangladesh;http://www.wikidata.org/entity/Q134043319;Action of 11 April 1783;batalha naval;;;1783-04-11T00:00:00Z;;;1783;;;http://www.wikidata.org/entity/Q3651696;Guerra Anglo-Francesa (1778–1783);;;http://www.wikidata.org/entity/Q38684;Golfo de Bengala;;;location;
