ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q1123201;guerras de independência na América espanhola;guerra de libertação nacional;1808-09-25T00:00:00Z;1833-09-29T00:00:00Z;;1808;1833;;;;http://www.wikidata.org/entity/Q3108868;Revoluções do Atlântico;;;http://www.wikidata.org/entity/Q653884;América espanhola;;;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q1072889;Independência do Chile;guerra de independência;1827-01-01T00:00:00Z;;1812-01-01T00:00:00Z;1827;;1812;;;http://www.wikidata.org/entity/Q1123201;guerras de independência na América espanhola;;;http://www.wikidata.org/entity/Q298;Chile;;;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q601811;Guerra da Confederação;guerra;1836-12-28T00:00:00Z;1839-08-15T00:00:00Z;1836-01-01T00:00:00Z;1836;1839;1836;;;;;;;http://www.wikidata.org/entity/Q18;América do Sul;;;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q742813;Guerra Espanhola-sul-americana;guerra;1864-04-14T00:00:00Z;1866-01-01T00:00:00Z;1864-01-01T00:00:00Z;1864;1866;1864;;;;;;;http://www.wikidata.org/entity/Q1073664;Ilhas Chincha;;;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q152004;Guerra do Pacífico;guerra;1879-04-05T00:00:00Z;1884-04-04T00:00:00Z;;1879;1884;;;;;;;;http://www.wikidata.org/entity/Q419;Peru;;;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q52696693;Battle of Cabo Manglares;batalha;;;1820-01-01T00:00:00Z;;;1820;;;http://www.wikidata.org/entity/Q1123201;guerras de independência na América espanhola;;;http://www.wikidata.org/entity/Q982879;Isla Gorgona;;;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q5748672;Capture of Confederate ships;batalha naval;;;1836-08-21T00:00:00Z;;;1836;;;;;;;;;;;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q963322;Battle of Casma;batalha naval;;;1839-01-12T00:00:00Z;;;1839;;;http://www.wikidata.org/entity/Q601811;Guerra da Confederação;;;http://www.wikidata.org/entity/Q3236687;Casma;Point(-78.387672 -9.451908);;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q130168922;1865 Calderilla clashes;batalha naval;;;1865-12-27T00:00:00Z;;;1865;;;http://www.wikidata.org/entity/Q742813;Guerra Espanhola-sul-americana;;;http://www.wikidata.org/entity/Q3708;Caldera;;;participant;
CHL;http://www.wikidata.org/entity/Q298;Chile;http://www.wikidata.org/entity/Q3456346;Action of 17 November 1865;batalha naval;;;1865-11-17T00:00:00Z;;;1865;;;http://www.wikidata.org/entity/Q742813;Guerra Espanhola-sul-americana;;;http://www.wikidata.org/entity/Q4874197;Bay of Concepción;Point(-72.971388888 -36.619444444);;participant;
