ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
VNM;http://www.wikidata.org/entity/Q881;Vietname;http://www.wikidata.org/entity/Q2342102;Guerras na Indochina;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;;1946;1989;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;;participant;
VNM;http://www.wikidata.org/entity/Q881;Vietname;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;guerra;1975-05-01T00:00:00Z;1991-10-23T00:00:00Z;;1975;1991;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q148;China;;;participant;
VNM;http://www.wikidata.org/entity/Q881;Vietname;http://www.wikidata.org/entity/Q635533;Guerra do Camboja (1979–1989);guerra;1977-04-30T00:00:00Z;1991-10-23T00:00:00Z;1989-09-26T00:00:00Z;1977;1991;1989;;;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;;;http://www.wikidata.org/entity/Q424;Camboja;;;participant;
VNM;http://www.wikidata.org/entity/Q881;Vietname;http://www.wikidata.org/entity/Q623171;Guerra sino-vietnamita;guerra;1979-02-17T00:00:00Z;1979-03-16T00:00:00Z;;1979;1979;;;;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;;;http://www.wikidata.org/entity/Q172640;Vietname do Norte;;;participant;
VNM;http://www.wikidata.org/entity/Q881;Vietname;http://www.wikidata.org/entity/Q113634243;Battle of Fakashan;batalha;1981-05-05T00:00:00Z;1981-06-07T00:00:00Z;;1981;1981;;;;http://www.wikidata.org/entity/Q2741182;Conflitos sino-vietnamita;;;http://www.wikidata.org/entity/Q3088988;Fronteira China-Vietname;;;participant;
VNM;http://www.wikidata.org/entity/Q881;Vietname;http://www.wikidata.org/entity/Q175767;Johnson South Reef Skirmish;guerra naval;;;1988-03-14T00:00:00Z;;;1988;;;http://www.wikidata.org/entity/Q2741182;Conflitos sino-vietnamita;;;http://www.wikidata.org/entity/Q1927337;Johnson South Reef;Point(114.283333333 9.716666666);;participant;
