ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q923852;Crimean-Russian Wars;series of wars;1507-01-01T00:00:00Z;1572-01-01T00:00:00Z;;1507;1572;;;;http://www.wikidata.org/entity/Q743046;Russo-Turkish Wars;;;http://www.wikidata.org/entity/Q875134;Rússia Europeia;Point(37.533333333 55.5);;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q285280;Guerra da Transnístria;guerra;1990-11-02T00:00:00Z;1992-07-21T00:00:00Z;;1990;1992;;;;;;;;http://www.wikidata.org/entity/Q3537754;Transnístria;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q1209169;Guerra na Abecásia;guerra;1992-08-14T00:00:00Z;1993-09-27T00:00:00Z;;1992;1993;;;;http://www.wikidata.org/entity/Q321780;Conflito georgiano-abecásio;;;http://www.wikidata.org/entity/Q23334;Abecásia;Point(41.0 43.15);;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q1122110;Guerra Civil do Tadjiquistão;guerra civil;1992-05-05T00:00:00Z;1997-06-27T00:00:00Z;;1992;1997;;;;;;;;http://www.wikidata.org/entity/Q863;Tajiquistão;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q4870889;Battle of Dolinskoye;batalha;1994-12-12T00:00:00Z;1994-12-22T00:00:00Z;;1994;1994;;;;http://www.wikidata.org/entity/Q29269;Primeira Guerra da Chechênia;;;http://www.wikidata.org/entity/Q4165018;Dolinskiy;Point(45.383333333 43.4);;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q126888585;Storming of the presidential palace in Grozny;batalha;1994-12-31T00:00:00Z;1995-01-19T00:00:00Z;;1994;1995;;;;http://www.wikidata.org/entity/Q29269;Primeira Guerra da Chechênia;;;http://www.wikidata.org/entity/Q4376822;Presidential Palace, Grozny;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q29269;Primeira Guerra da Chechênia;guerra;1994-12-11T00:00:00Z;1996-08-31T00:00:00Z;;1994;1996;;;;http://www.wikidata.org/entity/Q1975306;Conflitos pós-soviéticos;;;http://www.wikidata.org/entity/Q5118;Daguestão;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q4312945;Battle of Gudermes;batalha;1995-12-14T00:00:00Z;1995-12-23T00:00:00Z;;1995;1995;;;;http://www.wikidata.org/entity/Q29269;Primeira Guerra da Chechênia;;;http://www.wikidata.org/entity/Q134693;Gudermes;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q643925;Invasão do Daguestão de 1999;guerra;1999-08-02T00:00:00Z;1999-09-14T00:00:00Z;;1999;1999;;;;http://www.wikidata.org/entity/Q14947002;Conflito russo-checheno;;;http://www.wikidata.org/entity/Q5118;Daguestão;Point(47.505 42.9839);;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q120843;Segunda Guerra na Chechênia;guerra;1999-08-26T00:00:00Z;2009-04-16T00:00:00Z;;1999;2009;;;;http://www.wikidata.org/entity/Q1975306;Conflitos pós-soviéticos;;;http://www.wikidata.org/entity/Q5187;Chechénia;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q185729;Guerra ao Terror;guerra;2001-09-11T00:00:00Z;2021-08-30T00:00:00Z;;2001;2021;;;;;;;;;;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q620735;Guerra Russo-Georgiana;guerra;2008-08-07T00:00:00Z;2008-08-12T00:00:00Z;2008-08-08T00:00:00Z;2008;2008;2008;;;http://www.wikidata.org/entity/Q29242;Conflito georgiano-osseta;;;http://www.wikidata.org/entity/Q230;Geórgia;Point(44.417778 41.989444);229;participant;229.0
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q126372323;Battle in the Liakhvi Gorge;batalha;2008-08-07T00:00:00Z;2008-08-09T00:00:00Z;;2008;2008;;;;http://www.wikidata.org/entity/Q620735;Guerra Russo-Georgiana;;;http://www.wikidata.org/entity/Q16671147;Liakhvi Strict Nature Reserve;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q111442416;2014 Russian invasion of Ukraine;guerra;2014-02-20T00:00:00Z;2015-02-20T00:00:00Z;;2014;2015;;;;http://www.wikidata.org/entity/Q15860072;Guerra Russo-Ucraniana;;;http://www.wikidata.org/entity/Q7835;península da Crimeia;;;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q23701422;Battle of al-Qaryatayn;batalha;2016-03-03T00:00:00Z;2016-04-03T00:00:00Z;;2016;2016;;;;http://www.wikidata.org/entity/Q178810;Guerra Civil Síria;;;http://www.wikidata.org/entity/Q4703079;Al-Qaryatayn, Homs;Point(37.2333 34.2333);;participant;
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q110999040;invasão da Ucrânia pela Rússia (2022–presente);guerra;2022-02-24T00:00:00Z;;2022-01-01T00:00:00Z;2022;;2022;;;http://www.wikidata.org/entity/Q1975306;Conflitos pós-soviéticos;;;http://www.wikidata.org/entity/Q159;Rússia;;10000;participant;10000.0
RUS;http://www.wikidata.org/entity/Q159;Rússia;http://www.wikidata.org/entity/Q663359;Battle of Holowczyn;batalha;;;1708-07-14T00:00:00Z;;;1708;;;http://www.wikidata.org/entity/Q151616;Grande Guerra do Norte;;;http://www.wikidata.org/entity/Q1428701;Haloŭčyn;Point(28.9133 54.0583);;participant;
