ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q2342102;Guerras na Indochina;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;;1946;1989;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q8663;Guerra da Coreia;guerra;1950-06-25T00:00:00Z;1953-07-27T00:00:00Z;;1950;1953;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q27092;Mar do Japão;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q626542;Battle of White Horse;batalha;1952-10-06T00:00:00Z;1952-10-15T00:00:00Z;1952-01-01T00:00:00Z;1952;1952;1952;;;http://www.wikidata.org/entity/Q8663;Guerra da Coreia;;;;;Point(127.15 38.29);;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q4871937;Battle of Old Baldy;batalha;1952-06-26T00:00:00Z;1953-03-26T00:00:00Z;;1952;1953;;;;http://www.wikidata.org/entity/Q8663;Guerra da Coreia;;;;;Point(127.00361111 38.22861111);;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;guerra por procuração;1955-11-01T00:00:00Z;1975-04-30T00:00:00Z;;1955;1975;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q424;Camboja;;1291426;participant;1291426.0
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q244932;Conflito fronteiriço sino-soviético;guerra não declarada;1969-03-02T00:00:00Z;1969-09-11T00:00:00Z;;1969;1969;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q81126;Manchúria;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q12016594;Second Battle of Zhenbao Island;batalha;1969-03-14T00:00:00Z;1969-03-15T00:00:00Z;;1969;1969;;;;http://www.wikidata.org/entity/Q15903044;Zhenbao Island incident;;;http://www.wikidata.org/entity/Q1137207;Ilha Zhenbao;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;guerra;1975-05-01T00:00:00Z;1991-10-23T00:00:00Z;;1975;1991;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q148;China;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q623171;Guerra sino-vietnamita;guerra;1979-02-17T00:00:00Z;1979-03-16T00:00:00Z;;1979;1979;;;;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;;;http://www.wikidata.org/entity/Q172640;Vietname do Norte;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q113634243;Battle of Fakashan;batalha;1981-05-05T00:00:00Z;1981-06-07T00:00:00Z;;1981;1981;;;;http://www.wikidata.org/entity/Q2741182;Conflitos sino-vietnamita;;;http://www.wikidata.org/entity/Q3088988;Fronteira China-Vietname;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q185729;Guerra ao Terror;guerra;2001-09-11T00:00:00Z;2021-08-30T00:00:00Z;;2001;2021;;;;;;;;;;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q130367416;Battle of Galwan;batalha;;;1962-07-01T00:00:00Z;;;1962;;;http://www.wikidata.org/entity/Q208694;Guerra sino-indiana;;;http://www.wikidata.org/entity/Q13507935;Galwan River;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q12047332;First Battle of Zhenbao Island;batalha;;;1969-03-02T00:00:00Z;;;1969;;;http://www.wikidata.org/entity/Q15903044;Zhenbao Island incident;;;http://www.wikidata.org/entity/Q1137207;Ilha Zhenbao;;;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q784397;Battle of the Paracel Islands;batalha naval;;;1974-01-19T00:00:00Z;;;1974;;;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;;;http://www.wikidata.org/entity/Q274388;Ilhas Paracel;Point(111.633333333 16.5);;participant;
CHN;http://www.wikidata.org/entity/Q148;China;http://www.wikidata.org/entity/Q175767;Johnson South Reef Skirmish;guerra naval;;;1988-03-14T00:00:00Z;;;1988;;;http://www.wikidata.org/entity/Q2741182;Conflitos sino-vietnamita;;;http://www.wikidata.org/entity/Q1927337;Johnson South Reef;Point(114.283333333 9.716666666);;participant;
