ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q1668495;Battle of Kolombangara;batalha naval;1943-07-12T00:00:00Z;1943-07-13T00:00:00Z;;1943;1943;;;;http://www.wikidata.org/entity/Q184425;Guerra do Pacífico;;;http://www.wikidata.org/entity/Q542053;Kolombangara;Point(157.35 -7.83333333);;participant;
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q16470;Desembarques da Normandia;batalha;1944-06-06T00:00:00Z;1944-08-29T00:00:00Z;;1944;1944;;;;http://www.wikidata.org/entity/Q16471;Batalha da Normandia;;;http://www.wikidata.org/entity/Q15878;Normandia;Point(-0.6 49.34);;participant;
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q192660;Batalha de Okinawa;batalha;1945-04-01T00:00:00Z;1945-06-23T00:00:00Z;1945-01-01T00:00:00Z;1945;1945;1945;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q697589;Ilhas de Okinawa;Point(128.0 26.5);200656;participant;200656.0
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q2342102;Guerras na Indochina;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;;1946;1989;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;;participant;
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q8663;Guerra da Coreia;guerra;1950-06-25T00:00:00Z;1953-07-27T00:00:00Z;;1950;1953;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q27092;Mar do Japão;;;participant;
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;guerra por procuração;1955-11-01T00:00:00Z;1975-04-30T00:00:00Z;;1955;1975;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q424;Camboja;;1291426;participant;1291426.0
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q4870789;Battle of Coral–Balmoral;batalha;1968-05-12T00:00:00Z;1968-06-06T00:00:00Z;;1968;1968;;;;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;;;;;Point(106.79 11.08);;participant;
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q713529;Batalha do Rio da Prata;batalha naval;;;1939-12-13T00:00:00Z;;;1939;;;http://www.wikidata.org/entity/Q2632857;Frente Americana na Segunda Guerra Mundial;;;;;Point(-47.0 -32.0);108;participant;108.0
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q4871074;Battle of Gang Toi;batalha;;;1965-11-08T00:00:00Z;;;1965;;;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;;;http://www.wikidata.org/entity/Q33271;Dong Nai;Point(106.97 11.06);;participant;
NZL;http://www.wikidata.org/entity/Q664;Nova Zelândia;http://www.wikidata.org/entity/Q259526;Batalha de Long Tan;batalha;;;1966-08-18T00:00:00Z;;;1966;;;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;;;http://www.wikidata.org/entity/Q3138964;Long Tân;Point(107.258888888 10.553888888);;participant;
