ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;guerra mundial;1939-09-01T00:00:00Z;1945-09-02T00:00:00Z;;1939;1945;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;73000000;location;73000000.0
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q1440764;Batalha de Timor;batalha;1942-02-19T00:00:00Z;1943-02-10T00:00:00Z;;1942;1943;;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q142965;Província Ultramarina de Timor;Point(123.63333333 -10.38333333);;location;
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q2342102;Guerras na Indochina;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;;1946;1989;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;;location;
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q61369965;Battle of Aileu;batalha;1975-12-23T00:00:00Z;1975-12-29T00:00:00Z;;1975;1975;;;;http://www.wikidata.org/entity/Q2583734;Invasão indonésia de Timor-Leste;;;http://www.wikidata.org/entity/Q405087;Aileu;;;location;
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q97241785;Battle of Baucau;batalha;1975-12-09T00:00:00Z;1975-12-11T00:00:00Z;;1975;1975;;;;http://www.wikidata.org/entity/Q2583734;Invasão indonésia de Timor-Leste;;;http://www.wikidata.org/entity/Q811130;Baucau;;;location;
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q97381399;East Timorese civil war;guerra civil;1975-08-11T00:00:00Z;1975-09-11T00:00:00Z;;1975;1975;;;;;;;;http://www.wikidata.org/entity/Q142965;Província Ultramarina de Timor;;;location;
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;guerra;1975-05-01T00:00:00Z;1991-10-23T00:00:00Z;;1975;1991;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;;location;
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q61368740;Battle of Lospalos;batalha;1976-02-02T00:00:00Z;1976-02-03T00:00:00Z;;1976;1976;;;;http://www.wikidata.org/entity/Q2583734;Invasão indonésia de Timor-Leste;;;http://www.wikidata.org/entity/Q1017098;Lospalos;;;location;
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q63696838;Battle of Dili;batalha;;;1975-12-07T00:00:00Z;;;1975;;;;;;;http://www.wikidata.org/entity/Q9310;Díli;;;location;
TLS;http://www.wikidata.org/entity/Q574;Timor-Leste;http://www.wikidata.org/entity/Q4872255;Battle of Same;batalha;;;2007-03-04T00:00:00Z;;;2007;;;http://www.wikidata.org/entity/Q492141;Crise timorense de 2006;;;http://www.wikidata.org/entity/Q932640;Same;Point(125.65 -9.0);;location;
