ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
GTM;http://www.wikidata.org/entity/Q774;Guatemala;http://www.wikidata.org/entity/Q42410546;First Guatemala War;guerra civil;1966-01-01T00:00:00Z;1968-01-01T00:00:00Z;;1966;1968;;;;http://www.wikidata.org/entity/Q1282732;Guerra Civil da Guatemala;;;http://www.wikidata.org/entity/Q774;Guatemala;;;participant;
GTM;http://www.wikidata.org/entity/Q774;Guatemala;http://www.wikidata.org/entity/Q42306431;Second Guatemala War;guerra civil;1970-01-01T00:00:00Z;1971-01-01T00:00:00Z;;1970;1971;;;;http://www.wikidata.org/entity/Q1282732;Guerra Civil da Guatemala;;;http://www.wikidata.org/entity/Q774;Guatemala;;;participant;
GTM;http://www.wikidata.org/entity/Q774;Guatemala;http://www.wikidata.org/entity/Q42306419;Third Guatemala War;guerra civil;1978-01-01T00:00:00Z;1984-01-01T00:00:00Z;;1978;1984;;;;http://www.wikidata.org/entity/Q1282732;Guerra Civil da Guatemala;;;http://www.wikidata.org/entity/Q774;Guatemala;;;participant;
GTM;http://www.wikidata.org/entity/Q774;Guatemala;http://www.wikidata.org/entity/Q24960897;Guerra Guatemalteca-Salvadorenha de 1906;guerra;;;;;;;;;http://www.wikidata.org/entity/Q20015276;Government of Manuel Estrada Cabrera;;;http://www.wikidata.org/entity/Q27611;América Central;;;participant;
