ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q2280723;Burmese–Siamese War of 1785–86;guerra;1785-01-01T00:00:00Z;1786-01-01T00:00:00Z;;1785;1786;;;;http://www.wikidata.org/entity/Q4116387;Guerras birmano-siamesas;;;http://www.wikidata.org/entity/Q1059707;Lanna;;;participant;
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q780845;Guerra Franco-Tailandesa;guerra;1940-10-01T00:00:00Z;1941-05-09T00:00:00Z;;1940;1941;;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q185682;Indochina Francesa;;;participant;
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q702579;Battle of Ko Chang;batalha naval;1941-01-16T00:00:00Z;1941-01-17T00:00:00Z;;1941;1941;;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q131217;Golfo da Tailândia;Point(102.451 12.001);;participant;
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q1280169;Battle of Prachuap Khiri Khan;batalha;1941-12-08T00:00:00Z;1941-12-09T00:00:00Z;;1941;1941;;;;http://www.wikidata.org/entity/Q1200928;Ocupação japonesa da Tailândia;;;http://www.wikidata.org/entity/Q373340;Prachuap Khiri Khan;Point(99.811695 11.786574);38;participant;38.0
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q4871917;Battle of Northern Burma and Western Yunnan;batalha;1943-10-01T00:00:00Z;1945-03-01T00:00:00Z;;1943;1945;;;;http://www.wikidata.org/entity/Q170314;Segunda Guerra Sino-Japonesa;;;http://www.wikidata.org/entity/Q43194;Yunnan;Point(97.14 22.83);;participant;
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q2342102;Guerras na Indochina;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;;1946;1989;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;;participant;
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q8663;Guerra da Coreia;guerra;1950-06-25T00:00:00Z;1953-07-27T00:00:00Z;;1950;1953;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q27092;Mar do Japão;;;participant;
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;guerra por procuração;1955-11-01T00:00:00Z;1975-04-30T00:00:00Z;;1955;1975;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q424;Camboja;;1291426;participant;1291426.0
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q877450;Guerra Civil do Laos;guerra civil;1959-05-23T00:00:00Z;1975-12-02T00:00:00Z;;1959;1975;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q870055;Reino do Laos;;;participant;
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;guerra;1975-05-01T00:00:00Z;1991-10-23T00:00:00Z;;1975;1991;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q148;China;;;participant;
THA;http://www.wikidata.org/entity/Q869;Tailândia;http://www.wikidata.org/entity/Q635533;Guerra do Camboja (1979–1989);guerra;1977-04-30T00:00:00Z;1991-10-23T00:00:00Z;1989-09-26T00:00:00Z;1977;1991;1989;;;http://www.wikidata.org/entity/Q796498;Terceira Guerra da Indochina;;;http://www.wikidata.org/entity/Q424;Camboja;;;participant;
