ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
SLV;http://www.wikidata.org/entity/Q792;El Salvador;http://www.wikidata.org/entity/Q123508153;Salvadoran Campaign of 1832;guerra;1832-03-14T00:00:00Z;1832-03-28T00:00:00Z;;1832;1832;;;;;;;;;;;;participant;
SLV;http://www.wikidata.org/entity/Q792;El Salvador;http://www.wikidata.org/entity/Q117355480;Malespín's War;guerra;1844-10-25T00:00:00Z;1845-02-13T00:00:00Z;;1844;1845;;;;;;;;http://www.wikidata.org/entity/Q811;Nicarágua;;;participant;
SLV;http://www.wikidata.org/entity/Q792;El Salvador;http://www.wikidata.org/entity/Q124255535;Honduran-Salvadoran War of 1871;guerra;1871-03-16T00:00:00Z;1871-04-12T00:00:00Z;;1871;1871;;;;;;;;http://www.wikidata.org/entity/Q783;Honduras;;;participant;
SLV;http://www.wikidata.org/entity/Q792;El Salvador;http://www.wikidata.org/entity/Q223085;Guerra do Futebol;guerra;1969-07-14T00:00:00Z;1969-07-18T00:00:00Z;;1969;1969;;;;;;;;http://www.wikidata.org/entity/Q783;Honduras;;;participant;
SLV;http://www.wikidata.org/entity/Q792;El Salvador;http://www.wikidata.org/entity/Q24960897;Guerra Guatemalteca-Salvadorenha de 1906;guerra;;;;;;;;;http://www.wikidata.org/entity/Q20015276;Government of Manuel Estrada Cabrera;;;http://www.wikidata.org/entity/Q27611;América Central;;;participant;
