ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q870205;Bündner Wirren;guerra;1618-01-01T00:00:00Z;1639-01-01T00:00:00Z;;1618;1639;;;;http://www.wikidata.org/entity/Q2487;Guerra dos Trinta Anos;;;http://www.wikidata.org/entity/Q662654;Grison Alps;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q331518;Battle of Rheinfelden;batalha;1638-02-28T00:00:00Z;1638-03-02T00:00:00Z;;1638;1638;;;;http://www.wikidata.org/entity/Q2487;Guerra dos Trinta Anos;;;http://www.wikidata.org/entity/Q269667;Rheinfelden;Point(7.8 47.55);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q1267097;First War of Villmergen;guerra religiosa;1656-01-05T00:00:00Z;1656-03-07T00:00:00Z;;1656;1656;;;;http://www.wikidata.org/entity/Q2490042;Guerras de religião na Europa;;;http://www.wikidata.org/entity/Q39;Suíça;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q681044;Battles of Villmergen;batalha;1656-01-24T00:00:00Z;1712-07-24T00:00:00Z;;1656;1712;;;;;;;;http://www.wikidata.org/entity/Q64232;Villmergen;Point(8.25 47.35);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q690096;Guerra de Togemburgo;guerra civil;1712-04-12T00:00:00Z;1712-08-11T00:00:00Z;;1712;1712;;;;http://www.wikidata.org/entity/Q2490042;Guerras de religião na Europa;;;http://www.wikidata.org/entity/Q435583;Antiga Confederação Helvética;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q1450451;French invasion of Switzerland;batalha;1798-01-28T00:00:00Z;1799-05-28T00:00:00Z;1798-05-17T00:00:00Z;1798;1799;1798;;;http://www.wikidata.org/entity/Q207318;Guerras Revolucionárias Francesas;;;http://www.wikidata.org/entity/Q435583;Antiga Confederação Helvética;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q18712791;Battle of Oberwald;batalha;1799-08-13T00:00:00Z;1799-08-14T00:00:00Z;1799-08-14T00:00:00Z;1799;1799;1799;;;http://www.wikidata.org/entity/Q26749;Segunda Coligação;;;http://www.wikidata.org/entity/Q666959;Oberwald;Point(8.35 46.5333);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q575973;First Battle of Zurich;batalha;1799-06-02T00:00:00Z;1799-06-05T00:00:00Z;1799-06-07T00:00:00Z;1799;1799;1799;;;http://www.wikidata.org/entity/Q26749;Segunda Coligação;;;http://www.wikidata.org/entity/Q72;Zurique;Point(8.55 47.366666666);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q18712792;Battle of Schwyz;batalha;1799-08-14T00:00:00Z;1799-08-15T00:00:00Z;;1799;1799;;;;http://www.wikidata.org/entity/Q26749;Segunda Coligação;;;http://www.wikidata.org/entity/Q68155;Schwyz;Point(8.65 47.0167);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q233426;Segunda Batalha de Zurique;batalha;1799-09-25T00:00:00Z;1799-09-26T00:00:00Z;;1799;1799;;;;http://www.wikidata.org/entity/Q26749;Segunda Coligação;;;http://www.wikidata.org/entity/Q72;Zurique;Point(8.55 47.366666666);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q889182;Bockenkrieg;guerra civil;1804-03-24T00:00:00Z;1804-04-03T00:00:00Z;;1804;1804;;;;http://www.wikidata.org/entity/Q1517427;history of the canton of Zurich;;;http://www.wikidata.org/entity/Q68286;Horgen;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q688297;Guerra de Sonderbund;guerra civil;1847-11-03T00:00:00Z;1847-11-29T00:00:00Z;;1847;1847;;;;;;;;http://www.wikidata.org/entity/Q39;Suíça;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q110560560;Herring War;guerra;;;1519-04-21T00:00:00Z;;;1519;;;;;;;http://www.wikidata.org/entity/Q71;Genebra;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q683526;Battle of Kappel;batalha;;;1531-10-21T00:00:00Z;;;1531;;;http://www.wikidata.org/entity/Q233594;Second War of Kappel;;;http://www.wikidata.org/entity/Q64589;Kappel am Albis;Point(8.526753 47.232231);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q233594;Second War of Kappel;guerra;;;1531-10-11T00:00:00Z;;;1531;;;http://www.wikidata.org/entity/Q240243;Wars of Kappel;;;http://www.wikidata.org/entity/Q39;Suíça;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q62572622;Battle of Rheinfelden;batalha;;;1678-07-06T00:00:00Z;;;1678;;;http://www.wikidata.org/entity/Q646322;Guerra Franco-Holandesa;;;http://www.wikidata.org/entity/Q269667;Rheinfelden;Point(7.795848 47.554164);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q16964596;Battle of Fraubrunnen;batalha;;;1798-03-05T00:00:00Z;;;1798;;;;;;;http://www.wikidata.org/entity/Q10317;Fraubrunnen;Point(7.5269 47.085);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q281461;Battle of Grauholz;batalha;;;1798-03-05T00:00:00Z;;;1798;;;http://www.wikidata.org/entity/Q1450451;French invasion of Switzerland;;;http://www.wikidata.org/entity/Q67282;Urtenen-Schönbühl;Point(7.5 47.01666667);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q16964597;Battle of Longeau;batalha;;;1798-03-02T00:00:00Z;;;1798;;;;;;;http://www.wikidata.org/entity/Q66473;Lengnau;Point(7.36667 47.1819);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q1658967;Battle of Neuenegg;batalha;;;1798-03-05T00:00:00Z;;;1798;;;http://www.wikidata.org/entity/Q1450451;French invasion of Switzerland;;;http://www.wikidata.org/entity/Q66125;Neuenegg;Point(7.3 46.9);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q108032209;Col de la Croix Battle;batalha;;;1798-03-05T00:00:00Z;;;1798;;;http://www.wikidata.org/entity/Q1450451;French invasion of Switzerland;;;http://www.wikidata.org/entity/Q108047425;Tréchadèze Chalet;Point(7.14694 46.33355);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q685798;Batalha de Winterthur;batalha;;;1799-05-27T00:00:00Z;;;1799;;;http://www.wikidata.org/entity/Q26749;Segunda Coligação;;;http://www.wikidata.org/entity/Q9125;Winterthur;Point(8.75 47.5);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q55165167;Battle of Amsteg;batalha;;;1799-08-16T00:00:00Z;;;1799;;;;;;;http://www.wikidata.org/entity/Q69135;Silenen;Point(8.66666667 46.78333333);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q120269321;Battle of Devil's Bridge;batalha;;;1799-09-25T00:00:00Z;;;1799;;;http://www.wikidata.org/entity/Q3558438;Campanha suíça de Suvorov;;;http://www.wikidata.org/entity/Q14565076;Devil's Bridge;Point(8.59052 46.64731);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q127685737;Battle of Döttingen;Engajamento militar;;;1799-08-17T00:00:00Z;;;1799;;;;;;;http://www.wikidata.org/entity/Q64787;Döttingen;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q1497900;Battle of Frauenfeld;batalha;;;1799-05-25T00:00:00Z;;;1799;;;http://www.wikidata.org/entity/Q26749;Segunda Coligação;;;http://www.wikidata.org/entity/Q68120;Frauenfeld;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q118670639;Battle of Glarus;batalha;;;1799-01-01T00:00:00Z;;;1799;;;;;;;http://www.wikidata.org/entity/Q182806;Näfels;;;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q55605028;Battle of Gotthard Pass;batalha;;;1799-09-26T00:00:00Z;;;1799;;;http://www.wikidata.org/entity/Q26749;Segunda Coligação;;;http://www.wikidata.org/entity/Q25233;Passo de São Gotardo;Point(8.567778 46.55625);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q55605034;Battle of Linth River;batalha;;;1799-09-26T00:00:00Z;;;1799;;;;;;;http://www.wikidata.org/entity/Q661545;Bilten;Point(9.016666666 47.15);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q1989784;Batalha de Moreuil Wood;batalha;;;1918-03-30T00:00:00Z;;;1918;;;http://www.wikidata.org/entity/Q361;Primeira Guerra Mundial;;;http://www.wikidata.org/entity/Q633819;Rio Arve;Point(2.5 49.7831);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q3636446;Batalha de Genava;batalha;;;;;;;;;;;;;http://www.wikidata.org/entity/Q71;Genebra;Point(6.133333 46.2);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q1512205;Batalha de Vindonissa;batalha;;;;;;;;;;;;;http://www.wikidata.org/entity/Q667811;Vindonissa;Point(8.216667 47.466667);;location;
CHE;http://www.wikidata.org/entity/Q39;Suíça;http://www.wikidata.org/entity/Q131449812;Battle of Buttisholz;Engajamento militar;;;;;;;;;;;;;http://www.wikidata.org/entity/Q7132;Buttisholz;;;location;
