ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q849680;Guerras indígenas nos Estados Unidos;series of wars;1609-01-01T00:00:00Z;1924-01-01T00:00:00Z;;1609;1924;;;;;;;;http://www.wikidata.org/entity/Q49;América do Norte e América Central;;;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q2996302;Ataques fenianos;guerra;1866-04-01T00:00:00Z;1871-10-01T00:00:00Z;;1866;1871;;;;http://www.wikidata.org/entity/Q3332396;Fenian Rising;;;http://www.wikidata.org/entity/Q1527;Minnesota;;;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q215112;Segunda Guerra dos Bôeres;guerra;1899-10-23T00:00:00Z;1902-05-31T00:00:00Z;;1899;1902;;;;http://www.wikidata.org/entity/Q6857636;military history of South Africa;;;http://www.wikidata.org/entity/Q258;África do Sul;;;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q156554;Batalha da Jutlândia;batalha naval;1916-05-31T00:00:00Z;1916-06-01T00:00:00Z;;1916;1916;;;;http://www.wikidata.org/entity/Q361;Primeira Guerra Mundial;;;http://www.wikidata.org/entity/Q1693;Mar do Norte;Point(5.9 56.7);;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q393299;Batalha de Vimy;batalha;1917-04-09T00:00:00Z;1917-04-12T00:00:00Z;;1917;1917;;;;http://www.wikidata.org/entity/Q361;Primeira Guerra Mundial;;;http://www.wikidata.org/entity/Q318759;Vimy;Point(2.773888888 50.379444444);;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q911448;Batalha de Amiens;batalha;1918-08-08T00:00:00Z;1918-08-12T00:00:00Z;;1918;1918;;;;http://www.wikidata.org/entity/Q152989;Frente Ocidental;;;http://www.wikidata.org/entity/Q41604;Amiens;Point(2.29425 49.893913888);;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q1088364;Batalha de La Lys;batalha;1918-04-07T00:00:00Z;1918-04-29T00:00:00Z;;1918;1918;;;;http://www.wikidata.org/entity/Q152989;Frente Ocidental;;;http://www.wikidata.org/entity/Q234;Flandres;Point(2.9 50.70555556);;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q4873010;Batalha de Scarpe (1918);batalha;1918-08-26T00:00:00Z;1918-08-30T00:00:00Z;;1918;1918;;;;http://www.wikidata.org/entity/Q152989;Frente Ocidental;;;http://www.wikidata.org/entity/Q1027166;Monchy-le-Preux;Point(2.894167 50.270556);;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q154720;Batalha da Grã-Bretanha;air battle;1940-07-10T00:00:00Z;1940-10-31T00:00:00Z;1940-01-01T00:00:00Z;1940;1940;1940;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q145;Reino Unido;Point(-2.0 54.0);;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q151340;Batalha de França;batalha;1940-05-10T00:00:00Z;1940-06-25T00:00:00Z;;1940;1940;;;;http://www.wikidata.org/entity/Q216184;Frente Ocidental;;;http://www.wikidata.org/entity/Q31;Bélgica;;;participant;
CAN;http://www.wikidata.org/entity/Q16;Canadá;http://www.wikidata.org/entity/Q911972;Operação Dínamo;operação militar;1940-05-26T00:00:00Z;1940-06-04T00:00:00Z;;1940;1940;;;;http://www.wikidata.org/entity/Q151340;Batalha de França;;;http://www.wikidata.org/entity/Q34640;Canal da Mancha;Point(2.3575 51.0575);;participant;
