ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
NER;http://www.wikidata.org/entity/Q1032;Níger;http://www.wikidata.org/entity/Q632787;Insurgência islâmica no Magrebe;guerra;2002-04-11T00:00:00Z;;;2002;;;;;http://www.wikidata.org/entity/Q185729;Guerra ao Terror;;;http://www.wikidata.org/entity/Q28227;Magrebe;;;participant;
