# location=Lisboa lat=38.72 lon=-9.14 baseline=1991-2020
time,tas (°C),ΔT (°C),model,scenario,year
2095-07-01,20.75701,4.420454,EC-Earth3,ssp585,2095
2096-07-01,20.111753,3.775198,EC-Earth3,ssp585,2096
2097-07-01,21.252779,4.9162235,EC-Earth3,ssp585,2097
2098-07-01,21.065588,4.7290325,EC-Earth3,ssp585,2098
2099-07-01,21.2612,4.9246445,EC-Earth3,ssp585,2099
2100-07-01,20.574438,4.2378826,EC-Earth3,ssp585,2100
1950-07-01,15.775548,-0.1851635,MPI-ESM1-2-HR,historical,1950
1951-07-01,16.13388,0.17316914,MPI-ESM1-2-HR,historical,1951
1952-07-01,15.812627,-0.14808464,MPI-ESM1-2-HR,historical,1952
1953-07-01,15.461792,-0.4989195,MPI-ESM1-2-HR,historical,1953
1954-07-01,16.70674,0.74602795,MPI-ESM1-2-HR,historical,1954
1955-07-01,17.015038,1.054326,MPI-ESM1-2-HR,historical,1955
1956-07-01,16.45144,0.49072933,MPI-ESM1-2-HR,historical,1956
1957-07-01,15.685903,-0.27480888,MPI-ESM1-2-HR,historical,1957
1958-07-01,15.462669,-0.4980421,MPI-ESM1-2-HR,historical,1958
1959-07-01,16.139807,0.17909527,MPI-ESM1-2-HR,historical,1959
1960-07-01,16.865095,0.90438366,MPI-ESM1-2-HR,historical,1960
1961-07-01,15.894345,-0.066366196,MPI-ESM1-2-HR,historical,1961
1962-07-01,16.492678,0.5319662,MPI-ESM1-2-HR,historical,1962
1963-07-01,15.614087,-0.34662437,MPI-ESM1-2-HR,historical,1963
1964-07-01,16.755264,0.7945528,MPI-ESM1-2-HR,historical,1964
1965-07-01,15.887998,-0.07271385,MPI-ESM1-2-HR,historical,1965
1966-07-01,16.914022,0.95331097,MPI-ESM1-2-HR,historical,1966
1967-07-01,16.50958,0.54886913,MPI-ESM1-2-HR,historical,1967
1968-07-01,15.693362,-0.26734924,MPI-ESM1-2-HR,historical,1968
1969-07-01,16.096952,0.13624096,MPI-ESM1-2-HR,historical,1969
1970-07-01,16.302675,0.34196377,MPI-ESM1-2-HR,historical,1970
1971-07-01,16.55958,0.59886837,MPI-ESM1-2-HR,historical,1971
1972-07-01,15.709004,-0.25170708,MPI-ESM1-2-HR,historical,1972
1973-07-01,16.513832,0.5531206,MPI-ESM1-2-HR,historical,1973
1974-07-01,16.677477,0.7167654,MPI-ESM1-2-HR,historical,1974
1975-07-01,15.415652,-0.5450592,MPI-ESM1-2-HR,historical,1975
1976-07-01,16.48633,0.52561855,MPI-ESM1-2-HR,historical,1976
1977-07-01,16.274755,0.314044,MPI-ESM1-2-HR,historical,1977
1978-07-01,16.339668,0.3789568,MPI-ESM1-2-HR,historical,1978
1979-07-01,16.152132,0.19142056,MPI-ESM1-2-HR,historical,1979
1980-07-01,16.691748,0.7310362,MPI-ESM1-2-HR,historical,1980
1981-07-01,15.94075,-0.019961357,MPI-ESM1-2-HR,historical,1981
1982-07-01,16.487871,0.5271597,MPI-ESM1-2-HR,historical,1982
1983-07-01,16.178452,0.21774006,MPI-ESM1-2-HR,historical,1983
1984-07-01,14.886253,-1.0744581,MPI-ESM1-2-HR,historical,1984
1985-07-01,16.442465,0.48175335,MPI-ESM1-2-HR,historical,1985
1986-07-01,16.01787,0.05715847,MPI-ESM1-2-HR,historical,1986
1987-07-01,16.692741,0.7320299,MPI-ESM1-2-HR,historical,1987
1988-07-01,16.269659,0.30894756,MPI-ESM1-2-HR,historical,1988
1989-07-01,16.794432,0.8337202,MPI-ESM1-2-HR,historical,1989
1990-07-01,16.53565,0.5749388,MPI-ESM1-2-HR,historical,1990
1991-07-01,15.726949,-0.23376274,MPI-ESM1-2-HR,historical,1991
1992-07-01,15.211266,-0.7494459,MPI-ESM1-2-HR,historical,1992
1993-07-01,15.745982,-0.21472931,MPI-ESM1-2-HR,historical,1993
1994-07-01,16.829824,0.86911297,MPI-ESM1-2-HR,historical,1994
1995-07-01,16.388227,0.42751598,MPI-ESM1-2-HR,historical,1995
1996-07-01,15.949806,-0.010905266,MPI-ESM1-2-HR,historical,1996
1997-07-01,16.218214,0.25750256,MPI-ESM1-2-HR,historical,1997
1998-07-01,16.162699,0.20198727,MPI-ESM1-2-HR,historical,1998
1999-07-01,15.832108,-0.12860394,MPI-ESM1-2-HR,historical,1999
2000-07-01,15.599266,-0.36144543,MPI-ESM1-2-HR,historical,2000
2001-07-01,15.613808,-0.3469038,MPI-ESM1-2-HR,historical,2001
2002-07-01,16.750328,0.7896166,MPI-ESM1-2-HR,historical,2002
2003-07-01,16.216896,0.25618458,MPI-ESM1-2-HR,historical,2003
2004-07-01,15.671077,-0.2896347,MPI-ESM1-2-HR,historical,2004
2005-07-01,15.925771,-0.03494072,MPI-ESM1-2-HR,historical,2005
2006-07-01,15.78492,-0.17579174,MPI-ESM1-2-HR,historical,2006
2007-07-01,15.326886,-0.6338253,MPI-ESM1-2-HR,historical,2007
2008-07-01,15.631223,-0.32948875,MPI-ESM1-2-HR,historical,2008
2009-07-01,15.980105,0.01939392,MPI-ESM1-2-HR,historical,2009
2010-07-01,15.866778,-0.093933105,MPI-ESM1-2-HR,historical,2010
2011-07-01,16.953264,0.99255276,MPI-ESM1-2-HR,historical,2011
2012-07-01,16.367805,0.407094,MPI-ESM1-2-HR,historical,2012
2013-07-01,15.890553,-0.070158005,MPI-ESM1-2-HR,historical,2013
2014-07-01,15.413325,-0.54738617,MPI-ESM1-2-HR,historical,2014
2015-07-01,16.965353,0.9624176,MPI-ESM1-2-HR,ssp126,2015
2016-07-01,15.86763,-0.1353054,MPI-ESM1-2-HR,ssp126,2016
2017-07-01,15.275523,-0.7274122,MPI-ESM1-2-HR,ssp126,2017
2018-07-01,15.61797,-0.38496494,MPI-ESM1-2-HR,ssp126,2018
2019-07-01,15.734662,-0.26827335,MPI-ESM1-2-HR,ssp126,2019
2020-07-01,16.556467,0.55353165,MPI-ESM1-2-HR,ssp126,2020
2021-07-01,15.880542,-0.12239361,MPI-ESM1-2-HR,ssp126,2021
2022-07-01,15.699412,-0.30352306,MPI-ESM1-2-HR,ssp126,2022
2023-07-01,16.527891,0.52495575,MPI-ESM1-2-HR,ssp126,2023
2024-07-01,17.384829,1.3818932,MPI-ESM1-2-HR,ssp126,2024
2025-07-01,16.44082,0.43788528,MPI-ESM1-2-HR,ssp126,2025
2026-07-01,16.005098,0.0021629333,MPI-ESM1-2-HR,ssp126,2026
2027-07-01,16.062086,0.059150696,MPI-ESM1-2-HR,ssp126,2027
2028-07-01,16.107294,0.10435867,MPI-ESM1-2-HR,ssp126,2028
2029-07-01,17.419405,1.4164696,MPI-ESM1-2-HR,ssp126,2029
2030-07-01,16.053795,0.05085945,MPI-ESM1-2-HR,ssp126,2030
2031-07-01,15.732399,-0.27053642,MPI-ESM1-2-HR,ssp126,2031
2032-07-01,16.273432,0.27049637,MPI-ESM1-2-HR,ssp126,2032
2033-07-01,16.59842,0.5954838,MPI-ESM1-2-HR,ssp126,2033
2034-07-01,16.491999,0.48906326,MPI-ESM1-2-HR,ssp126,2034
2035-07-01,16.139341,0.13640594,MPI-ESM1-2-HR,ssp126,2035
2036-07-01,16.097244,0.09430885,MPI-ESM1-2-HR,ssp126,2036
2037-07-01,15.893181,-0.10975456,MPI-ESM1-2-HR,ssp126,2037
2038-07-01,16.492714,0.48977852,MPI-ESM1-2-HR,ssp126,2038
2039-07-01,16.207567,0.2046318,MPI-ESM1-2-HR,ssp126,2039
2040-07-01,15.992447,-0.01048851,MPI-ESM1-2-HR,ssp126,2040
2041-07-01,17.339064,1.3361282,MPI-ESM1-2-HR,ssp126,2041
2042-07-01,17.882666,1.8797302,MPI-ESM1-2-HR,ssp126,2042
2043-07-01,15.701027,-0.3019085,MPI-ESM1-2-HR,ssp126,2043
2044-07-01,16.35913,0.35619545,MPI-ESM1-2-HR,ssp126,2044
2045-07-01,16.488007,0.48507118,MPI-ESM1-2-HR,ssp126,2045
2046-07-01,17.173943,1.1710072,MPI-ESM1-2-HR,ssp126,2046
2047-07-01,16.627531,0.62459564,MPI-ESM1-2-HR,ssp126,2047
2048-07-01,16.782358,0.77942276,MPI-ESM1-2-HR,ssp126,2048
2049-07-01,16.851004,0.84806824,MPI-ESM1-2-HR,ssp126,2049
2050-07-01,16.780617,0.77768135,MPI-ESM1-2-HR,ssp126,2050
2051-07-01,15.72211,-0.28082561,MPI-ESM1-2-HR,ssp126,2051
2052-07-01,16.694838,0.69190216,MPI-ESM1-2-HR,ssp126,2052
2053-07-01,16.213547,0.21061134,MPI-ESM1-2-HR,ssp126,2053
2054-07-01,17.664679,1.6617432,MPI-ESM1-2-HR,ssp126,2054
2055-07-01,17.131117,1.1281815,MPI-ESM1-2-HR,ssp126,2055
2056-07-01,16.244688,0.24175262,MPI-ESM1-2-HR,ssp126,2056
2057-07-01,16.488945,0.4860096,MPI-ESM1-2-HR,ssp126,2057
2058-07-01,16.53345,0.53051376,MPI-ESM1-2-HR,ssp126,2058
2059-07-01,15.1080675,-0.8948679,MPI-ESM1-2-HR,ssp126,2059
2060-07-01,16.921799,0.9188633,MPI-ESM1-2-HR,ssp126,2060
2061-07-01,16.674706,0.6717701,MPI-ESM1-2-HR,ssp126,2061
2062-07-01,15.804932,-0.19800377,MPI-ESM1-2-HR,ssp126,2062
2063-07-01,17.160156,1.1572208,MPI-ESM1-2-HR,ssp126,2063
2064-07-01,16.687937,0.6850014,MPI-ESM1-2-HR,ssp126,2064
2065-07-01,16.296911,0.29397583,MPI-ESM1-2-HR,ssp126,2065
2066-07-01,17.132528,1.1295929,MPI-ESM1-2-HR,ssp126,2066
2067-07-01,16.999178,0.9962425,MPI-ESM1-2-HR,ssp126,2067
2068-07-01,16.953684,0.95074844,MPI-ESM1-2-HR,ssp126,2068
2069-07-01,16.109446,0.10651016,MPI-ESM1-2-HR,ssp126,2069
2070-07-01,17.155838,1.1529026,MPI-ESM1-2-HR,ssp126,2070
2071-07-01,17.378637,1.3757019,MPI-ESM1-2-HR,ssp126,2071
2072-07-01,17.706385,1.7034492,MPI-ESM1-2-HR,ssp126,2072
2073-07-01,16.446243,0.44330788,MPI-ESM1-2-HR,ssp126,2073
2074-07-01,15.317655,-0.6852808,MPI-ESM1-2-HR,ssp126,2074
2075-07-01,15.55511,-0.44782543,MPI-ESM1-2-HR,ssp126,2075
2076-07-01,15.802452,-0.20048332,MPI-ESM1-2-HR,ssp126,2076
2077-07-01,15.656398,-0.3465376,MPI-ESM1-2-HR,ssp126,2077
2078-07-01,16.665583,0.66264725,MPI-ESM1-2-HR,ssp126,2078
2079-07-01,15.615601,-0.38733482,MPI-ESM1-2-HR,ssp126,2079
2080-07-01,15.939488,-0.063447,MPI-ESM1-2-HR,ssp126,2080
2081-07-01,16.627258,0.6243229,MPI-ESM1-2-HR,ssp126,2081
2082-07-01,16.147635,0.1446991,MPI-ESM1-2-HR,ssp126,2082
2083-07-01,15.7382765,-0.26465893,MPI-ESM1-2-HR,ssp126,2083
2084-07-01,16.459047,0.4561119,MPI-ESM1-2-HR,ssp126,2084
2085-07-01,16.519958,0.5170231,MPI-ESM1-2-HR,ssp126,2085
2086-07-01,16.384214,0.381279,MPI-ESM1-2-HR,ssp126,2086
2087-07-01,16.320581,0.31764603,MPI-ESM1-2-HR,ssp126,2087
2088-07-01,16.511614,0.50867844,MPI-ESM1-2-HR,ssp126,2088
2089-07-01,16.658188,0.65525246,MPI-ESM1-2-HR,ssp126,2089
2090-07-01,16.384329,0.38139343,MPI-ESM1-2-HR,ssp126,2090
2091-07-01,16.083193,0.080257416,MPI-ESM1-2-HR,ssp126,2091
2092-07-01,15.9249525,-0.0779829,MPI-ESM1-2-HR,ssp126,2092
2093-07-01,16.64519,0.6422539,MPI-ESM1-2-HR,ssp126,2093
2094-07-01,17.513695,1.5107594,MPI-ESM1-2-HR,ssp126,2094
2095-07-01,17.526587,1.5236511,MPI-ESM1-2-HR,ssp126,2095
2096-07-01,16.344873,0.34193802,MPI-ESM1-2-HR,ssp126,2096
2097-07-01,15.948873,-0.054062843,MPI-ESM1-2-HR,ssp126,2097
2098-07-01,16.712816,0.7098808,MPI-ESM1-2-HR,ssp126,2098
2099-07-01,16.568611,0.56567574,MPI-ESM1-2-HR,ssp126,2099
2100-07-01,15.994283,-0.008652687,MPI-ESM1-2-HR,ssp126,2100
2015-07-01,15.471995,-0.86788464,MPI-ESM1-2-HR,ssp245,2015
2016-07-01,16.349443,0.009563446,MPI-ESM1-2-HR,ssp245,2016
2017-07-01,16.159973,-0.17990685,MPI-ESM1-2-HR,ssp245,2017
2018-07-01,16.123804,-0.2160759,MPI-ESM1-2-HR,ssp245,2018
2019-07-01,16.668447,0.3285675,MPI-ESM1-2-HR,ssp245,2019
2020-07-01,17.265608,0.92572784,MPI-ESM1-2-HR,ssp245,2020
2021-07-01,16.485413,0.14553261,MPI-ESM1-2-HR,ssp245,2021
2022-07-01,16.158419,-0.18146133,MPI-ESM1-2-HR,ssp245,2022
2023-07-01,15.814219,-0.5256605,MPI-ESM1-2-HR,ssp245,2023
2024-07-01,17.029032,0.68915176,MPI-ESM1-2-HR,ssp245,2024
2025-07-01,17.115356,0.77547646,MPI-ESM1-2-HR,ssp245,2025
2026-07-01,16.223625,-0.11625481,MPI-ESM1-2-HR,ssp245,2026
2027-07-01,16.556383,0.21650314,MPI-ESM1-2-HR,ssp245,2027
2028-07-01,16.469568,0.12968826,MPI-ESM1-2-HR,ssp245,2028
2029-07-01,17.92113,1.5812492,MPI-ESM1-2-HR,ssp245,2029
2030-07-01,15.859441,-0.4804392,MPI-ESM1-2-HR,ssp245,2030
2031-07-01,15.850082,-0.4897976,MPI-ESM1-2-HR,ssp245,2031
2032-07-01,16.657135,0.31725502,MPI-ESM1-2-HR,ssp245,2032
2033-07-01,16.426277,0.08639717,MPI-ESM1-2-HR,ssp245,2033
2034-07-01,16.313196,-0.026683807,MPI-ESM1-2-HR,ssp245,2034
2035-07-01,16.309837,-0.030042648,MPI-ESM1-2-HR,ssp245,2035
2036-07-01,16.086166,-0.2537136,MPI-ESM1-2-HR,ssp245,2036
2037-07-01,16.094782,-0.24509811,MPI-ESM1-2-HR,ssp245,2037
2038-07-01,15.6210985,-0.7187815,MPI-ESM1-2-HR,ssp245,2038
2039-07-01,15.980545,-0.35933495,MPI-ESM1-2-HR,ssp245,2039
2040-07-01,16.391218,0.051338196,MPI-ESM1-2-HR,ssp245,2040
2041-07-01,16.811857,0.47197723,MPI-ESM1-2-HR,ssp245,2041
2042-07-01,18.154367,1.8144875,MPI-ESM1-2-HR,ssp245,2042
2043-07-01,16.333048,-0.006832123,MPI-ESM1-2-HR,ssp245,2043
2044-07-01,16.724085,0.38420486,MPI-ESM1-2-HR,ssp245,2044
2045-07-01,15.799197,-0.5406828,MPI-ESM1-2-HR,ssp245,2045
2046-07-01,16.581337,0.24145699,MPI-ESM1-2-HR,ssp245,2046
2047-07-01,16.793657,0.4537773,MPI-ESM1-2-HR,ssp245,2047
2048-07-01,17.326666,0.9867859,MPI-ESM1-2-HR,ssp245,2048
2049-07-01,16.513494,0.1736145,MPI-ESM1-2-HR,ssp245,2049
2050-07-01,15.749181,-0.5906992,MPI-ESM1-2-HR,ssp245,2050
2051-07-01,16.051903,-0.28797722,MPI-ESM1-2-HR,ssp245,2051
2052-07-01,17.260794,0.9209137,MPI-ESM1-2-HR,ssp245,2052
2053-07-01,16.32512,-0.014759064,MPI-ESM1-2-HR,ssp245,2053
2054-07-01,17.456224,1.1163445,MPI-ESM1-2-HR,ssp245,2054
2055-07-01,17.127134,0.78725433,MPI-ESM1-2-HR,ssp245,2055
2056-07-01,16.12385,-0.21603012,MPI-ESM1-2-HR,ssp245,2056
2057-07-01,15.758634,-0.5812464,MPI-ESM1-2-HR,ssp245,2057
2058-07-01,15.567482,-0.772398,MPI-ESM1-2-HR,ssp245,2058
2059-07-01,16.789015,0.44913483,MPI-ESM1-2-HR,ssp245,2059
2060-07-01,17.025969,0.68608856,MPI-ESM1-2-HR,ssp245,2060
2061-07-01,17.514265,1.1743851,MPI-ESM1-2-HR,ssp245,2061
2062-07-01,16.496544,0.1566639,MPI-ESM1-2-HR,ssp245,2062
2063-07-01,17.265753,0.9258728,MPI-ESM1-2-HR,ssp245,2063
2064-07-01,16.516615,0.17673492,MPI-ESM1-2-HR,ssp245,2064
2065-07-01,16.653982,0.31410217,MPI-ESM1-2-HR,ssp245,2065
2066-07-01,16.730103,0.39022255,MPI-ESM1-2-HR,ssp245,2066
2067-07-01,16.915367,0.57548714,MPI-ESM1-2-HR,ssp245,2067
2068-07-01,16.670797,0.33091736,MPI-ESM1-2-HR,ssp245,2068
2069-07-01,17.213175,0.87329483,MPI-ESM1-2-HR,ssp245,2069
2070-07-01,16.212868,-0.12701225,MPI-ESM1-2-HR,ssp245,2070
2071-07-01,16.943054,0.6031742,MPI-ESM1-2-HR,ssp245,2071
2072-07-01,16.49233,0.15245056,MPI-ESM1-2-HR,ssp245,2072
2073-07-01,17.182371,0.84249115,MPI-ESM1-2-HR,ssp245,2073
2074-07-01,16.362356,0.022476196,MPI-ESM1-2-HR,ssp245,2074
2075-07-01,16.908714,0.5688343,MPI-ESM1-2-HR,ssp245,2075
2076-07-01,17.11174,0.7718601,MPI-ESM1-2-HR,ssp245,2076
2077-07-01,16.369928,0.03004837,MPI-ESM1-2-HR,ssp245,2077
2078-07-01,16.600096,0.26021576,MPI-ESM1-2-HR,ssp245,2078
2079-07-01,16.924788,0.58490753,MPI-ESM1-2-HR,ssp245,2079
2080-07-01,17.37358,1.033701,MPI-ESM1-2-HR,ssp245,2080
2081-07-01,16.649118,0.30923843,MPI-ESM1-2-HR,ssp245,2081
2082-07-01,16.409037,0.06915665,MPI-ESM1-2-HR,ssp245,2082
2083-07-01,17.62342,1.2835407,MPI-ESM1-2-HR,ssp245,2083
2084-07-01,17.442717,1.1028366,MPI-ESM1-2-HR,ssp245,2084
2085-07-01,16.805433,0.46555328,MPI-ESM1-2-HR,ssp245,2085
2086-07-01,16.971306,0.63142586,MPI-ESM1-2-HR,ssp245,2086
2087-07-01,16.906273,0.5663929,MPI-ESM1-2-HR,ssp245,2087
2088-07-01,17.476265,1.136385,MPI-ESM1-2-HR,ssp245,2088
2089-07-01,17.86329,1.5234108,MPI-ESM1-2-HR,ssp245,2089
2090-07-01,17.033218,0.6933384,MPI-ESM1-2-HR,ssp245,2090
2091-07-01,16.619576,0.2796955,MPI-ESM1-2-HR,ssp245,2091
2092-07-01,17.369339,1.029459,MPI-ESM1-2-HR,ssp245,2092
2093-07-01,17.6909,1.3510208,MPI-ESM1-2-HR,ssp245,2093
2094-07-01,17.04605,0.7061691,MPI-ESM1-2-HR,ssp245,2094
2095-07-01,17.352274,1.012394,MPI-ESM1-2-HR,ssp245,2095
2096-07-01,17.592012,1.2521324,MPI-ESM1-2-HR,ssp245,2096
2097-07-01,17.146284,0.8064041,MPI-ESM1-2-HR,ssp245,2097
2098-07-01,16.335653,-0.0042266846,MPI-ESM1-2-HR,ssp245,2098
2099-07-01,17.371864,1.0319843,MPI-ESM1-2-HR,ssp245,2099
2100-07-01,17.026026,0.6861458,MPI-ESM1-2-HR,ssp245,2100
2015-07-01,16.16387,-0.65270805,MPI-ESM1-2-HR,ssp370,2015
2016-07-01,16.101107,-0.71547127,MPI-ESM1-2-HR,ssp370,2016
2017-07-01,16.694794,-0.12178421,MPI-ESM1-2-HR,ssp370,2017
2018-07-01,17.176088,0.35951042,MPI-ESM1-2-HR,ssp370,2018
2019-07-01,17.56572,0.7491417,MPI-ESM1-2-HR,ssp370,2019
2020-07-01,17.197891,0.38131332,MPI-ESM1-2-HR,ssp370,2020
2021-07-01,15.480354,-1.3362236,MPI-ESM1-2-HR,ssp370,2021
2022-07-01,16.536097,-0.28048134,MPI-ESM1-2-HR,ssp370,2022
2023-07-01,16.655394,-0.16118431,MPI-ESM1-2-HR,ssp370,2023
2024-07-01,16.032053,-0.7845249,MPI-ESM1-2-HR,ssp370,2024
2025-07-01,16.227486,-0.58909225,MPI-ESM1-2-HR,ssp370,2025
2026-07-01,16.490692,-0.32588577,MPI-ESM1-2-HR,ssp370,2026
2027-07-01,16.852743,0.036165237,MPI-ESM1-2-HR,ssp370,2027
2028-07-01,15.893913,-0.92266464,MPI-ESM1-2-HR,ssp370,2028
2029-07-01,16.289915,-0.5266628,MPI-ESM1-2-HR,ssp370,2029
2030-07-01,16.810343,-0.0062351227,MPI-ESM1-2-HR,ssp370,2030
2031-07-01,17.327309,0.51073074,MPI-ESM1-2-HR,ssp370,2031
2032-07-01,17.252617,0.43603897,MPI-ESM1-2-HR,ssp370,2032
2033-07-01,17.11579,0.2992115,MPI-ESM1-2-HR,ssp370,2033
2034-07-01,17.435282,0.61870384,MPI-ESM1-2-HR,ssp370,2034
2035-07-01,16.978563,0.1619854,MPI-ESM1-2-HR,ssp370,2035
2036-07-01,16.09678,-0.71979713,MPI-ESM1-2-HR,ssp370,2036
2037-07-01,16.328943,-0.48763466,MPI-ESM1-2-HR,ssp370,2037
2038-07-01,15.057391,-1.7591867,MPI-ESM1-2-HR,ssp370,2038
2039-07-01,16.98996,0.1733818,MPI-ESM1-2-HR,ssp370,2039
2040-07-01,16.828192,0.011613846,MPI-ESM1-2-HR,ssp370,2040
2041-07-01,16.45857,-0.35800743,MPI-ESM1-2-HR,ssp370,2041
2042-07-01,15.891522,-0.9250555,MPI-ESM1-2-HR,ssp370,2042
2043-07-01,16.644218,-0.17235947,MPI-ESM1-2-HR,ssp370,2043
2044-07-01,15.672455,-1.1441231,MPI-ESM1-2-HR,ssp370,2044
2045-07-01,15.918256,-0.8983221,MPI-ESM1-2-HR,ssp370,2045
2046-07-01,17.116903,0.3003254,MPI-ESM1-2-HR,ssp370,2046
2047-07-01,16.772047,-0.04453087,MPI-ESM1-2-HR,ssp370,2047
2048-07-01,16.306297,-0.5102806,MPI-ESM1-2-HR,ssp370,2048
2049-07-01,17.191774,0.37519646,MPI-ESM1-2-HR,ssp370,2049
2050-07-01,17.409441,0.5928631,MPI-ESM1-2-HR,ssp370,2050
2051-07-01,17.17293,0.35635185,MPI-ESM1-2-HR,ssp370,2051
2052-07-01,18.145037,1.3284588,MPI-ESM1-2-HR,ssp370,2052
2053-07-01,17.127562,0.31098366,MPI-ESM1-2-HR,ssp370,2053
2054-07-01,16.749285,-0.06729317,MPI-ESM1-2-HR,ssp370,2054
2055-07-01,16.481321,-0.33525658,MPI-ESM1-2-HR,ssp370,2055
2056-07-01,16.648308,-0.16827011,MPI-ESM1-2-HR,ssp370,2056
2057-07-01,17.372108,0.55553055,MPI-ESM1-2-HR,ssp370,2057
2058-07-01,17.090925,0.2743473,MPI-ESM1-2-HR,ssp370,2058
2059-07-01,17.565239,0.74866104,MPI-ESM1-2-HR,ssp370,2059
2060-07-01,16.570032,-0.24654579,MPI-ESM1-2-HR,ssp370,2060
2061-07-01,17.79094,0.9743614,MPI-ESM1-2-HR,ssp370,2061
2062-07-01,17.135445,0.31886673,MPI-ESM1-2-HR,ssp370,2062
2063-07-01,17.862541,1.0459633,MPI-ESM1-2-HR,ssp370,2063
2064-07-01,17.097189,0.28061104,MPI-ESM1-2-HR,ssp370,2064
2065-07-01,17.680992,0.8644142,MPI-ESM1-2-HR,ssp370,2065
2066-07-01,16.456797,-0.35978127,MPI-ESM1-2-HR,ssp370,2066
2067-07-01,16.880445,0.06386757,MPI-ESM1-2-HR,ssp370,2067
2068-07-01,17.434654,0.6180763,MPI-ESM1-2-HR,ssp370,2068
2069-07-01,17.079882,0.26330376,MPI-ESM1-2-HR,ssp370,2069
2070-07-01,17.005465,0.18888664,MPI-ESM1-2-HR,ssp370,2070
2071-07-01,16.682955,-0.13362312,MPI-ESM1-2-HR,ssp370,2071
2072-07-01,17.772501,0.9559231,MPI-ESM1-2-HR,ssp370,2072
2073-07-01,17.078424,0.26184654,MPI-ESM1-2-HR,ssp370,2073
2074-07-01,16.89969,0.08311272,MPI-ESM1-2-HR,ssp370,2074
2075-07-01,17.495848,0.6792698,MPI-ESM1-2-HR,ssp370,2075
2076-07-01,16.408964,-0.40761375,MPI-ESM1-2-HR,ssp370,2076
2077-07-01,17.050026,0.23344803,MPI-ESM1-2-HR,ssp370,2077
2078-07-01,16.794474,-0.022104263,MPI-ESM1-2-HR,ssp370,2078
2079-07-01,17.117432,0.30085373,MPI-ESM1-2-HR,ssp370,2079
2080-07-01,16.785055,-0.03152275,MPI-ESM1-2-HR,ssp370,2080
2081-07-01,16.715303,-0.10127449,MPI-ESM1-2-HR,ssp370,2081
2082-07-01,17.535048,0.7184696,MPI-ESM1-2-HR,ssp370,2082
2083-07-01,16.730478,-0.086099625,MPI-ESM1-2-HR,ssp370,2083
2084-07-01,17.2901,0.4735222,MPI-ESM1-2-HR,ssp370,2084
2085-07-01,18.466965,1.6503868,MPI-ESM1-2-HR,ssp370,2085
2086-07-01,17.359665,0.543087,MPI-ESM1-2-HR,ssp370,2086
2087-07-01,16.484367,-0.33221054,MPI-ESM1-2-HR,ssp370,2087
2088-07-01,17.446577,0.62999916,MPI-ESM1-2-HR,ssp370,2088
2089-07-01,17.714241,0.8976631,MPI-ESM1-2-HR,ssp370,2089
2090-07-01,17.510172,0.693594,MPI-ESM1-2-HR,ssp370,2090
2091-07-01,17.862131,1.0455532,MPI-ESM1-2-HR,ssp370,2091
2092-07-01,17.677774,0.8611965,MPI-ESM1-2-HR,ssp370,2092
2093-07-01,17.487427,0.67084885,MPI-ESM1-2-HR,ssp370,2093
2094-07-01,17.681425,0.8648472,MPI-ESM1-2-HR,ssp370,2094
2095-07-01,17.10372,0.2871418,MPI-ESM1-2-HR,ssp370,2095
2096-07-01,17.122202,0.305624,MPI-ESM1-2-HR,ssp370,2096
2097-07-01,17.069124,0.2525463,MPI-ESM1-2-HR,ssp370,2097
2098-07-01,17.466627,0.6500492,MPI-ESM1-2-HR,ssp370,2098
2099-07-01,18.19296,1.3763828,MPI-ESM1-2-HR,ssp370,2099
2100-07-01,18.382448,1.5658703,MPI-ESM1-2-HR,ssp370,2100
2015-07-01,15.615626,-0.7615843,MPI-ESM1-2-HR,ssp585,2015
2016-07-01,15.963298,-0.41391277,MPI-ESM1-2-HR,ssp585,2016
2017-07-01,16.663145,0.28593445,MPI-ESM1-2-HR,ssp585,2017
2018-07-01,17.00811,0.6308994,MPI-ESM1-2-HR,ssp585,2018
2019-07-01,16.485128,0.107917786,MPI-ESM1-2-HR,ssp585,2019
2020-07-01,16.527946,0.15073586,MPI-ESM1-2-HR,ssp585,2020
2021-07-01,16.307852,-0.069358826,MPI-ESM1-2-HR,ssp585,2021
2022-07-01,17.044024,0.6668129,MPI-ESM1-2-HR,ssp585,2022
2023-07-01,17.528013,1.1508026,MPI-ESM1-2-HR,ssp585,2023
2024-07-01,16.071066,-0.3061447,MPI-ESM1-2-HR,ssp585,2024
2025-07-01,16.854408,0.47719765,MPI-ESM1-2-HR,ssp585,2025
2026-07-01,16.60581,0.22859955,MPI-ESM1-2-HR,ssp585,2026
2027-07-01,16.999228,0.6220169,MPI-ESM1-2-HR,ssp585,2027
2028-07-01,16.141197,-0.23601341,MPI-ESM1-2-HR,ssp585,2028
2029-07-01,16.087069,-0.29014206,MPI-ESM1-2-HR,ssp585,2029
2030-07-01,16.24778,-0.12943077,MPI-ESM1-2-HR,ssp585,2030
2031-07-01,16.36258,-0.014631271,MPI-ESM1-2-HR,ssp585,2031
2032-07-01,16.107706,-0.26950455,MPI-ESM1-2-HR,ssp585,2032
2033-07-01,16.263784,-0.11342621,MPI-ESM1-2-HR,ssp585,2033
2034-07-01,15.744021,-0.6331892,MPI-ESM1-2-HR,ssp585,2034
