# location=Lisboa lat=38.72 lon=-9.14 baseline=1991-2020
scenario,time,mean,min,max
ssp245,2031-07-01,0.07327046394348144,-0.3536689758300781,0.45500717163085935
ssp245,2032-07-01,0.08897500038146973,-0.11865367889404296,0.4941761016845703
ssp245,2033-07-01,0.1304186820983887,-0.13407363891601562,0.5283073425292969
ssp245,2034-07-01,0.17553768157958985,-0.09389877319335938,0.5096363067626953
ssp245,2035-07-01,0.21917104721069336,-0.09382820129394531,0.4877788543701172
ssp245,2036-07-01,0.29585766792297363,-0.25486392974853517,0.5779232025146485
ssp245,2037-07-01,0.3580947399139404,-0.321394157409668,0.6564769744873047
ssp245,2038-07-01,0.43347964286804197,-0.3051179885864258,0.9492900848388672
ssp245,2039-07-01,0.33755016326904297,-0.15997982025146484,0.9111679077148438
ssp245,2040-07-01,0.3950217247009278,0.17100162506103517,0.801022720336914
ssp245,2041-07-01,0.4487487316131592,0.22031784057617188,0.8909828186035156
ssp245,2042-07-01,0.40143895149230957,0.025436210632324218,0.9620880126953125
ssp245,2043-07-01,0.3138274192810059,-0.07421760559082032,0.9572254180908203
ssp245,2044-07-01,0.41150984764099124,0.10275192260742187,0.975314712524414
ssp245,2045-07-01,0.2619501113891602,-0.11434593200683593,1.0660083770751954
ssp245,2046-07-01,0.34670095443725585,-0.12267322540283203,1.1325492858886719
ssp245,2047-07-01,0.5105127334594727,0.17344703674316406,1.1599346160888673
ssp245,2048-07-01,0.7074252128601074,0.25298709869384767,1.125952911376953
ssp245,2049-07-01,0.7270478248596192,0.14710025787353515,1.2840988159179687
ssp245,2050-07-01,0.8917786121368407,0.24052753448486328,1.4570278167724608
ssp245,2051-07-01,0.8930019855499267,0.040218544006347653,1.6093105316162108
ssp245,2052-07-01,0.9018023014068604,0.22876453399658203,1.3712528228759766
ssp245,2053-07-01,0.756580924987793,0.3225555419921875,1.378365707397461
ssp245,2054-07-01,0.8107906341552734,0.4549163818359375,1.5386260986328124
ssp245,2055-07-01,0.7381311893463135,0.2183126449584961,1.467494583129883
ssp245,2056-07-01,0.7087379932403564,0.06678485870361328,1.529617691040039
ssp245,2057-07-01,0.6578187465667725,-0.06665706634521484,1.5008316040039062
ssp245,2058-07-01,0.8051802158355713,-0.08689022064208984,1.5377056121826171
ssp245,2059-07-01,0.8866684436798096,0.1911928176879883,1.4944923400878907
ssp245,2060-07-01,1.0159732818603515,0.3387748718261719,1.693771743774414
ssp245,2061-07-01,1.1421061515808106,0.6784290313720703,1.7105842590332032
ssp245,2062-07-01,1.1917929649353027,0.6239490509033203,1.8093734741210938
ssp245,2063-07-01,1.1559980392456055,0.5495517730712891,1.778549575805664
ssp245,2064-07-01,1.1147147178649903,0.3927192687988281,1.8749858856201171
ssp245,2065-07-01,1.0778536796569824,0.4764839172363281,1.7491790771484375
ssp245,2066-07-01,1.0153841018676757,0.35749282836914065,1.7448543548583983
ssp245,2067-07-01,1.049011516571045,0.4968048095703125,1.905410385131836
ssp245,2068-07-01,1.056274700164795,0.4085819244384766,2.0736331939697266
ssp245,2069-07-01,1.0765945434570312,0.4511722564697266,1.937436294555664
ssp245,2070-07-01,1.029177188873291,0.36656494140625,2.0271026611328127
ssp245,2071-07-01,1.0795719146728515,0.42508697509765625,2.0082015991210938
ssp245,2072-07-01,1.0632830619812013,0.29871597290039065,1.8801620483398438
ssp245,2073-07-01,1.081278419494629,0.26111793518066406,1.84205322265625
ssp245,2074-07-01,1.100413990020752,0.38288307189941406,1.804386520385742
ssp245,2075-07-01,1.1788907051086426,0.44714202880859377,1.8727993011474608
ssp245,2076-07-01,1.222740364074707,0.33068695068359377,1.9635700225830077
ssp245,2077-07-01,1.2474709510803224,0.4431732177734375,1.789771270751953
ssp245,2078-07-01,1.3819004058837892,0.5361465454101563,1.8433860778808593
ssp245,2079-07-01,1.3616633415222168,0.44362220764160154,1.903670883178711
ssp245,2080-07-01,1.3420406341552735,0.4514438629150391,2.0193382263183595
ssp245,2081-07-01,1.3091652870178223,0.6561088562011719,1.944890594482422
ssp245,2082-07-01,1.4330730438232422,0.7596946716308594,2.13477783203125
ssp245,2083-07-01,1.3914589881896973,0.6460651397705078,2.2681419372558596
ssp245,2084-07-01,1.5170741081237793,0.7105026245117188,2.3143115997314454
ssp245,2085-07-01,1.55798397064209,0.8099498748779297,2.2183979034423826
ssp245,2086-07-01,1.7037394523620604,0.7805187225341796,2.44763069152832
ssp245,2087-07-01,1.71665735244751,0.8646335601806641,2.575404739379883
ssp245,2088-07-01,1.7471302032470701,0.9101905822753906,2.54510383605957
ssp245,2089-07-01,1.670610523223877,0.8398445129394532,2.550406265258789
ssp245,2090-07-01,1.640446090698242,0.9324577331542969,2.4564182281494142
ssp245,2091-07-01,1.5547637939453125,0.9753849029541015,2.342677688598633
ssp245,2092-07-01,1.4566835403442382,0.8119365692138671,2.26666374206543
ssp245,2093-07-01,1.4558420181274414,0.8757476806640625,2.286966323852539
ssp245,2094-07-01,1.5680352210998536,1.0702350616455079,2.306310272216797
ssp245,2095-07-01,1.6610755920410156,1.0256240844726563,2.5201034545898438
ssp245,2096-07-01,1.5970444679260254,0.7545745849609375,2.4207088470458986
ssp245,2097-07-01,1.6688166618347169,0.8197376251220703,2.2971588134765626
ssp245,2098-07-01,1.6486422538757326,0.7544879913330078,2.209355926513672
ssp245,2099-07-01,1.5799754858016968,0.6300768852233887,2.1460461616516113
ssp245,2100-07-01,1.5629741350809734,0.5713011423746744,2.3172429402669272
ssp370,2015-07-01,-0.09339443842569987,-0.4966545104980469,0.1163622538248698
ssp370,2016-07-01,-0.090972900390625,-0.28261327743530273,-0.0023097991943359375
ssp370,2017-07-01,0.0326873779296875,-0.07626228332519532,0.12190170288085937
ssp370,2018-07-01,0.026017951965332034,-0.052791595458984375,0.1305419921875
ssp370,2019-07-01,-0.07083597183227539,-0.14460220336914062,0.0063915252685546875
ssp370,2020-07-01,0.028117847442626954,-0.025347900390625,0.15170326232910156
ssp370,2021-07-01,-0.024338531494140628,-0.12948684692382811,0.1979206085205078
ssp370,2022-07-01,-0.23840456008911132,-0.4362201690673828,0.022883224487304687
ssp370,2023-07-01,-0.2851140022277832,-0.6303012847900391,-0.13961753845214844
ssp370,2024-07-01,-0.25513010025024413,-0.4282337188720703,-0.09323081970214844
ssp370,2025-07-01,-0.323941707611084,-0.6553482055664063,-0.06148834228515625
ssp370,2026-07-01,-0.3047980308532715,-0.5943077087402344,-0.012937164306640625
ssp370,2027-07-01,-0.19238643646240236,-0.4656280517578125,0.11389999389648438
ssp370,2028-07-01,-0.13959226608276368,-0.34905662536621096,0.19542999267578126
ssp370,2029-07-01,-0.1589045524597168,-0.33634223937988283,-0.006419754028320313
ssp370,2030-07-01,-0.08962745666503907,-0.36850776672363283,0.08644790649414062
ssp370,2031-07-01,0.0708740234375,-0.2692890167236328,0.2940235137939453
ssp370,2032-07-01,0.18868465423583985,0.03941802978515625,0.3716899871826172
ssp370,2033-07-01,0.3588865280151367,0.15779953002929686,0.5543235778808594
ssp370,2034-07-01,0.42402400970458987,0.159228515625,0.8882755279541016
ssp370,2035-07-01,0.4987619400024414,-0.025506210327148438,0.9115665435791016
ssp370,2036-07-01,0.40116562843322756,-0.43718585968017576,1.0719669342041016
