# location=Madrid lat=40.42 lon=-3.7 baseline=1991-2020
scenario,time,mean,min,max
historical,1950-07-01,-0.709660530090332,-1.278206507364909,0.06389776865641277
historical,1951-07-01,-0.8132389783859253,-1.2870817184448242,-0.28763413429260254
historical,1952-07-01,-0.7557395935058593,-1.1893342971801757,-0.21055469512939454
historical,1953-07-01,-0.721350622177124,-1.2898591995239257,-0.38700180053710936
historical,1954-07-01,-0.8273571968078614,-1.5887639999389649,-0.400358772277832
historical,1955-07-01,-0.8020705699920654,-1.6224817276000976,-0.30292491912841796
historical,1956-07-01,-0.7732000827789307,-1.526703453063965,-0.3222482681274414
historical,1957-07-01,-0.8044277667999268,-1.4984085083007812,-0.43889675140380857
historical,1958-07-01,-0.8736994743347168,-1.29595947265625,-0.5484357833862304
historical,1959-07-01,-0.7532552719116211,-1.0975513458251953,-0.43827285766601565
historical,1960-07-01,-0.7360241413116455,-1.087509536743164,-0.3630830764770508
historical,1961-07-01,-0.7198111534118652,-1.0313453674316406,-0.10001945495605469
historical,1962-07-01,-0.7629301071166992,-1.1858266830444335,0.07919197082519532
historical,1963-07-01,-0.8004659652709961,-1.5684453964233398,0.2022947311401367
historical,1964-07-01,-0.8615188598632812,-1.9469802856445313,0.19929637908935546
historical,1965-07-01,-0.8254844665527343,-2.0462326049804687,0.07679767608642578
historical,1966-07-01,-0.7903416633605957,-1.853506851196289,-0.06255569458007812
historical,1967-07-01,-0.8397183418273926,-1.925772476196289,-0.18298778533935547
historical,1968-07-01,-0.8656697750091553,-1.760177993774414,-0.4897006988525391
historical,1969-07-01,-0.8411965847015381,-1.4093860626220702,-0.606324577331543
historical,1970-07-01,-0.9647302150726318,-1.5679437637329101,-0.677409553527832
historical,1971-07-01,-0.9709849834442139,-1.9736288070678711,-0.5170591354370118
historical,1972-07-01,-0.8923753261566162,-1.8935441970825195,-0.4149473190307617
historical,1973-07-01,-0.772000503540039,-1.5776659011840821,-0.2679868698120117
historical,1974-07-01,-0.7942324638366699,-1.7888603210449219,-0.18464698791503906
historical,1975-07-01,-0.720316219329834,-1.525090217590332,-0.09508514404296875
historical,1976-07-01,-0.6363949775695801,-1.1579957962036134,-0.18079776763916017
historical,1977-07-01,-0.6161705493927002,-1.026930809020996,-0.043417167663574216
historical,1978-07-01,-0.5207873821258545,-1.2846437454223634,0.2583950042724609
historical,1979-07-01,-0.4712632179260254,-1.1566459655761718,0.15950946807861327
historical,1980-07-01,-0.42491998672485354,-1.0793846130371094,0.10949325561523438
historical,1981-07-01,-0.5459271430969238,-1.5068315505981444,0.30295429229736326
historical,1982-07-01,-0.57207350730896,-1.662407684326172,0.2036052703857422
historical,1983-07-01,-0.8304287910461425,-1.7087913513183595,-0.5156354904174805
historical,1984-07-01,-0.9568288803100585,-1.792118453979492,-0.4826303482055664
historical,1985-07-01,-0.9634149551391601,-2.2061800003051757,-0.3236501693725586
historical,1986-07-01,-0.8264127731323242,-2.0601360321044924,-0.2351898193359375
historical,1987-07-01,-0.7349888324737549,-2.01983757019043,-0.1416105270385742
historical,1988-07-01,-0.4184051036834717,-1.8866344451904298,0.4756267547607422
historical,1989-07-01,-0.334800386428833,-1.8315135955810546,0.5425727844238282
historical,1990-07-01,-0.3766639232635498,-1.3889455795288086,0.3807826995849609
historical,1991-07-01,-0.45018754005432127,-1.0245840072631835,0.26543540954589845
historical,1992-07-01,-0.3999903202056885,-0.7074901580810546,0.00037860870361328125
historical,1993-07-01,-0.626546573638916,-0.8590587615966797,-0.34896278381347656
historical,1994-07-01,-0.532357931137085,-0.6588905334472657,-0.3900360107421875
historical,1995-07-01,-0.45162215232849123,-0.5931186676025391,-0.2770904541015625
historical,1996-07-01,-0.4134380340576172,-0.7369583129882813,-0.1994760513305664
historical,1997-07-01,-0.4340464115142822,-0.6661035537719726,-0.21943016052246095
historical,1998-07-01,-0.1796041965484619,-0.3676731109619141,0.06897163391113281
historical,1999-07-01,-0.14634094238281248,-0.3582122802734375,0.12246322631835938
historical,2000-07-01,-0.03780241012573242,-0.23575954437255858,0.08559589385986328
historical,2001-07-01,0.24628901481628418,0.03983516693115234,0.5925413131713867
historical,2002-07-01,0.199593448638916,0.0633535385131836,0.3116474151611328
historical,2003-07-01,0.25153284072875975,0.039085769653320314,0.42185382843017577
historical,2004-07-01,0.37718505859375,0.17512264251708984,0.618348503112793
historical,2005-07-01,0.32898998260498047,0.16907024383544922,0.49225406646728515
historical,2006-07-01,0.20227785110473634,-0.19820232391357423,0.4827852249145508
historical,2007-07-01,0.42480044364929204,0.19395771026611328,0.6577568054199219
historical,2008-07-01,0.4132555961608887,0.30356464385986326,0.6429033279418945
historical,2009-07-01,0.22259387969970704,0.12702465057373047,0.31877822875976564
historical,2010-07-01,0.20823125839233397,0.007488632202148437,0.4043933868408203
historical,2011-07-01,0.26183438301086426,-0.190093994140625,0.55635986328125
historical,2012-07-01,0.2272919178009033,-0.16909847259521485,0.5932485580444335
historical,2013-07-01,0.17670226097106934,-0.36960530281066895,0.6313691139221191
historical,2014-07-01,0.3458383083343506,0.007601102193196614,0.8591353098551432
ssp126,2015-07-01,0.12014087041219076,0.05328019460042318,0.19440174102783203
ssp126,2016-07-01,-0.04210960865020752,-0.21157455444335938,0.11628341674804688
ssp126,2017-07-01,-0.041067886352539065,-0.26244869232177737,0.08900146484375
ssp126,2018-07-01,-0.0769003391265869,-0.3134319305419922,0.09826602935791015
ssp126,2019-07-01,-0.017623901367187507,-0.21001701354980468,0.28300819396972654
ssp126,2020-07-01,0.07905473709106445,0.015223503112792969,0.1835641860961914
ssp126,2021-07-01,0.23698844909667968,0.02114734649658203,0.5828983306884765
ssp126,2022-07-01,0.238585901260376,-0.1486600875854492,0.8438562393188477
ssp126,2023-07-01,0.2916236877441406,-0.12244300842285157,0.6984939575195312
ssp126,2024-07-01,0.33680200576782227,-0.18044776916503907,0.7332096099853516
ssp126,2025-07-01,0.24300932884216306,-0.302381706237793,0.8244058609008789
ssp126,2026-07-01,0.10955586433410644,-0.4912702560424805,0.6610891342163085
ssp126,2027-07-01,0.1607372760772705,-0.6849470138549805,0.8532232284545899
ssp126,2028-07-01,0.07377839088439944,-0.7921405792236328,0.6628707885742188
ssp126,2029-07-01,0.04614415168762204,-0.7759302139282227,0.7622556686401367
ssp126,2030-07-01,0.13275160789489746,-0.7133651733398437,0.8761960983276367
ssp126,2031-07-01,0.30230178833007815,-0.32357635498046877,0.8738767623901367
ssp126,2032-07-01,0.37342863082885747,-0.13485641479492189,1.0583608627319336
ssp126,2033-07-01,0.4949477672576904,-0.23441390991210936,1.634424591064453
ssp126,2034-07-01,0.5483952522277832,0.057207489013671876,1.7909511566162108
ssp126,2035-07-01,0.5412372589111328,0.017822074890136718,1.8912883758544923
ssp126,2036-07-01,0.7052621364593507,0.039090728759765624,2.0073986053466797
ssp126,2037-07-01,0.7629830837249756,0.3799598693847656,1.4480783462524414
ssp126,2038-07-01,0.7607887268066407,0.40214977264404295,1.163628387451172
ssp126,2039-07-01,0.9353222846984863,0.4805274963378906,1.471215057373047
ssp126,2040-07-01,1.0240665912628173,0.632725715637207,1.4661649703979491
ssp126,2041-07-01,0.9880114555358886,0.5262264251708985,1.532699966430664
ssp126,2042-07-01,1.0647508144378661,0.3981527328491211,1.803462600708008
ssp126,2043-07-01,1.2889988422393799,0.829591941833496,1.9839212417602539
ssp126,2044-07-01,1.2214788913726806,0.7291906356811524,1.7053070068359375
ssp126,2045-07-01,1.1532999992370605,0.7233501434326172,1.8608983993530273
ssp126,2046-07-01,1.1401010036468506,0.9208778381347656,1.7812341690063476
ssp126,2047-07-01,1.1871342182159423,0.7441282272338867,1.9785116195678711
ssp126,2048-07-01,0.9898489952087403,0.580105209350586,1.7559972763061524
ssp126,2049-07-01,1.0886393547058106,0.5017290115356445,2.5186281204223633
ssp126,2050-07-01,1.1684635162353516,0.5805091857910156,2.61489315032959
ssp126,2051-07-01,1.22002854347229,0.483140754699707,2.692867660522461
ssp126,2052-07-01,1.2564608573913574,0.33881359100341796,2.745612144470215
ssp126,2053-07-01,1.362157154083252,0.24786052703857422,3.0165700912475586
ssp126,2054-07-01,1.2435503005981445,0.27941303253173827,2.51059513092041
ssp126,2055-07-01,1.2784544467926025,0.06074542999267578,2.4526357650756836
ssp126,2056-07-01,1.2393728256225587,-0.19019393920898436,2.3508663177490234
ssp126,2057-07-01,0.9971335411071778,-0.2587848663330078,2.1303768157958984
ssp126,2058-07-01,1.1203353881835936,-0.036585235595703126,2.345598602294922
ssp126,2059-07-01,1.1477555274963378,-0.0020351409912109375,2.385417366027832
ssp126,2060-07-01,1.2060752391815186,0.2527778625488281,2.6773582458496095
ssp126,2061-07-01,1.2564031600952148,0.19746932983398438,2.894989776611328
ssp126,2062-07-01,1.5281657218933105,0.5468351364135742,3.3690685272216796
ssp126,2063-07-01,1.3556397438049317,0.4537479400634766,2.8746496200561524
ssp126,2064-07-01,1.3937742710113525,0.6205919265747071,2.8955984115600586
ssp126,2065-07-01,1.4450766086578368,0.5384565353393554,3.0454282760620117
ssp126,2066-07-01,1.489083194732666,0.5869104385375976,3.346451187133789
ssp126,2067-07-01,1.387385654449463,0.5359909057617187,3.1389545440673827
ssp126,2068-07-01,1.4857368469238281,0.583011245727539,3.464192008972168
ssp126,2069-07-01,1.6041347980499268,0.5274408340454102,3.4798343658447264
ssp126,2070-07-01,1.5686442375183105,0.5890317916870117,3.1340963363647463
